COMMENT: reward function gives -1 when staying at same distance or leaving goal, else it gives -0.5. This was wrongly implemented by me but see the result at bottom. average reward -100 -> agent is doing nothing all the time. Interesting!
HYPERPARAMS
n_neurons_hl1 = 32
n_neurons_hl2 = 32
discount = 0.99
learning_rate = 0.01
##################################################
EP	reward	steps	info
2929	-103.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0433.
2930	-101.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0589.
2931	-101.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0363.
2932	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0839.
2933	-103.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0873.
2934	-101.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0223.
2935	-102.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0790.
2936	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0498.
2937	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0839.
2938	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0951.
2939	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0751.
2940	-102.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0657.
2941	-102.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0306.
2942	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0180.
2943	-101.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0820.
2944	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0879.
2945	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0764.
2946	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0538.
2947	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0910.
2948	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0222.
2949	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0682.
2950	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0585.
2951	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0590.
2952	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0523.
2953	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0736.
2954	-102.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0701.
2955	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0663.
2956	-101.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0671.
2957	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0551.
2958	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0941.
2959	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1007.
2960	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0877.
2961	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1056.
2962	-102.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0644.
2963	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.1104.
2964	-101.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0315.
2965	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0242.
2966	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0848.
2967	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0574.
2968	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0583.
2969	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0594.
2970	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0708.
2971	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0578.
2972	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0987.
2973	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0522.
2974	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0454.
2975	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0920.
2976	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0497.
2977	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1043.
2978	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0289.
2979	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0667.
2980	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0519.
2981	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0316.
2982	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0636.
2983	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0731.
2984	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0448.
2985	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0877.
2986	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1199.
2987	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0704.
2988	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0721.
2989	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0905.
2990	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0886.
2991	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0700.
2992	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0775.
2993	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0859.
2994	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0398.
2995	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1001.
2996	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0276.
2997	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0590.
2998	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0440.
2999	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0385.
3000	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0614.
3001	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1206.
3002	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0986.
3003	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0690.
3004	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0420.
3005	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0981.
3006	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1000.
3007	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0523.
3008	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0890.
3009	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0233.
3010	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0983.
3011	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0405.
3012	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0198.
3013	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0722.
3014	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0719.
3015	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0791.
3016	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1111.
3017	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0573.
3018	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0342.
3019	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1023.
3020	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1041.
3021	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0835.
3022	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0526.
3023	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0803.
3024	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0956.
3025	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1026.
3026	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0990.
3027	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0443.
3028	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0366.
3029	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0970.
3030	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0656.
3031	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0868.
3032	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0532.
3033	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0476.
3034	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0850.
3035	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0502.
3036	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0999.
3037	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0480.
3038	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0759.
3039	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0266.
3040	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0352.
3041	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1046.
3042	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0780.
3043	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0743.
3044	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0990.
3045	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0980.
3046	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0651.
3047	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0659.
3048	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0647.
3049	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0206.
3050	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1089.
3051	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0647.
3052	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0985.
3053	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1060.
3054	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0670.
3055	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0417.
3056	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0756.
3057	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0950.
3058	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0472.
3059	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0819.
3060	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0481.
3061	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0766.
3062	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0775.
3063	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0937.
3064	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0489.
3065	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0891.
3066	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0450.
3067	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0905.
3068	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0844.
3069	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0615.
3070	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0580.
3071	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0991.
3072	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0958.
3073	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1027.
3074	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0457.
3075	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0828.
3076	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0510.
3077	-101.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1035.
3078	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1022.
3079	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0908.
3080	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1019.
3081	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0768.
3082	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0789.
3083	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0214.
3084	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0603.
3085	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0242.
3086	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0388.
3087	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0883.
3088	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0604.
3089	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1063.
3090	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0873.
3091	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0920.
3092	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0766.
3093	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0261.
3094	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0626.
3095	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1024.
3096	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0919.
3097	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1016.
3098	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0672.
3099	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0847.
3100	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0622.
3101	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0507.
3102	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1036.
3103	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0557.
3104	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0639.
3105	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0763.
3106	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0795.
3107	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0295.
3108	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0839.
3109	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0276.
3110	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0374.
3111	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0922.
3112	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0869.
3113	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0981.
3114	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0286.
3115	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0426.
3116	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0186.
3117	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0860.
3118	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0488.
3119	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0688.
3120	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0490.
3121	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0563.
3122	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0639.
3123	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.1024.
3124	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0734.
3125	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0728.
3126	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0295.
3127	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0813.
3128	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1139.
3129	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0569.
3130	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0536.
3131	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0777.
3132	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0345.
3133	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1032.
3134	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0330.
3135	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0602.
3136	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0975.
3137	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0616.
3138	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0612.
3139	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0261.
3140	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0986.
3141	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0564.
3142	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1083.
3143	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0735.
3144	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0719.
3145	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0904.
3146	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0751.
3147	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0886.
3148	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0938.
3149	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0665.
3150	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0520.
3151	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0609.
3152	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0623.
3153	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1106.
3154	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0341.
3155	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0508.
3156	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0197.
3157	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0919.
3158	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0270.
3159	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1152.
3160	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0967.
3161	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.1105.
3162	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0767.
3163	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0935.
3164	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0420.
3165	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0734.
3166	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1003.
3167	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0834.
3168	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1036.
3169	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0540.
3170	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0750.
3171	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0994.
3172	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0797.
3173	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0476.
3174	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0469.
3175	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0508.
3176	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0601.
3177	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0289.
3178	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0691.
3179	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0222.
3180	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0374.
3181	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0796.
3182	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0392.
3183	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0638.
3184	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0514.
3185	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0474.
3186	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0583.
3187	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0666.
3188	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1072.
3189	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0666.
3190	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0747.
3191	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0985.
3192	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0508.
3193	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0921.
3194	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0931.
3195	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0825.
3196	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0711.
3197	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0812.
3198	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0388.
3199	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0838.
3200	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0430.
3201	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0578.
3202	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0606.
3203	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0828.
3204	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1010.
3205	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0216.
3206	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0665.
3207	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0533.
3208	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0221.
3209	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0802.
3210	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0243.
3211	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0628.
3212	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0692.
3213	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0448.
3214	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.1117.
3215	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0637.
3216	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1090.
3217	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0544.
3218	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0759.
3219	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0905.
3220	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0382.
3221	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1094.
3222	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0684.
3223	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0652.
3224	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0743.
3225	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0729.
3226	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0400.
3227	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0330.
3228	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0309.
3229	-101.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0554.
3230	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0791.
3231	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0363.
3232	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0800.
3233	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0565.
3234	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0828.
3235	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0264.
3236	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1075.
3237	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0887.
3238	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.1059.
3239	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0560.
3240	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0202.
3241	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0475.
3242	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0766.
3243	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0834.
3244	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0431.
3245	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0478.
3246	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0243.
3247	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0446.
3248	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0208.
3249	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0378.
3250	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0435.
3251	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0324.
3252	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0469.
3253	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0846.
3254	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0868.
3255	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0787.
3256	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0607.
3257	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0733.
3258	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0462.
3259	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0363.
3260	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0699.
3261	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0712.
3262	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0718.
3263	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0702.
3264	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0668.
3265	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0281.
3266	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0844.
3267	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0352.
3268	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0644.
3269	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0832.
3270	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0779.
3271	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0661.
3272	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0763.
3273	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0911.
3274	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0783.
3275	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0810.
3276	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0192.
3277	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0768.
3278	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0721.
3279	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0803.
3280	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1131.
3281	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0505.
3282	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0838.
3283	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0611.
3284	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0382.
3285	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0552.
3286	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0453.
3287	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0841.
3288	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0278.
3289	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0732.
3290	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0729.
3291	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0914.
3292	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0928.
