HYPERPARAMS
version: 11	h1_size: 512	h2_size: None	npop: 50	sigma: 0.05	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	E[r]	steps	start_d	end_d	covered	info
2980	-228.8	-441.3	500	0.0629	0.0087	0.0542	0
2981	-486.6	-441.2	500	0.0210	0.0183	0.0027	0
2982	-354.8	-441.2	500	0.1138	0.0848	0.0290	0
2983	-402.5	-441.2	500	0.1201	0.1006	0.0195	0
2984	420.7	-441.2	94	0.0560	0.0030	0.0530	1
2985	-463.0	-440.9	500	0.0274	0.0200	0.0074	0
2986	-447.7	-440.9	500	0.0333	0.0229	0.0105	0
2987	-416.5	-440.9	500	0.1077	0.0910	0.0167	0
2988	-442.3	-440.9	500	0.0798	0.0682	0.0115	0
2989	-461.2	-440.9	500	0.0479	0.0401	0.0078	0
2990	-500.6	-440.9	500	0.0449	0.0450	-0.0001	0
2991	-407.7	-440.9	500	0.1176	0.0991	0.0185	0
2992	-418.1	-440.9	500	0.1018	0.0855	0.0164	0
2993	-469.4	-440.9	500	0.0507	0.0446	0.0061	0
2994	-225.3	-440.9	500	0.0903	0.0354	0.0549	0
2995	-429.3	-440.8	500	0.0956	0.0815	0.0141	0
2996	-460.4	-440.8	500	0.0460	0.0381	0.0079	0
2997	-463.4	-440.8	500	0.0716	0.0643	0.0073	0
2998	-198.6	-440.8	500	0.0874	0.0271	0.0603	0
2999	-428.6	-440.8	500	0.0736	0.0593	0.0143	0
3000	-410.4	-440.8	500	0.1115	0.0935	0.0179	0
3001	-405.4	-440.7	500	0.1176	0.0987	0.0189	0
3002	-299.0	-440.7	500	0.0901	0.0499	0.0402	0
3003	-460.1	-440.7	500	0.0778	0.0698	0.0080	0
3004	-444.9	-440.7	500	0.0595	0.0484	0.0110	0
3005	-400.7	-440.7	500	0.0516	0.0318	0.0199	0
3006	-494.1	-440.7	500	0.0587	0.0575	0.0012	0
3007	-443.3	-440.7	500	0.1017	0.0904	0.0113	0
3008	-307.8	-440.7	500	0.0557	0.0172	0.0384	0
3009	-294.5	-440.7	500	0.0947	0.0536	0.0411	0
3010	-522.1	-440.6	500	0.0379	0.0424	-0.0044	0
3011	-422.1	-440.6	500	0.0315	0.0159	0.0156	0
3012	-483.2	-440.6	500	0.0378	0.0345	0.0034	0
3013	-469.4	-440.6	500	0.0713	0.0652	0.0061	0
3014	-441.2	-440.7	500	0.0715	0.0598	0.0118	0
3015	-509.0	-440.7	500	0.0207	0.0225	-0.0018	0
3016	-206.2	-440.7	500	0.1046	0.0459	0.0588	0
3017	-366.9	-440.6	500	0.0814	0.0548	0.0266	0
3018	-552.4	-440.6	500	0.0318	0.0423	-0.0105	0
3019	-481.0	-440.6	500	0.0895	0.0857	0.0038	0
3020	-430.5	-440.6	500	0.1051	0.0912	0.0139	0
3021	-416.1	-440.6	500	0.0354	0.0186	0.0168	0
3022	-385.1	-440.6	500	0.0496	0.0266	0.0230	0
3023	-511.8	-440.6	500	0.0527	0.0550	-0.0024	0
3024	-470.7	-440.6	500	0.0743	0.0684	0.0059	0
3025	-238.9	-440.6	500	0.0766	0.0243	0.0522	0
3026	-387.1	-440.6	500	0.0976	0.0750	0.0226	0
3027	-374.6	-440.5	500	0.0535	0.0284	0.0251	0
3028	-265.3	-440.5	500	0.0834	0.0364	0.0469	0
3029	-414.0	-440.5	500	0.1019	0.0847	0.0172	0
3030	-462.9	-440.5	500	0.0862	0.0788	0.0074	0
3031	-484.8	-440.5	500	0.0195	0.0165	0.0030	0
3032	-445.9	-440.5	500	0.0667	0.0559	0.0108	0
3033	-456.6	-440.5	500	0.0410	0.0323	0.0087	0
3034	-432.3	-440.5	500	0.1020	0.0885	0.0135	0
3035	-574.1	-440.5	500	0.0254	0.0402	-0.0148	0
3036	-457.7	-440.5	500	0.0601	0.0517	0.0085	0
3037	-495.3	-440.5	500	0.0549	0.0539	0.0009	0
3038	-116.4	-440.6	500	0.0903	0.0136	0.0767	0
3039	-429.4	-440.4	500	0.0865	0.0723	0.0141	0
3040	-394.9	-440.4	500	0.1086	0.0876	0.0210	0
3041	-441.1	-440.4	500	0.0784	0.0667	0.0118	0
3042	-443.0	-440.4	500	0.0755	0.0641	0.0114	0
3043	-452.3	-440.4	500	0.0270	0.0174	0.0095	0
3044	-488.7	-440.4	500	0.0518	0.0495	0.0023	0
3045	-417.2	-440.4	500	0.1036	0.0870	0.0166	0
3046	-476.6	-440.4	500	0.0590	0.0543	0.0047	0
3047	-427.0	-440.5	500	0.1053	0.0907	0.0146	0
3048	-412.5	-440.4	500	0.1053	0.0878	0.0175	0
3049	-449.6	-440.4	500	0.0710	0.0609	0.0101	0
3050	-261.1	-440.4	500	0.1145	0.0668	0.0478	0
3051	-609.0	-440.4	500	0.0184	0.0402	-0.0218	0
3052	-243.2	-440.4	500	0.0909	0.0396	0.0514	0
3053	-470.6	-440.4	500	0.0749	0.0690	0.0059	0
3054	-460.3	-440.4	500	0.0420	0.0340	0.0079	0
3055	-467.3	-440.4	500	0.0513	0.0448	0.0065	0
3056	-476.4	-440.4	500	0.0760	0.0713	0.0047	0
3057	-460.1	-440.4	500	0.0182	0.0103	0.0080	0
3058	-334.4	-440.4	500	0.1058	0.0727	0.0331	0
3059	-572.2	-440.4	500	0.0319	0.0463	-0.0144	0
3060	-501.2	-440.4	500	0.0628	0.0630	-0.0002	0
3061	-452.5	-440.4	500	0.0320	0.0225	0.0095	0
3062	-430.4	-440.4	500	0.0872	0.0733	0.0139	0
3063	-431.8	-440.4	500	0.0956	0.0819	0.0136	0
3064	-152.8	-440.4	500	0.1053	0.0358	0.0694	0
3065	-482.3	-440.3	500	0.0485	0.0449	0.0035	0
3066	-471.9	-440.4	500	0.0662	0.0606	0.0056	0
3067	-488.2	-440.4	500	0.0661	0.0637	0.0024	0
3068	-456.4	-440.4	500	0.0778	0.0690	0.0087	0
3069	-455.0	-440.4	500	0.0390	0.0300	0.0090	0
3070	-306.3	-440.4	500	0.0995	0.0608	0.0387	0
3071	-322.2	-440.4	500	0.0910	0.0555	0.0356	0
3072	-560.6	-440.3	500	0.0283	0.0404	-0.0121	0
3073	-431.2	-440.4	500	0.0997	0.0860	0.0138	0
3074	-478.4	-440.4	500	0.0471	0.0428	0.0043	0
3075	-73.8	-440.4	500	0.0972	0.0119	0.0852	0
3076	-467.9	-440.2	500	0.0219	0.0155	0.0064	0
3077	-378.2	-440.3	500	0.1138	0.0894	0.0244	0
3078	-445.7	-440.2	500	0.0836	0.0727	0.0109	0
3079	-449.0	-440.2	500	0.0732	0.0630	0.0102	0
3080	-418.4	-440.2	500	0.1007	0.0844	0.0163	0
3081	-316.9	-440.2	500	0.0846	0.0480	0.0366	0
3082	-478.2	-440.2	500	0.0661	0.0618	0.0044	0
3083	-453.5	-440.2	500	0.0598	0.0505	0.0093	0
3084	-191.1	-440.2	500	0.1011	0.0394	0.0618	0
3085	-541.4	-440.1	500	0.0273	0.0356	-0.0083	0
3086	-511.9	-440.2	500	0.0546	0.0570	-0.0024	0
3087	-549.8	-440.2	500	0.0416	0.0515	-0.0100	0
3088	-474.2	-440.2	500	0.0638	0.0586	0.0052	0
3089	-566.8	-440.2	500	0.0366	0.0500	-0.0134	0
3090	-567.3	-440.3	500	0.0144	0.0279	-0.0135	0
3091	-172.3	-440.3	500	0.0874	0.0219	0.0655	0
3092	-457.8	-440.2	500	0.0383	0.0298	0.0084	0
3093	-498.3	-440.2	500	0.0639	0.0636	0.0003	0
3094	-291.2	-440.2	500	0.1124	0.0707	0.0418	0
3095	-421.5	-440.2	500	0.1007	0.0850	0.0157	0
3096	-412.1	-440.2	500	0.0798	0.0622	0.0176	0
3097	-501.1	-440.2	500	0.0249	0.0252	-0.0002	0
3098	-476.5	-440.2	500	0.0421	0.0374	0.0047	0
3099	-457.3	-440.2	500	0.0729	0.0643	0.0085	0
3100	-472.2	-440.2	500	0.0338	0.0282	0.0056	0
3101	-465.0	-440.2	500	0.0590	0.0520	0.0070	0
3102	-470.2	-440.2	500	0.0556	0.0497	0.0060	0
3103	-502.8	-440.3	500	0.0541	0.0547	-0.0006	0
3104	-489.4	-440.3	500	0.0629	0.0608	0.0021	0
3105	-299.1	-440.3	500	0.0862	0.0460	0.0402	0
3106	-178.4	-440.2	500	0.1048	0.0405	0.0643	0
3107	-416.3	-440.2	500	0.1056	0.0888	0.0167	0
3108	-420.0	-440.1	500	0.1011	0.0851	0.0160	0
3109	-474.2	-440.1	500	0.0536	0.0485	0.0052	0
3110	-414.3	-440.2	500	0.1038	0.0867	0.0171	0
3111	-454.3	-440.1	500	0.0729	0.0637	0.0091	0
3112	-361.2	-440.1	500	0.1098	0.0821	0.0278	0
3113	-446.4	-440.1	500	0.0848	0.0741	0.0107	0
3114	-475.5	-440.1	500	0.0630	0.0581	0.0049	0
3115	-210.2	-440.1	500	0.0780	0.0201	0.0580	0
3116	-446.5	-440.1	500	0.0485	0.0378	0.0107	0
3117	-429.6	-440.1	500	0.0985	0.0845	0.0141	0
3118	-553.1	-440.1	500	0.0122	0.0229	-0.0106	0
3119	-512.5	-440.1	500	0.0519	0.0544	-0.0025	0
3120	-338.7	-440.1	500	0.0987	0.0664	0.0323	0
3121	-468.8	-440.1	500	0.0672	0.0609	0.0062	0
3122	-403.4	-440.1	500	0.1123	0.0930	0.0193	0
3123	-97.7	-440.1	500	0.1088	0.0283	0.0805	0
3124	-525.6	-440.0	500	0.0529	0.0580	-0.0051	0
3125	-456.0	-440.0	500	0.0770	0.0682	0.0088	0
3126	-443.1	-440.0	500	0.0784	0.0670	0.0114	0
3127	-451.2	-440.0	500	0.0649	0.0551	0.0098	0
3128	-431.7	-440.0	500	0.0862	0.0725	0.0137	0
3129	-430.9	-440.0	500	0.0859	0.0721	0.0138	0
3130	-452.5	-440.0	500	0.0824	0.0729	0.0095	0
3131	-482.8	-440.0	500	0.0671	0.0636	0.0034	0
3132	-348.6	-440.0	500	0.0597	0.0294	0.0303	0
3133	-344.3	-440.0	500	0.0636	0.0325	0.0311	0
3134	-425.2	-440.0	500	0.0989	0.0839	0.0150	0
3135	-422.1	-440.0	500	0.0900	0.0744	0.0156	0
3136	-424.5	-440.0	500	0.0551	0.0400	0.0151	0
3137	-456.8	-440.0	500	0.0448	0.0362	0.0086	0
3138	-310.9	-440.0	500	0.0865	0.0486	0.0378	0
3139	-294.3	-439.9	500	0.0658	0.0247	0.0411	0
3140	-511.2	-439.9	500	0.0405	0.0427	-0.0022	0
3141	-459.7	-439.9	500	0.0557	0.0477	0.0081	0
3142	-482.2	-439.9	500	0.0544	0.0508	0.0036	0
3143	-431.4	-439.9	500	0.0840	0.0703	0.0137	0
3144	-462.9	-439.9	500	0.0697	0.0623	0.0074	0
3145	-511.9	-439.9	500	0.0446	0.0470	-0.0024	0
3146	-467.3	-439.9	500	0.0332	0.0267	0.0065	0
3147	-407.3	-439.9	500	0.1171	0.0985	0.0185	0
3148	-450.7	-439.9	500	0.0861	0.0763	0.0099	0
3149	-616.8	-439.9	500	0.0164	0.0398	-0.0234	0
3150	-388.3	-440.0	500	0.0911	0.0687	0.0223	0
3151	-434.9	-440.0	500	0.0947	0.0817	0.0130	0
3152	-470.6	-440.0	500	0.0629	0.0570	0.0059	0
3153	-416.8	-440.0	500	0.0682	0.0516	0.0166	0
3154	-448.8	-440.0	500	0.0481	0.0378	0.0102	0
3155	-417.3	-440.0	500	0.0944	0.0778	0.0165	0
3156	-383.6	-440.0	500	0.0827	0.0594	0.0233	0
3157	-458.5	-440.0	500	0.0364	0.0281	0.0083	0
3158	-423.6	-440.0	500	0.0931	0.0778	0.0153	0
3159	-449.4	-440.0	500	0.0946	0.0845	0.0101	0
3160	-458.9	-440.0	500	0.0701	0.0619	0.0082	0
3161	-413.9	-440.0	500	0.1072	0.0900	0.0172	0
3162	-405.1	-440.0	500	0.1100	0.0910	0.0190	0
3163	-395.8	-439.9	500	0.0790	0.0582	0.0208	0
3164	-480.6	-439.9	500	0.0229	0.0190	0.0039	0
3165	-245.4	-439.9	500	0.0856	0.0347	0.0509	0
3166	-442.2	-439.9	500	0.0859	0.0744	0.0116	0
3167	-375.7	-439.9	500	0.1124	0.0875	0.0249	0
3168	-381.4	-439.9	500	0.0906	0.0669	0.0237	0
3169	-484.9	-439.8	500	0.0260	0.0230	0.0030	0
3170	-421.5	-439.9	500	0.1004	0.0847	0.0157	0
3171	-502.7	-439.9	500	0.0500	0.0506	-0.0005	0
3172	-500.2	-439.9	500	0.0418	0.0418	-0.0000	0
3173	-475.8	-439.9	500	0.0656	0.0608	0.0048	0
3174	-480.1	-439.9	500	0.0440	0.0400	0.0040	0
3175	-439.1	-439.9	500	0.0767	0.0646	0.0122	0
3176	-435.7	-439.9	500	0.0785	0.0656	0.0129	0
3177	-474.1	-439.9	500	0.0633	0.0581	0.0052	0
3178	-483.8	-439.9	500	0.0759	0.0727	0.0032	0
3179	-446.3	-439.9	500	0.0839	0.0731	0.0107	0
3180	-446.8	-439.9	500	0.0618	0.0512	0.0106	0
3181	-459.1	-439.9	500	0.0607	0.0525	0.0082	0
3182	-454.1	-440.0	500	0.0304	0.0213	0.0092	0
3183	-503.5	-440.0	500	0.0321	0.0328	-0.0007	0
3184	-486.4	-440.0	500	0.0591	0.0564	0.0027	0
3185	-527.9	-440.0	500	0.0505	0.0561	-0.0056	0
3186	-488.5	-440.0	500	0.0637	0.0614	0.0023	0
3187	-413.7	-440.0	500	0.1021	0.0849	0.0173	0
3188	-408.9	-440.0	500	0.1084	0.0902	0.0182	0
3189	-461.3	-440.0	500	0.0757	0.0680	0.0077	0
3190	-444.0	-440.0	500	0.0843	0.0731	0.0112	0
3191	-428.6	-440.0	500	0.0971	0.0829	0.0143	0
3192	-418.6	-440.0	500	0.1029	0.0866	0.0163	0
3193	-561.4	-440.0	500	0.0259	0.0382	-0.0123	0
3194	-457.6	-440.1	500	0.0526	0.0442	0.0085	0
3195	-477.9	-440.1	500	0.0420	0.0376	0.0044	0
3196	-464.4	-440.1	500	0.0663	0.0592	0.0071	0
3197	-480.3	-440.1	500	0.0485	0.0445	0.0039	0
3198	-426.5	-440.1	500	0.0868	0.0720	0.0147	0
3199	-587.3	-440.1	500	0.0302	0.0477	-0.0175	0
3200	-400.7	-440.1	500	0.1085	0.0886	0.0199	0
3201	-453.6	-440.1	500	0.0836	0.0743	0.0093	0
3202	-491.3	-440.1	500	0.0559	0.0542	0.0017	0
3203	-420.4	-440.1	500	0.0915	0.0756	0.0159	0
3204	-405.7	-440.1	500	0.1101	0.0913	0.0189	0
3205	-499.4	-440.1	500	0.0481	0.0479	0.0001	0
3206	-531.1	-440.1	500	0.0462	0.0524	-0.0062	0
3207	-446.2	-440.2	500	0.0710	0.0602	0.0108	0
3208	-441.3	-440.2	500	0.0795	0.0678	0.0117	0
3209	-509.6	-440.2	500	0.0557	0.0576	-0.0019	0
3210	-439.3	-440.2	500	0.0857	0.0735	0.0121	0
3211	-419.0	-440.2	500	0.1012	0.0850	0.0162	0
3212	-419.0	-440.2	500	0.0992	0.0830	0.0162	0
3213	-455.4	-440.2	500	0.0859	0.0770	0.0089	0
3214	-502.4	-440.2	500	0.0570	0.0575	-0.0005	0
3215	-428.9	-440.2	500	0.0864	0.0722	0.0142	0
3216	-435.4	-440.2	500	0.0956	0.0826	0.0129	0
3217	-479.1	-440.2	500	0.0703	0.0661	0.0042	0
3218	-447.0	-440.2	500	0.0526	0.0420	0.0106	0
3219	-469.0	-440.2	500	0.0571	0.0509	0.0062	0
3220	-463.6	-440.2	500	0.0442	0.0370	0.0073	0
3221	-445.7	-440.2	500	0.0776	0.0667	0.0109	0
3222	-440.4	-440.2	500	0.0942	0.0822	0.0119	0
3223	-346.3	-440.2	500	0.0994	0.0686	0.0307	0
3224	-430.8	-440.2	500	0.0803	0.0665	0.0138	0
3225	-440.1	-440.2	500	0.0731	0.0611	0.0120	0
3226	-169.9	-440.2	500	0.1089	0.0429	0.0660	0
3227	-437.7	-440.1	500	0.0830	0.0706	0.0125	0
3228	-513.9	-440.1	500	0.0299	0.0327	-0.0028	0
3229	-511.1	-440.1	500	0.0503	0.0525	-0.0022	0
3230	-538.7	-440.2	500	0.0278	0.0355	-0.0077	0
3231	-416.9	-440.2	500	0.1128	0.0962	0.0166	0
3232	-476.6	-440.2	500	0.0501	0.0454	0.0047	0
3233	-483.3	-440.2	500	0.0379	0.0346	0.0033	0
3234	-412.8	-440.2	500	0.1103	0.0928	0.0174	0
3235	-445.9	-440.2	500	0.0730	0.0622	0.0108	0
3236	-456.9	-440.2	500	0.0677	0.0591	0.0086	0
3237	-429.6	-440.2	500	0.0934	0.0793	0.0141	0
3238	-440.8	-440.2	500	0.0849	0.0731	0.0118	0
3239	-453.2	-440.2	500	0.0656	0.0563	0.0094	0
3240	-402.6	-440.2	500	0.1115	0.0920	0.0195	0
3241	-418.0	-440.2	500	0.1027	0.0863	0.0164	0
3242	-423.8	-440.2	500	0.0975	0.0823	0.0152	0
3243	-487.7	-440.2	500	0.0398	0.0373	0.0025	0
3244	-515.8	-440.2	500	0.0419	0.0451	-0.0032	0
3245	-497.5	-440.2	500	0.0525	0.0520	0.0005	0
3246	-378.0	-440.2	500	0.0912	0.0668	0.0244	0
3247	-311.9	-440.2	500	0.0944	0.0568	0.0376	0
3248	-419.2	-440.2	500	0.1026	0.0865	0.0162	0
3249	-502.5	-440.2	500	0.0371	0.0376	-0.0005	0
3250	-464.7	-440.2	500	0.0515	0.0445	0.0071	0
3251	-424.0	-440.2	500	0.1076	0.0924	0.0152	0
3252	-450.9	-440.2	500	0.0720	0.0621	0.0098	0
3253	-93.5	-440.2	500	0.0970	0.0157	0.0813	0
3254	-464.6	-440.1	500	0.0703	0.0632	0.0071	0
3255	-478.0	-440.1	500	0.0684	0.0640	0.0044	0
3256	-570.0	-440.1	500	0.0280	0.0420	-0.0140	0
3257	-666.7	-440.2	500	0.0731	0.1064	-0.0333	0
3258	-465.7	-440.2	500	0.0876	0.0807	0.0069	0
3259	-546.1	-440.2	500	0.0793	0.0885	-0.0092	0
3260	-476.2	-440.3	500	0.0874	0.0826	0.0048	0
3261	-455.2	-440.3	500	0.0614	0.0525	0.0090	0
3262	-470.6	-440.3	500	0.0407	0.0348	0.0059	0
3263	-458.9	-440.3	500	0.0927	0.0845	0.0082	0
3264	-547.9	-440.3	500	0.0817	0.0913	-0.0096	0
3265	-460.3	-440.3	500	0.0773	0.0694	0.0079	0
3266	-474.8	-440.3	500	0.0690	0.0639	0.0050	0
3267	-458.1	-440.3	500	0.0751	0.0667	0.0084	0
3268	-457.2	-440.3	500	0.0594	0.0508	0.0086	0
3269	-445.3	-440.4	500	0.0850	0.0740	0.0109	0
3270	-574.2	-440.4	500	0.0283	0.0431	-0.0148	0
3271	-422.9	-440.4	500	0.0909	0.0755	0.0154	0
3272	-401.4	-440.4	500	0.1143	0.0946	0.0197	0
3273	-522.5	-440.4	500	0.0499	0.0544	-0.0045	0
3274	-419.3	-440.4	500	0.0965	0.0803	0.0161	0
3275	-537.1	-440.4	500	0.0482	0.0556	-0.0074	0
3276	-411.8	-440.4	500	0.0652	0.0476	0.0176	0
3277	-581.8	-440.4	500	0.0254	0.0418	-0.0164	0
3278	-232.2	-440.5	500	0.1101	0.0565	0.0536	0
3279	-481.7	-440.4	500	0.0686	0.0649	0.0037	0
3280	-375.5	-440.4	500	0.0804	0.0555	0.0249	0
3281	-426.7	-440.4	500	0.0955	0.0809	0.0147	0
3282	-518.1	-440.4	500	0.0395	0.0431	-0.0036	0
3283	-464.7	-440.4	500	0.0708	0.0637	0.0071	0
3284	-450.5	-440.4	500	0.0801	0.0702	0.0099	0
3285	-489.1	-440.4	500	0.0505	0.0484	0.0022	0
3286	-563.9	-440.4	500	0.0153	0.0281	-0.0128	0
3287	-467.3	-440.5	500	0.0364	0.0299	0.0065	0
3288	-413.8	-440.5	500	0.1118	0.0946	0.0172	0
3289	-435.4	-440.5	500	0.0239	0.0110	0.0129	0
3290	-454.4	-440.5	500	0.0717	0.0626	0.0091	0
3291	-476.5	-440.5	500	0.0305	0.0258	0.0047	0
3292	-217.8	-440.5	500	0.0899	0.0335	0.0564	0
3293	-539.9	-440.4	500	0.0424	0.0504	-0.0080	0
3294	-528.2	-440.4	500	0.0374	0.0431	-0.0056	0
3295	-323.6	-440.5	500	0.0861	0.0508	0.0353	0
3296	-458.3	-440.4	500	0.0542	0.0458	0.0083	0
3297	-337.3	-440.4	500	0.0862	0.0536	0.0325	0
3298	-438.7	-440.4	500	0.0762	0.0640	0.0123	0
3299	-440.0	-440.4	500	0.0899	0.0779	0.0120	0
3300	-296.2	-440.4	500	0.0953	0.0545	0.0408	0
3301	-389.0	-440.4	500	0.0679	0.0457	0.0222	0
3302	-260.2	-440.4	500	0.1071	0.0591	0.0480	0
3303	-435.3	-440.3	500	0.0828	0.0698	0.0129	0
3304	-386.8	-440.3	500	0.0579	0.0352	0.0226	0
3305	-464.8	-440.3	500	0.0479	0.0408	0.0070	0
3306	-443.9	-440.3	500	0.0893	0.0780	0.0112	0
3307	-444.9	-440.3	500	0.0511	0.0401	0.0110	0
3308	-430.3	-440.3	500	0.0770	0.0631	0.0139	0
3309	-530.9	-440.3	500	0.0437	0.0499	-0.0062	0
3310	-488.1	-440.3	500	0.0646	0.0622	0.0024	0
3311	-459.0	-440.3	500	0.0692	0.0610	0.0082	0
3312	-485.7	-440.3	500	0.0587	0.0558	0.0029	0
3313	-414.1	-440.3	500	0.1121	0.0949	0.0172	0
3314	-442.1	-440.3	500	0.0287	0.0171	0.0116	0
3315	-673.3	-440.3	500	0.0991	0.1338	-0.0347	0
3316	-433.3	-440.4	500	0.0905	0.0772	0.0133	0
3317	-481.0	-440.4	500	0.0544	0.0506	0.0038	0
3318	-530.1	-440.4	500	0.0439	0.0499	-0.0060	0
3319	-446.3	-440.4	500	0.0904	0.0797	0.0107	0
3320	-436.3	-440.5	500	0.0856	0.0728	0.0127	0
3321	-488.4	-440.4	500	0.0241	0.0218	0.0023	0
3322	-476.4	-440.5	500	0.0649	0.0602	0.0047	0
3323	-460.3	-440.5	500	0.0459	0.0380	0.0079	0
3324	-456.9	-440.5	500	0.0493	0.0407	0.0086	0
3325	-428.6	-440.5	500	0.0959	0.0816	0.0143	0
3326	-396.8	-440.5	500	0.0685	0.0478	0.0206	0
3327	-466.7	-440.5	500	0.0669	0.0603	0.0067	0
3328	-429.7	-440.5	500	0.0859	0.0719	0.0141	0
3329	-473.9	-440.5	500	0.0283	0.0231	0.0052	0
3330	-448.9	-440.5	500	0.0613	0.0511	0.0102	0
3331	-473.8	-440.5	500	0.0694	0.0642	0.0052	0
3332	-566.1	-440.5	500	0.0348	0.0480	-0.0132	0
3333	-439.1	-440.5	500	0.0772	0.0650	0.0122	0
3334	-571.4	-440.5	500	0.0332	0.0475	-0.0143	0
3335	-482.4	-440.6	500	0.0679	0.0643	0.0035	0
3336	-427.6	-440.6	500	0.0986	0.0841	0.0145	0
3337	-465.2	-440.6	500	0.0703	0.0633	0.0070	0
3338	-698.2	-440.6	500	0.0907	0.1303	-0.0396	0
3339	-479.7	-440.7	500	0.0685	0.0644	0.0041	0
3340	-506.0	-440.7	500	0.0427	0.0439	-0.0012	0
3341	-415.9	-440.7	500	0.0967	0.0799	0.0168	0
3342	-401.8	-440.7	500	0.1134	0.0938	0.0196	0
3343	-566.5	-440.7	500	0.0266	0.0399	-0.0133	0
3344	-506.3	-440.7	500	0.0437	0.0450	-0.0013	0
3345	-445.3	-440.7	500	0.0626	0.0517	0.0109	0
3346	-490.4	-440.7	500	0.0451	0.0432	0.0019	0
3347	-459.2	-440.8	500	0.0759	0.0678	0.0082	0
3348	-431.4	-440.8	500	0.0220	0.0083	0.0137	0
3349	-534.5	-440.8	500	0.0299	0.0368	-0.0069	0
3350	-445.3	-440.8	500	0.0875	0.0765	0.0109	0
3351	-451.3	-440.8	500	0.0539	0.0442	0.0097	0
3352	-420.6	-440.8	500	0.0828	0.0670	0.0159	0
3353	-497.0	-440.8	500	0.0643	0.0637	0.0006	0
3354	-446.4	-440.8	500	0.0873	0.0766	0.0107	0
3355	-422.7	-440.8	500	0.1013	0.0859	0.0155	0
3356	-479.8	-440.8	500	0.0690	0.0650	0.0040	0
3357	-561.4	-440.8	500	0.0107	0.0230	-0.0123	0
3358	-500.6	-440.8	500	0.0322	0.0324	-0.0001	0
3359	-446.9	-440.9	500	0.0668	0.0562	0.0106	0
3360	-553.7	-440.9	500	0.1192	0.1299	-0.0107	0
3361	-492.3	-440.9	500	0.0794	0.0779	0.0015	0
3362	-467.3	-440.9	500	0.0538	0.0472	0.0065	0
3363	-430.5	-440.9	500	0.0866	0.0727	0.0139	0
3364	-443.7	-440.9	500	0.0825	0.0713	0.0113	0
3365	-467.0	-440.9	500	0.0492	0.0426	0.0066	0
3366	-439.2	-440.9	500	0.0766	0.0645	0.0122	0
3367	-467.7	-440.9	500	0.0645	0.0580	0.0065	0
3368	-449.9	-440.9	500	0.0500	0.0400	0.0100	0
3369	-457.0	-440.9	500	0.0814	0.0728	0.0086	0
3370	-428.4	-440.9	500	0.0918	0.0775	0.0143	0
3371	-473.3	-440.9	500	0.0669	0.0615	0.0053	0
3372	-456.1	-440.9	500	0.0625	0.0538	0.0088	0
3373	-520.0	-440.9	500	0.0312	0.0352	-0.0040	0
3374	-446.4	-441.0	500	0.0853	0.0746	0.0107	0
3375	-416.6	-441.0	500	0.0986	0.0819	0.0167	0
3376	-486.4	-441.0	500	0.0419	0.0392	0.0027	0
3377	-310.4	-441.0	500	0.0905	0.0526	0.0379	0
3378	-546.8	-440.9	500	0.0288	0.0382	-0.0094	0
3379	-430.9	-441.0	500	0.0953	0.0814	0.0138	0
3380	-558.1	-441.0	500	0.0409	0.0525	-0.0116	0
3381	-448.8	-441.0	500	0.0828	0.0725	0.0102	0
3382	-461.7	-441.0	500	0.0478	0.0402	0.0077	0
3383	-466.6	-441.0	500	0.0615	0.0549	0.0067	0
3384	-344.3	-441.0	500	0.1138	0.0826	0.0311	0
3385	-378.9	-441.0	500	0.0805	0.0563	0.0242	0
3386	-460.5	-441.0	500	0.0567	0.0488	0.0079	0
3387	-500.1	-441.0	500	0.0339	0.0339	-0.0000	0
3388	-370.5	-441.0	500	0.0891	0.0632	0.0259	0
3389	-429.7	-441.0	500	0.0990	0.0849	0.0141	0
3390	-322.5	-441.0	500	0.0807	0.0452	0.0355	0
3391	-533.7	-440.9	500	0.0393	0.0460	-0.0067	0
3392	-354.6	-441.0	500	0.0742	0.0452	0.0291	0
3393	-451.8	-440.9	500	0.0782	0.0686	0.0096	0
3394	-415.6	-440.9	500	0.1056	0.0887	0.0169	0
3395	-455.8	-440.9	500	0.0861	0.0773	0.0088	0
3396	-466.7	-440.9	500	0.0703	0.0637	0.0067	0
3397	-442.6	-440.9	500	0.0853	0.0739	0.0115	0
3398	-454.2	-440.9	500	0.0551	0.0459	0.0092	0
3399	-487.7	-441.0	500	0.0676	0.0652	0.0025	0
3400	-427.4	-441.0	500	0.0965	0.0820	0.0145	0
3401	-547.4	-441.0	500	0.0291	0.0386	-0.0095	0
3402	-461.7	-441.0	500	0.0482	0.0406	0.0077	0
3403	-468.4	-441.0	500	0.0692	0.0629	0.0063	0
3404	-380.7	-441.0	500	0.0760	0.0522	0.0239	0
3405	-472.3	-441.0	500	0.0660	0.0605	0.0055	0
3406	-407.8	-441.0	500	0.1098	0.0913	0.0184	0
3407	-428.5	-441.0	500	0.0964	0.0821	0.0143	0
3408	-503.0	-441.0	500	0.0174	0.0180	-0.0006	0
3409	-423.3	-441.0	500	0.0949	0.0795	0.0153	0
3410	-519.6	-441.0	500	0.0338	0.0377	-0.0039	0
