HYPERPARAMS
version: 4	h1_size: 100	h2_size: None	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	steps	start_d	end_d	covered	info
1835	-204.2	500	0.0862	0.0271	0.0592	False
1836	-181.1	500	0.1095	0.0457	0.0638	False
1837	-204.6	500	0.0776	0.0186	0.0591	False
1838	-226.0	500	0.0715	0.0167	0.0548	False
1839	-192.4	500	0.0725	0.0110	0.0615	False
1840	-239.6	500	0.0740	0.0219	0.0521	False
1841	-205.6	500	0.1041	0.0452	0.0589	False
1842	-98.4	500	0.0894	0.0091	0.0803	False
1843	-187.7	500	0.0890	0.0266	0.0625	False
1844	-25.1	500	0.1063	0.0114	0.0950	False
1845	-218.9	500	0.1154	0.0592	0.0562	False
1846	-267.6	500	0.1183	0.0718	0.0465	False
1847	412.3	227	0.0808	0.0030	0.0778	True
1848	-178.8	500	0.0801	0.0159	0.0642	False
1849	-295.9	500	0.0627	0.0219	0.0408	False
1850	-331.6	500	0.0786	0.0450	0.0337	False
1851	-494.8	500	0.0134	0.0124	0.0010	False
1852	-441.4	500	0.0330	0.0213	0.0117	False
1853	-283.0	500	0.0633	0.0199	0.0434	False
1854	-56.8	500	0.1137	0.0251	0.0886	False
1855	-212.5	500	0.0796	0.0221	0.0575	False
1856	-271.3	500	0.0643	0.0186	0.0457	False
1857	-236.0	500	0.0815	0.0287	0.0528	False
1858	-236.0	500	0.0766	0.0238	0.0528	False
1859	-437.3	500	0.0317	0.0191	0.0125	False
1860	-261.3	500	0.0690	0.0213	0.0477	False
1861	-212.4	500	0.0928	0.0353	0.0575	False
1862	-462.4	500	0.0311	0.0236	0.0075	False
1863	-518.9	500	0.0259	0.0297	-0.0038	False
1864	384.6	114	0.0527	0.0028	0.0499	True
1865	-185.8	500	0.1068	0.0439	0.0628	False
1866	-207.2	500	0.0693	0.0108	0.0586	False
1867	-195.8	500	0.0908	0.0299	0.0608	False
1868	-564.6	500	0.0086	0.0215	-0.0129	False
1869	-95.6	500	0.1082	0.0274	0.0809	False
1870	-385.0	500	0.0602	0.0372	0.0230	False
1871	-479.2	500	0.0785	0.0743	0.0042	False
1872	-456.9	500	0.0279	0.0193	0.0086	False
1873	-39.7	500	0.0953	0.0032	0.0921	False
1874	-62.5	500	0.1081	0.0206	0.0875	False
1875	-423.4	500	0.0443	0.0290	0.0153	False
1876	-150.4	500	0.0763	0.0064	0.0699	False
1877	-460.5	500	0.0613	0.0535	0.0079	False
1878	-292.0	500	0.0729	0.0313	0.0416	False
1879	-362.5	500	0.0412	0.0137	0.0275	False
1880	-401.9	500	0.0413	0.0217	0.0196	False
1881	-98.4	500	0.1002	0.0199	0.0803	False
1882	-77.9	500	0.1095	0.0251	0.0844	False
1883	-333.1	500	0.0699	0.0365	0.0334	False
1884	-286.4	500	0.0636	0.0209	0.0427	False
1885	-446.7	500	0.0374	0.0267	0.0107	False
1886	-216.9	500	0.0987	0.0421	0.0566	False
1887	-424.5	500	0.0811	0.0660	0.0151	False
1888	-165.3	500	0.1035	0.0366	0.0669	False
1889	-405.0	500	0.0421	0.0231	0.0190	False
1890	-209.5	500	0.0743	0.0162	0.0581	False
1891	-425.5	500	0.0226	0.0077	0.0149	False
1892	-218.2	500	0.1059	0.0495	0.0564	False
1893	44.9	500	0.1152	0.0062	0.1090	False
1894	-478.7	500	0.0681	0.0639	0.0043	False
1895	-341.1	500	0.0494	0.0177	0.0318	False
1896	-462.8	500	0.0732	0.0658	0.0074	False
1897	-337.8	500	0.0528	0.0204	0.0324	False
1898	-487.6	500	0.0253	0.0228	0.0025	False
1899	-470.6	500	0.0261	0.0202	0.0059	False
1900	-310.1	500	0.0923	0.0544	0.0380	False
1901	-326.2	500	0.0550	0.0202	0.0348	False
1902	-285.7	500	0.0977	0.0548	0.0429	False
1903	-111.5	500	0.1072	0.0295	0.0777	False
1904	137.7	394	0.0592	0.0030	0.0562	True
1905	-570.1	500	0.0329	0.0470	-0.0140	False
1906	-470.5	500	0.0730	0.0671	0.0059	False
1907	-608.8	500	0.0104	0.0321	-0.0218	False
1908	-222.8	500	0.0838	0.0283	0.0554	False
1909	-510.0	500	0.0347	0.0367	-0.0020	False
1910	-264.9	500	0.0572	0.0102	0.0470	False
1911	-331.7	500	0.0449	0.0112	0.0337	False
1912	-227.4	500	0.0803	0.0257	0.0545	False
1913	-351.2	500	0.0868	0.0571	0.0298	False
1914	-219.3	500	0.0806	0.0245	0.0561	False
1915	435.1	234	0.0867	0.0029	0.0838	True
1916	-282.3	500	0.0579	0.0144	0.0435	False
1917	-401.3	500	0.0493	0.0296	0.0197	False
1918	-282.1	500	0.0538	0.0103	0.0436	False
1919	-468.3	500	0.0268	0.0204	0.0063	False
1920	-514.6	500	0.0159	0.0188	-0.0029	False
1921	-300.8	500	0.0508	0.0109	0.0398	False
1922	-15.2	500	0.1093	0.0123	0.0970	False
1923	-363.7	500	0.0496	0.0223	0.0273	False
1924	153.1	207	0.0248	0.0030	0.0219	True
1925	-409.3	500	0.0357	0.0175	0.0181	False
1926	478.6	173	0.0831	0.0029	0.0802	True
1927	-465.3	500	0.0244	0.0175	0.0069	False
1928	-136.1	500	0.0972	0.0244	0.0728	False
1929	-286.7	500	0.0483	0.0057	0.0427	False
1930	-229.4	500	0.1053	0.0512	0.0541	False
1931	-84.8	500	0.0966	0.0136	0.0830	False
1932	-149.7	500	0.0945	0.0245	0.0701	False
1933	-321.3	500	0.0456	0.0099	0.0357	False
1934	-375.8	500	0.1156	0.0908	0.0248	False
1935	-393.4	500	0.0374	0.0161	0.0213	False
1936	-147.5	500	0.1085	0.0380	0.0705	False
1937	-469.8	500	0.0170	0.0110	0.0060	False
1938	-225.4	500	0.0931	0.0382	0.0549	False
1939	-121.2	500	0.0911	0.0153	0.0758	False
1940	-212.5	500	0.1031	0.0456	0.0575	False
1941	-123.5	500	0.0845	0.0092	0.0753	False
1942	-406.1	500	0.0301	0.0113	0.0188	False
1943	-109.3	500	0.0926	0.0145	0.0781	False
1944	-357.2	500	0.0457	0.0171	0.0286	False
1945	-305.0	500	0.0520	0.0130	0.0390	False
1946	371.5	99	0.0471	0.0029	0.0441	True
1947	-424.8	500	0.0578	0.0428	0.0150	False
1948	-263.9	500	0.0886	0.0414	0.0472	False
1949	-288.3	500	0.0503	0.0080	0.0423	False
1950	-132.6	500	0.0969	0.0234	0.0735	False
1951	-375.6	500	0.0627	0.0378	0.0249	False
1952	-146.5	500	0.1083	0.0376	0.0707	False
1953	-384.2	500	0.0686	0.0454	0.0232	False
1954	-183.1	500	0.0933	0.0300	0.0634	False
1955	474.9	171	0.0820	0.0029	0.0792	True
1956	-353.4	500	0.0673	0.0380	0.0293	False
1957	-280.1	500	0.0853	0.0413	0.0440	False
1958	-49.5	500	0.1111	0.0210	0.0901	False
1959	-279.1	500	0.0716	0.0274	0.0442	False
1960	-132.8	500	0.0990	0.0256	0.0734	False
1961	-301.8	500	0.0858	0.0462	0.0396	False
1962	-244.8	500	0.0835	0.0324	0.0510	False
1963	-209.2	500	0.0629	0.0047	0.0582	False
1964	-229.7	500	0.0774	0.0233	0.0541	False
1965	-396.6	500	0.0409	0.0202	0.0207	False
1966	-289.2	500	0.0649	0.0227	0.0422	False
1967	-103.6	500	0.0999	0.0206	0.0793	False
1968	-208.1	500	0.1093	0.0509	0.0584	False
1969	-297.4	500	0.0492	0.0087	0.0405	False
1970	-329.5	500	0.0491	0.0150	0.0341	False
1971	-134.7	500	0.0857	0.0126	0.0731	False
1972	-284.8	500	0.0870	0.0439	0.0430	False
1973	-403.4	500	0.0356	0.0163	0.0193	False
1974	-129.0	500	0.0957	0.0215	0.0742	False
1975	-441.8	500	0.0781	0.0665	0.0116	False
1976	329.3	248	0.0684	0.0030	0.0654	True
1977	-479.7	500	0.0355	0.0315	0.0041	False
1978	-219.9	500	0.0718	0.0158	0.0560	False
1979	-339.6	500	0.1184	0.0864	0.0321	False
1980	-383.4	500	0.0370	0.0137	0.0233	False
1981	-82.9	500	0.0987	0.0153	0.0834	False
1982	-216.4	500	0.0685	0.0117	0.0567	False
1983	-456.6	500	0.0472	0.0385	0.0087	False
1984	-271.3	500	0.1072	0.0615	0.0457	False
1985	-144.1	500	0.1134	0.0422	0.0712	False
1986	-328.9	500	0.0477	0.0135	0.0342	False
1987	-349.3	500	0.0457	0.0156	0.0301	False
1988	-233.2	500	0.0866	0.0332	0.0534	False
1989	-176.2	500	0.0774	0.0127	0.0648	False
1990	-103.5	500	0.0882	0.0089	0.0793	False
1991	-323.5	500	0.1095	0.0742	0.0353	False
1992	-156.9	500	0.1053	0.0366	0.0686	False
1993	-378.6	500	0.0505	0.0262	0.0243	False
1994	-241.5	500	0.1051	0.0534	0.0517	False
1995	-195.0	500	0.1049	0.0439	0.0610	False
1996	-247.6	500	0.0674	0.0169	0.0505	False
1997	-118.8	500	0.0929	0.0167	0.0762	False
1998	-310.1	500	0.0532	0.0152	0.0380	False
1999	-186.7	500	0.1093	0.0466	0.0627	False
2000	-178.2	500	0.0689	0.0046	0.0644	False
2001	-165.5	500	0.1005	0.0336	0.0669	False
2002	-159.9	500	0.1107	0.0427	0.0680	False
2003	-281.8	500	0.0716	0.0280	0.0436	False
2004	-405.2	500	0.0307	0.0117	0.0190	False
2005	-230.7	500	0.0710	0.0172	0.0539	False
2006	-248.2	500	0.0816	0.0312	0.0504	False
2007	-171.5	500	0.1029	0.0372	0.0657	False
2008	-374.7	500	0.0389	0.0139	0.0251	False
2009	-99.2	500	0.0978	0.0177	0.0802	False
2010	-414.0	500	0.0463	0.0291	0.0172	False
2011	-360.4	500	0.0530	0.0251	0.0279	False
2012	-421.1	500	0.0236	0.0079	0.0158	False
2013	-100.4	500	0.1078	0.0278	0.0799	False
2014	-176.0	500	0.0736	0.0088	0.0648	False
2015	-237.5	500	0.0854	0.0329	0.0525	False
2016	-80.4	500	0.0909	0.0070	0.0839	False
2017	-332.6	500	0.0550	0.0215	0.0335	False
2018	-256.2	500	0.0612	0.0124	0.0488	False
2019	-18.7	500	0.1004	0.0042	0.0963	False
2020	-445.2	500	0.0221	0.0111	0.0110	False
2021	-172.0	500	0.1036	0.0380	0.0656	False
2022	-201.5	500	0.0907	0.0310	0.0597	False
2023	-191.0	500	0.0748	0.0130	0.0618	False
2024	-324.9	500	0.0593	0.0242	0.0350	False
2025	-45.0	500	0.1014	0.0104	0.0910	False
2026	358.7	105	0.0457	0.0030	0.0428	True
2027	-370.2	500	0.0512	0.0253	0.0260	False
2028	-398.2	500	0.0699	0.0496	0.0204	False
2029	-255.2	500	0.1114	0.0624	0.0490	False
2030	-182.9	500	0.0947	0.0313	0.0634	False
2031	-184.5	500	0.0876	0.0245	0.0631	False
2032	-271.7	500	0.0727	0.0271	0.0457	False
2033	-200.0	500	0.1135	0.0535	0.0600	False
2034	-235.2	500	0.0687	0.0157	0.0530	False
2035	-318.6	500	0.0778	0.0415	0.0363	False
2036	-327.7	500	0.0605	0.0261	0.0345	False
2037	-223.0	500	0.0745	0.0191	0.0554	False
2038	-276.7	500	0.0533	0.0086	0.0447	False
2039	-377.0	500	0.0316	0.0070	0.0246	False
2040	-338.6	500	0.0489	0.0166	0.0323	False
2041	-318.9	500	0.0454	0.0092	0.0362	False
2042	-138.8	500	0.0902	0.0180	0.0722	False
2043	-251.4	500	0.0821	0.0324	0.0497	False
2044	-256.3	500	0.0774	0.0286	0.0487	False
2045	-138.3	500	0.0984	0.0261	0.0723	False
2046	-217.1	500	0.0912	0.0347	0.0566	False
2047	-462.3	500	0.0260	0.0184	0.0075	False
2048	-109.7	500	0.0932	0.0151	0.0781	False
2049	-314.4	500	0.0490	0.0119	0.0371	False
2050	-252.7	500	0.0690	0.0195	0.0495	False
2051	-196.8	500	0.0708	0.0101	0.0606	False
2052	-343.0	500	0.0406	0.0092	0.0314	False
2053	-282.7	500	0.0830	0.0396	0.0435	False
2054	-117.9	500	0.1066	0.0301	0.0764	False
2055	-263.5	500	0.0727	0.0254	0.0473	False
2056	-330.2	500	0.0473	0.0133	0.0340	False
2057	-43.4	500	0.1040	0.0127	0.0913	False
2058	-471.0	500	0.0318	0.0260	0.0058	False
2059	-131.3	500	0.0954	0.0216	0.0737	False
2060	-232.9	500	0.0863	0.0329	0.0534	False
2061	-227.2	500	0.0642	0.0096	0.0546	False
2062	-198.8	500	0.0739	0.0137	0.0602	False
2063	-76.9	500	0.0967	0.0121	0.0846	False
2064	-64.1	500	0.0966	0.0095	0.0872	False
2065	-383.1	500	0.0514	0.0280	0.0234	False
2066	-255.0	500	0.0628	0.0138	0.0490	False
2067	-203.3	500	0.0717	0.0124	0.0593	False
2068	-359.1	500	0.0491	0.0209	0.0282	False
2069	-226.3	500	0.0902	0.0355	0.0547	False
2070	-168.8	500	0.0944	0.0282	0.0662	False
2071	-136.2	500	0.1030	0.0302	0.0728	False
2072	-294.0	500	0.0733	0.0321	0.0412	False
2073	-214.5	500	0.0624	0.0053	0.0571	False
2074	-149.0	500	0.0744	0.0042	0.0702	False
2075	-177.5	500	0.0851	0.0206	0.0645	False
2076	-163.1	500	0.0811	0.0138	0.0674	False
2077	-351.9	500	0.0456	0.0160	0.0296	False
2078	-187.5	500	0.0889	0.0264	0.0625	False
2079	-417.5	500	0.0347	0.0182	0.0165	False
2080	-58.8	500	0.0933	0.0050	0.0882	False
2081	-317.4	500	0.0435	0.0069	0.0365	False
2082	-363.0	500	0.0378	0.0104	0.0274	False
2083	-162.4	500	0.0805	0.0129	0.0675	False
2084	-458.0	500	0.0278	0.0194	0.0084	False
2085	-257.4	500	0.1053	0.0567	0.0485	False
2086	-480.5	500	0.0149	0.0110	0.0039	False
2087	-172.1	500	0.0844	0.0188	0.0656	False
2088	-151.9	500	0.0780	0.0084	0.0696	False
2089	-233.8	500	0.0645	0.0113	0.0532	False
2090	-366.2	500	0.0316	0.0048	0.0268	False
2091	-205.6	500	0.0758	0.0169	0.0589	False
2092	-126.3	500	0.0831	0.0084	0.0747	False
2093	-276.8	500	0.0674	0.0228	0.0446	False
2094	-176.0	500	0.0816	0.0168	0.0648	False
2095	-108.3	500	0.1127	0.0343	0.0783	False
2096	-149.2	500	0.1094	0.0392	0.0702	False
2097	-235.1	500	0.0633	0.0103	0.0530	False
2098	-68.0	500	0.0966	0.0102	0.0864	False
2099	-35.5	396	0.0249	0.0030	0.0219	True
2100	-294.5	500	0.0490	0.0079	0.0411	False
2101	-147.0	500	0.1104	0.0398	0.0706	False
2102	-213.9	500	0.0748	0.0176	0.0572	False
2103	-506.9	500	0.0130	0.0143	-0.0014	False
2104	-492.8	500	0.0242	0.0228	0.0014	False
2105	-149.9	500	0.1031	0.0330	0.0700	False
2106	-184.1	500	0.0925	0.0294	0.0632	False
2107	-184.3	500	0.0988	0.0357	0.0631	False
2108	-2.6	280	0.0083	0.0030	0.0053	True
2109	-327.9	500	0.0564	0.0220	0.0344	False
2110	-134.1	500	0.0824	0.0092	0.0732	False
2111	-84.1	500	0.0961	0.0130	0.0832	False
2112	417.6	143	0.0650	0.0029	0.0622	True
2113	-315.7	500	0.0611	0.0242	0.0369	False
2114	-185.8	500	0.0724	0.0095	0.0628	False
2115	-154.2	500	0.1086	0.0394	0.0692	False
2116	-91.0	500	0.1001	0.0183	0.0818	False
2117	-238.3	500	0.0605	0.0082	0.0523	False
2118	-72.4	500	0.1094	0.0239	0.0855	False
2119	-261.1	500	0.0638	0.0160	0.0478	False
2120	-255.3	500	0.0725	0.0236	0.0489	False
2121	-156.3	500	0.0948	0.0260	0.0687	False
2122	-173.6	500	0.0902	0.0249	0.0653	False
2123	471.7	148	0.0769	0.0030	0.0739	True
2124	-176.2	500	0.0914	0.0266	0.0648	False
2125	-430.8	500	0.0356	0.0217	0.0138	False
2126	-127.4	500	0.0934	0.0189	0.0745	False
2127	268.1	345	0.0754	0.0030	0.0724	True
2128	-448.4	500	0.0220	0.0117	0.0103	False
2129	-221.1	500	0.0781	0.0223	0.0558	False
2130	-372.2	500	0.0592	0.0337	0.0256	False
2131	-282.3	500	0.0536	0.0100	0.0435	False
2132	-402.3	500	0.0349	0.0153	0.0195	False
2133	-168.5	500	0.0802	0.0139	0.0663	False
2134	-36.3	500	0.1043	0.0116	0.0927	False
2135	-386.5	500	0.0852	0.0625	0.0227	False
2136	-359.5	500	0.0325	0.0044	0.0281	False
2137	-313.3	500	0.0422	0.0049	0.0373	False
2138	-304.7	500	0.0429	0.0038	0.0391	False
2139	-95.3	500	0.1033	0.0224	0.0809	False
2140	-87.2	500	0.0939	0.0113	0.0826	False
2141	-190.7	500	0.0718	0.0099	0.0619	False
2142	-246.3	500	0.0635	0.0127	0.0507	False
2143	-240.1	500	0.0620	0.0100	0.0520	False
2144	-312.1	500	0.0479	0.0103	0.0376	False
2145	-222.7	500	0.0827	0.0272	0.0555	False
2146	-256.6	500	0.0544	0.0057	0.0487	False
2147	-204.8	500	0.0978	0.0388	0.0590	False
2148	-194.3	500	0.0899	0.0287	0.0611	False
2149	-52.7	500	0.1043	0.0148	0.0895	False
2150	-263.8	500	0.0716	0.0243	0.0472	False
2151	-453.2	500	0.0375	0.0281	0.0094	False
2152	380.3	221	0.0732	0.0030	0.0702	True
2153	-108.7	500	0.1127	0.0345	0.0783	False
2154	-236.4	500	0.0596	0.0069	0.0527	False
2155	-242.3	500	0.0631	0.0115	0.0515	False
2156	403.0	117	0.0569	0.0029	0.0540	True
2157	-404.3	500	0.0289	0.0098	0.0191	False
2158	-193.3	500	0.1111	0.0498	0.0613	False
2159	-302.1	500	0.0696	0.0301	0.0396	False
2160	-420.7	500	0.0213	0.0054	0.0159	False
2161	-264.3	500	0.0521	0.0050	0.0471	False
2162	-230.4	500	0.0618	0.0078	0.0539	False
2163	-258.5	500	0.0917	0.0434	0.0483	False
2164	-112.9	500	0.1014	0.0240	0.0774	False
2165	-69.2	500	0.1050	0.0188	0.0862	False
2166	-201.5	500	0.0726	0.0129	0.0597	False
2167	-268.4	500	0.1063	0.0600	0.0463	False
2168	-467.9	500	0.0246	0.0182	0.0064	False
2169	-149.6	500	0.0804	0.0103	0.0701	False
2170	-365.9	500	0.0410	0.0142	0.0268	False
2171	-182.0	500	0.1037	0.0401	0.0636	False
2172	-284.3	500	0.0581	0.0149	0.0431	False
2173	-51.3	500	0.1029	0.0132	0.0897	False
2174	-75.2	500	0.1020	0.0170	0.0850	False
2175	-340.9	500	0.0487	0.0169	0.0318	False
2176	-314.9	500	0.0765	0.0395	0.0370	False
2177	-117.4	500	0.0824	0.0059	0.0765	False
2178	-274.8	500	0.0536	0.0086	0.0450	False
2179	-228.4	500	0.0612	0.0069	0.0543	False
2180	-266.2	500	0.0545	0.0077	0.0468	False
2181	-495.0	500	0.0272	0.0262	0.0010	False
2182	-278.1	500	0.0761	0.0317	0.0444	False
2183	-172.4	500	0.1070	0.0415	0.0655	False
2184	-293.6	500	0.0508	0.0095	0.0413	False
2185	-403.5	500	0.0689	0.0496	0.0193	False
2186	-173.4	500	0.0827	0.0174	0.0653	False
2187	-58.6	500	0.1007	0.0125	0.0883	False
2188	-256.7	500	0.0698	0.0212	0.0487	False
2189	472.7	159	0.0793	0.0030	0.0763	True
2190	276.0	170	0.0421	0.0030	0.0391	True
2191	-232.0	500	0.0826	0.0290	0.0536	False
2192	-244.0	500	0.0567	0.0055	0.0512	False
2193	-188.8	500	0.0847	0.0225	0.0622	False
2194	-350.0	500	0.0758	0.0458	0.0300	False
2195	-407.9	500	0.0377	0.0193	0.0184	False
2196	-300.9	500	0.0515	0.0117	0.0398	False
2197	-360.5	500	0.0515	0.0236	0.0279	False
2198	-356.4	500	0.0404	0.0117	0.0287	False
2199	-154.7	500	0.1090	0.0400	0.0691	False
2200	-146.4	500	0.0814	0.0107	0.0707	False
2201	-293.9	500	0.0729	0.0317	0.0412	False
2202	-179.4	500	0.0863	0.0221	0.0641	False
2203	-187.7	500	0.0844	0.0219	0.0625	False
2204	-164.5	500	0.0754	0.0083	0.0671	False
2205	294.8	135	0.0388	0.0029	0.0358	True
2206	-131.5	500	0.1079	0.0342	0.0737	False
2207	237.2	176	0.0354	0.0030	0.0324	True
2208	-276.3	500	0.0522	0.0074	0.0447	False
2209	-404.7	500	0.0230	0.0039	0.0191	False
2210	381.9	98	0.0489	0.0029	0.0460	True
2211	375.4	131	0.0543	0.0030	0.0513	True
2212	-325.3	500	0.0483	0.0134	0.0349	False
2213	394.9	173	0.0664	0.0029	0.0636	True
2214	-105.3	500	0.1025	0.0236	0.0789	False
2215	-144.2	500	0.1051	0.0339	0.0712	False
2216	-234.2	500	0.1068	0.0537	0.0532	False
2217	356.2	257	0.0755	0.0030	0.0726	True
2218	385.3	171	0.0642	0.0030	0.0612	True
2219	-67.8	500	0.1040	0.0176	0.0864	False
2220	-139.9	500	0.1048	0.0328	0.0720	False
2221	-498.5	500	0.0086	0.0083	0.0003	False
2222	-431.7	500	0.0273	0.0136	0.0137	False
2223	-93.2	500	0.1000	0.0186	0.0814	False
2224	-165.4	500	0.1105	0.0436	0.0669	False
2225	-133.9	500	0.0920	0.0188	0.0732	False
2226	-137.7	500	0.0899	0.0174	0.0725	False
2227	-167.0	500	0.0946	0.0280	0.0666	False
2228	417.8	215	0.0794	0.0029	0.0765	True
2229	-251.7	500	0.0902	0.0405	0.0497	False
2230	-186.8	500	0.0829	0.0203	0.0626	False
2231	-204.5	500	0.0892	0.0301	0.0591	False
2232	-253.4	500	0.0672	0.0179	0.0493	False
2233	-360.9	500	0.0453	0.0175	0.0278	False
2234	-146.9	500	0.0827	0.0121	0.0706	False
2235	-115.3	500	0.1001	0.0232	0.0769	False
2236	-336.9	500	0.0465	0.0139	0.0326	False
2237	-304.8	500	0.0517	0.0126	0.0390	False
2238	-413.1	500	0.0333	0.0159	0.0174	False
2239	-314.0	500	0.0506	0.0134	0.0372	False
2240	463.0	206	0.0867	0.0030	0.0838	True
2241	-185.7	500	0.0812	0.0184	0.0629	False
2242	-262.2	500	0.0627	0.0152	0.0476	False
2243	-267.4	500	0.0621	0.0156	0.0465	False
2244	-227.5	500	0.0742	0.0197	0.0545	False
2245	-105.1	500	0.1060	0.0271	0.0790	False
2246	-84.8	500	0.0959	0.0129	0.0830	False
2247	-113.4	500	0.0918	0.0145	0.0773	False
2248	-99.0	500	0.1058	0.0256	0.0802	False
2249	-264.4	500	0.0928	0.0456	0.0471	False
2250	-126.6	500	0.0817	0.0071	0.0747	False
2251	-251.5	500	0.0924	0.0427	0.0497	False
2252	-340.5	500	0.0406	0.0087	0.0319	False
2253	-333.4	500	0.0430	0.0097	0.0333	False
2254	-159.7	500	0.0790	0.0109	0.0681	False
2255	-462.1	500	0.0180	0.0104	0.0076	False
2256	-156.0	500	0.1020	0.0332	0.0688	False
2257	-95.0	500	0.0895	0.0085	0.0810	False
2258	-182.7	500	0.0820	0.0185	0.0635	False
2259	-218.3	500	0.0772	0.0209	0.0563	False
2260	-104.7	500	0.1016	0.0225	0.0791	False
2261	-344.0	500	0.0476	0.0164	0.0312	False
2262	-292.7	500	0.0471	0.0057	0.0415	False
2263	-202.4	500	0.1036	0.0441	0.0595	False
2264	343.0	194	0.0603	0.0030	0.0573	True
2265	-128.8	500	0.0912	0.0169	0.0742	False
2266	-168.4	500	0.1091	0.0427	0.0663	False
2267	-123.2	500	0.1054	0.0300	0.0754	False
2268	-299.6	500	0.0551	0.0150	0.0401	False
2269	-75.1	500	0.0985	0.0136	0.0850	False
2270	-219.9	500	0.0765	0.0205	0.0560	False
2271	-291.8	500	0.0566	0.0149	0.0416	False
2272	-421.6	500	0.0270	0.0114	0.0157	False
2273	-251.3	500	0.0767	0.0270	0.0497	False
2274	-138.6	500	0.0883	0.0161	0.0723	False
2275	-495.1	500	0.0133	0.0123	0.0010	False
2276	-70.3	500	0.0915	0.0056	0.0859	False
2277	-180.9	500	0.1098	0.0460	0.0638	False
2278	-124.2	500	0.1008	0.0257	0.0752	False
2279	-235.4	500	0.0917	0.0388	0.0529	False
2280	-236.9	500	0.0708	0.0182	0.0526	False
2281	-131.6	500	0.0897	0.0161	0.0737	False
2282	-187.8	500	0.0709	0.0085	0.0624	False
2283	-270.4	500	0.0694	0.0235	0.0459	False
2284	-344.6	500	0.0389	0.0079	0.0311	False
2285	-373.7	500	0.0367	0.0114	0.0253	False
2286	-63.4	500	0.1106	0.0233	0.0873	False
2287	-219.3	500	0.1012	0.0451	0.0561	False
2288	-235.2	500	0.0873	0.0343	0.0530	False
2289	-425.9	500	0.0359	0.0210	0.0148	False
2290	-338.0	500	0.0649	0.0325	0.0324	False
2291	-294.9	500	0.0896	0.0486	0.0410	False
2292	-349.4	500	0.0440	0.0139	0.0301	False
2293	-251.7	500	0.0817	0.0321	0.0497	False
2294	-234.4	500	0.0620	0.0089	0.0531	False
2295	-245.0	500	0.0640	0.0130	0.0510	False
2296	-333.5	500	0.0667	0.0334	0.0333	False
2297	-156.9	500	0.0896	0.0209	0.0686	False
2298	-218.2	500	0.0718	0.0155	0.0564	False
2299	-259.0	500	0.0798	0.0317	0.0482	False
2300	-325.0	500	0.0441	0.0091	0.0350	False
2301	-262.8	500	0.0642	0.0168	0.0474	False
2302	-131.5	500	0.0973	0.0236	0.0737	False
2303	-102.4	500	0.0917	0.0122	0.0795	False
2304	-375.2	500	0.0344	0.0095	0.0250	False
2305	-339.9	500	0.0524	0.0204	0.0320	False
2306	-369.8	500	0.0856	0.0595	0.0260	False
2307	-225.8	500	0.0871	0.0322	0.0548	False
2308	-341.0	500	0.0595	0.0277	0.0318	False
2309	-102.1	500	0.1001	0.0205	0.0796	False
2310	-275.3	500	0.0548	0.0099	0.0449	False
2311	-183.3	500	0.0711	0.0078	0.0633	False
2312	-375.3	500	0.0374	0.0124	0.0249	False
2313	488.7	219	0.0944	0.0029	0.0915	True
2314	-209.5	500	0.0805	0.0224	0.0581	False
2315	-237.5	500	0.0957	0.0432	0.0525	False
2316	96.2	271	0.0263	0.0030	0.0233	True
2317	-506.3	500	0.0099	0.0111	-0.0013	False
2318	-415.9	500	0.0218	0.0050	0.0168	False
2319	313.5	201	0.0557	0.0029	0.0528	True
2320	-219.8	500	0.0823	0.0263	0.0560	False
2321	-253.2	500	0.0679	0.0185	0.0494	False
2322	-297.9	500	0.0562	0.0158	0.0404	False
2323	-256.3	500	0.0805	0.0318	0.0487	False
2324	-168.9	500	0.1013	0.0351	0.0662	False
2325	-190.7	500	0.0829	0.0210	0.0619	False
2326	-182.7	500	0.0702	0.0068	0.0635	False
2327	-316.6	500	0.0449	0.0082	0.0367	False
2328	-250.5	500	0.0704	0.0205	0.0499	False
2329	-213.0	500	0.0895	0.0321	0.0574	False
2330	-377.1	500	0.0332	0.0086	0.0246	False
2331	-209.5	500	0.0751	0.0170	0.0581	False
2332	-309.6	500	0.0441	0.0060	0.0381	False
2333	506.7	172	0.0888	0.0029	0.0859	True
2334	-478.2	500	0.0188	0.0144	0.0044	False
2335	-73.0	500	0.1100	0.0246	0.0854	False
2336	318.4	370	0.0905	0.0030	0.0875	True
2337	-408.4	500	0.0255	0.0072	0.0183	False
2338	-398.8	500	0.0286	0.0083	0.0202	False
2339	-350.9	500	0.0363	0.0065	0.0298	False
2340	-167.2	500	0.0926	0.0261	0.0666	False
2341	-350.0	500	0.0338	0.0038	0.0300	False
2342	-100.9	500	0.1069	0.0271	0.0798	False
2343	150.3	395	0.0619	0.0030	0.0589	True
2344	-145.7	500	0.0939	0.0230	0.0709	False
2345	-297.9	500	0.0589	0.0185	0.0404	False
2346	-281.1	500	0.0658	0.0220	0.0438	False
2347	-331.5	500	0.0484	0.0147	0.0337	False
2348	-359.3	500	0.0342	0.0061	0.0281	False
2349	-349.4	500	0.0374	0.0073	0.0301	False
