HYPERPARAMS
version: 10	h1_size: 512	h2_size: None	npop: 50	sigma: 0.25	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	E[r]	steps	start_d	end_d	covered	info
2025	-306.0	-309.2	500	0.0671	0.0283	0.0388	0
2026	-242.3	-309.2	500	0.0721	0.0206	0.0515	0
2027	-493.0	-309.2	500	0.0217	0.0203	0.0014	0
2028	-123.0	-309.2	500	0.0984	0.0230	0.0754	0
2029	-417.8	-309.2	500	0.0445	0.0281	0.0164	0
2030	-176.3	-309.2	500	0.0834	0.0187	0.0647	0
2031	-408.0	-309.1	500	0.0477	0.0293	0.0184	0
2032	-546.5	-309.2	500	0.0246	0.0339	-0.0093	0
2033	-371.7	-309.3	500	0.0458	0.0201	0.0257	0
2034	-338.3	-309.3	500	0.0614	0.0291	0.0323	0
2035	-253.8	-309.4	500	0.0639	0.0147	0.0492	0
2036	-216.7	-309.3	500	0.0848	0.0282	0.0567	0
2037	-249.5	-309.3	500	0.0919	0.0417	0.0501	0
2038	309.5	-309.3	96	0.0340	0.0030	0.0310	1
2039	-206.0	-308.9	500	0.0903	0.0315	0.0588	0
2040	-452.0	-308.9	500	0.0360	0.0264	0.0096	0
2041	-203.1	-309.0	500	0.0875	0.0281	0.0594	0
2042	-219.7	-308.9	500	0.0811	0.0250	0.0561	0
2043	-356.2	-308.9	500	0.0640	0.0352	0.0288	0
2044	-250.0	-308.9	500	0.0814	0.0315	0.0500	0
2045	-363.8	-308.9	500	0.0625	0.0352	0.0272	0
2046	-289.6	-308.9	500	0.0712	0.0291	0.0421	0
2047	-141.9	-308.9	500	0.0990	0.0274	0.0716	0
2048	-105.7	-308.8	500	0.0996	0.0207	0.0789	0
2049	-560.8	-308.7	500	0.0344	0.0465	-0.0122	0
2050	435.8	-308.8	208	0.0816	0.0030	0.0787	1
2051	-296.4	-308.5	500	0.0559	0.0152	0.0407	0
2052	-32.0	-308.5	500	0.1011	0.0075	0.0936	0
2053	-270.1	-308.3	500	0.0780	0.0321	0.0460	0
2054	378.0	-308.3	118	0.0521	0.0029	0.0491	1
2055	-282.6	-308.0	500	0.0791	0.0356	0.0435	0
2056	378.5	-308.0	101	0.0488	0.0029	0.0459	1
2057	-315.9	-307.6	500	0.0818	0.0449	0.0368	0
2058	-195.0	-307.6	500	0.1058	0.0448	0.0610	0
2059	-125.0	-307.6	500	0.0958	0.0208	0.0750	0
2060	-58.9	-307.5	500	0.1026	0.0144	0.0882	0
2061	-485.2	-307.4	500	0.0375	0.0345	0.0030	0
2062	-75.0	-307.5	500	0.1008	0.0158	0.0850	0
2063	263.5	-307.3	50	0.0155	0.0028	0.0127	1
2064	-87.4	-307.1	500	0.1038	0.0213	0.0825	0
2065	-187.7	-307.0	500	0.1049	0.0424	0.0625	0
2066	-311.3	-306.9	500	0.0802	0.0425	0.0377	0
2067	-330.4	-306.9	500	0.0478	0.0139	0.0339	0
2068	-413.2	-306.9	500	0.0371	0.0197	0.0174	0
2069	-238.0	-307.0	500	0.0831	0.0307	0.0524	0
2070	-222.7	-306.9	500	0.0918	0.0364	0.0555	0
2071	-315.1	-306.9	500	0.0650	0.0280	0.0370	0
2072	-432.7	-306.9	500	0.0348	0.0213	0.0135	0
2073	-333.9	-307.0	500	0.0609	0.0277	0.0332	0
2074	-486.8	-307.0	500	0.0245	0.0218	0.0026	0
2075	-404.1	-307.1	500	0.0490	0.0298	0.0192	0
2076	-187.9	-307.1	500	0.0987	0.0363	0.0624	0
2077	-303.8	-307.0	500	0.0728	0.0335	0.0392	0
2078	-93.3	-307.0	500	0.1066	0.0253	0.0813	0
2079	502.8	-306.9	177	0.0889	0.0028	0.0861	1
2080	-435.4	-306.5	500	0.0514	0.0385	0.0129	0
2081	-426.2	-306.6	500	0.0508	0.0360	0.0148	0
2082	-614.8	-306.7	500	0.0164	0.0394	-0.0230	0
2083	-291.9	-306.8	500	0.0762	0.0346	0.0416	0
2084	-160.2	-306.8	500	0.0976	0.0297	0.0680	0
2085	-335.3	-306.7	500	0.0660	0.0330	0.0329	0
2086	-521.7	-306.8	500	0.0242	0.0285	-0.0043	0
2087	-244.6	-306.9	500	0.0781	0.0270	0.0511	0
2088	-126.6	-306.8	500	0.0979	0.0232	0.0747	0
2089	-157.8	-306.7	500	0.1062	0.0378	0.0684	0
2090	-467.8	-306.7	500	0.0389	0.0325	0.0064	0
2091	-192.3	-306.7	500	0.0735	0.0120	0.0615	0
2092	-437.6	-306.7	500	0.0518	0.0394	0.0125	0
2093	-184.7	-306.8	500	0.0813	0.0182	0.0631	0
2094	-185.6	-306.7	500	0.0995	0.0366	0.0629	0
2095	-505.4	-306.6	500	0.0370	0.0380	-0.0011	0
2096	-303.2	-306.7	500	0.0591	0.0197	0.0394	0
2097	-204.8	-306.7	500	0.0750	0.0160	0.0590	0
2098	-69.3	-306.7	500	0.0956	0.0094	0.0861	0
2099	-297.8	-306.6	500	0.0577	0.0172	0.0404	0
2100	-79.9	-306.6	500	0.0999	0.0159	0.0840	0
2101	-9.8	-306.5	500	0.1054	0.0074	0.0980	0
2102	-555.9	-306.3	500	0.0233	0.0345	-0.0112	0
2103	-329.5	-306.4	500	0.0662	0.0321	0.0341	0
2104	-55.7	-306.4	500	0.1074	0.0185	0.0889	0
2105	-324.0	-306.3	500	0.0719	0.0367	0.0352	0
2106	-296.5	-306.3	500	0.0636	0.0229	0.0407	0
2107	-527.1	-306.3	500	0.0345	0.0400	-0.0054	0
2108	-288.7	-306.4	500	0.0578	0.0155	0.0423	0
2109	-235.6	-306.4	500	0.0664	0.0135	0.0529	0
2110	-523.3	-306.4	500	0.0274	0.0321	-0.0047	0
2111	-201.8	-306.5	500	0.0738	0.0142	0.0596	0
2112	-223.1	-306.4	500	0.0810	0.0256	0.0554	0
2113	-152.3	-306.4	500	0.0920	0.0225	0.0695	0
2114	-282.8	-306.3	500	0.0764	0.0330	0.0434	0
2115	-375.1	-306.3	500	0.0476	0.0226	0.0250	0
2116	-105.4	-306.4	500	0.1005	0.0216	0.0789	0
2117	-243.9	-306.3	500	0.0725	0.0213	0.0512	0
2118	-198.3	-306.2	500	0.0954	0.0351	0.0603	0
2119	-441.6	-306.2	500	0.0497	0.0381	0.0117	0
2120	-148.0	-306.2	500	0.0895	0.0191	0.0704	0
2121	-241.7	-306.2	500	0.0750	0.0233	0.0517	0
2122	-304.0	-306.1	500	0.0689	0.0297	0.0392	0
2123	-281.1	-306.1	500	0.0811	0.0373	0.0438	0
2124	-114.0	-306.1	500	0.0966	0.0194	0.0772	0
2125	-106.4	-306.0	500	0.1011	0.0224	0.0787	0
2126	-119.6	-305.9	500	0.0861	0.0100	0.0761	0
2127	493.3	-305.9	140	0.0797	0.0029	0.0768	1
2128	-269.1	-305.5	500	0.0651	0.0189	0.0462	0
2129	-148.7	-305.5	500	0.0935	0.0232	0.0703	0
2130	-459.6	-305.4	500	0.0340	0.0259	0.0081	0
2131	-285.2	-305.5	500	0.0645	0.0215	0.0430	0
2132	-375.8	-305.4	500	0.0520	0.0272	0.0248	0
2133	-155.6	-305.5	500	0.1100	0.0411	0.0689	0
2134	-560.4	-305.4	500	0.0138	0.0259	-0.0121	0
2135	-599.6	-305.5	500	0.0072	0.0271	-0.0199	0
2136	-248.5	-305.7	500	0.0834	0.0331	0.0503	0
2137	-349.9	-305.6	500	0.0503	0.0203	0.0300	0
2138	-205.4	-305.7	500	0.0689	0.0099	0.0589	0
2139	-312.6	-305.6	500	0.0755	0.0380	0.0375	0
2140	-478.8	-305.6	500	0.0186	0.0143	0.0042	0
2141	-163.5	-305.7	500	0.1024	0.0351	0.0673	0
2142	-444.5	-305.6	500	0.0399	0.0287	0.0111	0
2143	-91.2	-305.7	500	0.1145	0.0327	0.0818	0
2144	-374.6	-305.6	500	0.0593	0.0342	0.0251	0
2145	-342.7	-305.6	500	0.0751	0.0436	0.0315	0
2146	-148.8	-305.6	500	0.0890	0.0187	0.0702	0
2147	-467.2	-305.6	500	0.0338	0.0273	0.0066	0
2148	-329.6	-305.7	500	0.0546	0.0205	0.0341	0
2149	-160.6	-305.7	500	0.0753	0.0075	0.0679	0
2150	482.8	-305.6	179	0.0852	0.0029	0.0823	1
2151	-56.6	-305.2	500	0.1180	0.0293	0.0887	0
2152	-309.0	-305.1	500	0.0632	0.0250	0.0382	0
2153	-424.3	-305.1	500	0.0344	0.0193	0.0151	0
2154	-235.1	-305.2	500	0.0858	0.0329	0.0530	0
2155	-612.7	-305.1	500	0.0072	0.0297	-0.0225	0
2156	-168.4	-305.3	500	0.0956	0.0293	0.0663	0
2157	-525.6	-305.2	500	0.0352	0.0403	-0.0051	0
2158	522.1	-305.3	265	0.1103	0.0030	0.1073	1
2159	-350.6	-304.9	500	0.0595	0.0296	0.0299	0
2160	-592.5	-305.0	500	0.0281	0.0466	-0.0185	0
2161	-363.4	-305.1	500	0.0638	0.0365	0.0273	0
2162	-242.2	-305.1	500	0.0914	0.0399	0.0516	0
2163	-590.4	-305.1	500	0.0248	0.0429	-0.0181	0
2164	-332.1	-305.2	500	0.0443	0.0107	0.0336	0
2165	-427.2	-305.2	500	0.0264	0.0119	0.0146	0
2166	-504.9	-305.3	500	0.0366	0.0376	-0.0010	0
2167	-313.2	-305.4	500	0.0540	0.0166	0.0374	0
2168	-17.0	-305.4	500	0.1077	0.0111	0.0966	0
2169	-304.3	-305.3	500	0.0667	0.0276	0.0391	0
2170	511.6	-305.3	238	0.1028	0.0029	0.0999	1
2171	-273.9	-304.9	500	0.0590	0.0138	0.0452	0
2172	-322.5	-304.9	500	0.0529	0.0174	0.0355	0
2173	-232.5	-304.9	500	0.0626	0.0091	0.0535	0
2174	-479.8	-304.8	500	0.0377	0.0337	0.0040	0
2175	-84.5	-304.9	500	0.0976	0.0145	0.0831	0
2176	-536.4	-304.8	500	0.0181	0.0254	-0.0073	0
2177	-258.8	-304.9	500	0.0732	0.0250	0.0482	0
2178	-353.9	-304.9	500	0.0537	0.0245	0.0292	0
2179	-348.2	-304.9	500	0.0710	0.0407	0.0304	0
2180	-398.7	-304.9	500	0.0395	0.0192	0.0203	0
2181	-265.5	-305.0	500	0.0824	0.0355	0.0469	0
2182	-80.2	-305.0	500	0.1017	0.0178	0.0840	0
2183	-383.6	-304.9	500	0.0628	0.0395	0.0233	0
2184	479.1	-304.9	119	0.0728	0.0028	0.0699	1
2185	-66.4	-304.5	500	0.0972	0.0105	0.0867	0
2186	-144.6	-304.4	500	0.0874	0.0164	0.0711	0
2187	22.8	-304.4	500	0.1163	0.0117	0.1046	0
2188	-335.3	-304.2	500	0.0605	0.0276	0.0329	0
2189	-411.7	-304.2	500	0.0641	0.0464	0.0177	0
2190	-111.6	-304.3	500	0.1074	0.0297	0.0777	0
2191	-69.1	-304.2	500	0.0951	0.0090	0.0862	0
2192	-184.0	-304.1	500	0.0925	0.0293	0.0632	0
2193	-176.8	-304.0	500	0.1097	0.0451	0.0646	0
2194	-33.9	-304.0	500	0.1082	0.0149	0.0932	0
2195	-164.7	-303.8	500	0.0964	0.0293	0.0671	0
2196	-173.0	-303.8	500	0.0860	0.0206	0.0654	0
2197	474.7	-303.7	112	0.0704	0.0030	0.0674	1
2198	-164.9	-303.4	500	0.0908	0.0238	0.0670	0
2199	-301.7	-303.3	500	0.0680	0.0284	0.0397	0
2200	-449.3	-303.3	500	0.0407	0.0305	0.0101	0
2201	-75.4	-303.4	500	0.1045	0.0195	0.0849	0
2202	-525.3	-303.3	500	0.0291	0.0342	-0.0051	0
2203	-177.0	-303.4	500	0.0855	0.0209	0.0646	0
2204	-163.0	-303.3	500	0.0842	0.0168	0.0674	0
2205	-372.2	-303.2	500	0.0450	0.0194	0.0256	0
2206	-169.7	-303.3	500	0.0773	0.0112	0.0661	0
2207	-277.9	-303.2	500	0.0565	0.0121	0.0444	0
2208	-275.7	-303.2	500	0.0816	0.0368	0.0449	0
2209	-565.9	-303.2	500	0.0112	0.0244	-0.0132	0
2210	-323.1	-303.3	500	0.0684	0.0330	0.0354	0
2211	-302.6	-303.3	500	0.0578	0.0183	0.0395	0
2212	-267.3	-303.3	500	0.0705	0.0240	0.0465	0
2213	-479.6	-303.3	500	0.0369	0.0328	0.0041	0
2214	-383.0	-303.4	500	0.0500	0.0266	0.0234	0
2215	-83.5	-303.4	500	0.0910	0.0078	0.0833	0
2216	-48.7	-303.3	500	0.1046	0.0143	0.0903	0
2217	-411.6	-303.2	500	0.0408	0.0231	0.0177	0
2218	-468.3	-303.3	500	0.0442	0.0378	0.0063	0
2219	-472.2	-303.3	500	0.0175	0.0119	0.0056	0
2220	-167.3	-303.4	500	0.0779	0.0114	0.0665	0
2221	-392.5	-303.3	500	0.0538	0.0323	0.0215	0
2222	-73.5	-303.4	500	0.1061	0.0208	0.0853	0
2223	-267.6	-303.3	500	0.0698	0.0233	0.0465	0
2224	-213.0	-303.3	500	0.0798	0.0224	0.0574	0
2225	-355.6	-303.2	500	0.0662	0.0373	0.0289	0
2226	-146.9	-303.2	500	0.0904	0.0197	0.0706	0
2227	291.1	-303.2	51	0.0213	0.0030	0.0183	1
2228	-246.1	-302.9	500	0.0957	0.0450	0.0508	0
2229	-97.2	-302.9	500	0.0964	0.0158	0.0806	0
2230	-382.6	-302.8	500	0.0300	0.0065	0.0235	0
2231	-213.1	-302.8	500	0.0968	0.0394	0.0574	0
2232	-370.2	-302.8	500	0.0529	0.0269	0.0260	0
2233	-432.5	-302.8	500	0.0270	0.0135	0.0135	0
2234	-309.9	-302.9	500	0.0563	0.0183	0.0380	0
2235	-191.4	-302.9	500	0.0857	0.0240	0.0617	0
2236	-151.6	-302.8	500	0.1021	0.0324	0.0697	0
2237	-297.2	-302.8	500	0.0531	0.0125	0.0406	0
2238	-519.9	-302.8	500	0.0495	0.0535	-0.0040	0
2239	-285.1	-302.9	500	0.0831	0.0401	0.0430	0
2240	-250.3	-302.8	500	0.0789	0.0290	0.0499	0
2241	-227.9	-302.8	500	0.0819	0.0275	0.0544	0
2242	-340.1	-302.8	500	0.0542	0.0222	0.0320	0
2243	-77.2	-302.8	500	0.1146	0.0300	0.0846	0
2244	-103.7	-302.7	500	0.1053	0.0260	0.0793	0
2245	-189.0	-302.6	500	0.0768	0.0146	0.0622	0
2246	-414.0	-302.6	500	0.0529	0.0357	0.0172	0
2247	-303.1	-302.6	500	0.0511	0.0117	0.0394	0
2248	-426.4	-302.6	500	0.0489	0.0342	0.0147	0
2249	-113.3	-302.7	500	0.0881	0.0108	0.0773	0
2250	11.8	-302.6	500	0.1124	0.0100	0.1024	0
2251	-329.5	-302.4	500	0.0534	0.0193	0.0341	0
2252	-407.7	-302.5	500	0.0275	0.0090	0.0185	0
2253	-32.5	-302.5	500	0.1031	0.0096	0.0935	0
2254	-482.2	-302.4	500	0.0489	0.0453	0.0036	0
2255	-160.4	-302.5	500	0.0985	0.0305	0.0679	0
2256	279.1	-302.4	32	0.0151	0.0029	0.0121	1
2257	-219.8	-302.1	500	0.0920	0.0359	0.0560	0
2258	-416.4	-302.1	500	0.0496	0.0329	0.0167	0
2259	-87.9	-302.2	500	0.1069	0.0245	0.0824	0
2260	-500.5	-302.1	500	0.0234	0.0235	-0.0001	0
2261	-267.1	-302.2	500	0.0794	0.0328	0.0466	0
2262	-150.8	-302.1	500	0.0945	0.0247	0.0698	0
2263	-291.9	-302.1	500	0.0543	0.0126	0.0416	0
2264	-104.7	-302.1	500	0.0836	0.0046	0.0791	0
2265	-178.8	-302.0	500	0.0814	0.0171	0.0642	0
2266	-610.9	-301.9	500	0.0267	0.0489	-0.0222	0
2267	-424.6	-302.1	500	0.0379	0.0228	0.0151	0
2268	465.1	-302.1	216	0.0891	0.0029	0.0862	1
2269	-348.8	-301.8	500	0.0459	0.0157	0.0302	0
2270	-509.2	-301.8	500	0.0399	0.0417	-0.0018	0
2271	-328.1	-301.9	500	0.0549	0.0206	0.0344	0
2272	-342.2	-301.9	500	0.0653	0.0337	0.0316	0
2273	-140.3	-301.9	500	0.0954	0.0234	0.0719	0
2274	-285.5	-301.8	500	0.0676	0.0247	0.0429	0
2275	-344.5	-301.8	500	0.0552	0.0241	0.0311	0
2276	-239.5	-301.9	500	0.0759	0.0238	0.0521	0
2277	9.8	-301.8	397	0.0342	0.0029	0.0313	1
2278	-175.9	-301.7	500	0.0829	0.0181	0.0648	0
2279	-421.1	-301.6	500	0.0353	0.0196	0.0158	0
2280	-241.6	-301.7	500	0.0837	0.0320	0.0517	0
2281	-470.1	-301.7	500	0.0361	0.0301	0.0060	0
2282	-204.9	-301.7	500	0.0897	0.0307	0.0590	0
2283	-460.8	-301.7	500	0.0273	0.0195	0.0078	0
2284	-259.4	-301.8	500	0.0835	0.0354	0.0481	0
2285	-529.3	-301.7	500	0.0373	0.0431	-0.0059	0
2286	-416.5	-301.8	500	0.0328	0.0161	0.0167	0
2287	-492.1	-301.9	500	0.0362	0.0347	0.0016	0
2288	-151.6	-302.0	500	0.0842	0.0145	0.0697	0
2289	-272.4	-301.9	500	0.0723	0.0267	0.0455	0
2290	-151.2	-301.9	500	0.0836	0.0139	0.0698	0
2291	-371.9	-301.8	500	0.0522	0.0266	0.0256	0
2292	-108.0	-301.9	500	0.0854	0.0069	0.0784	0
2293	-286.3	-301.8	500	0.0565	0.0138	0.0427	0
2294	-436.8	-301.8	500	0.0578	0.0452	0.0126	0
2295	-408.1	-301.8	500	0.0506	0.0322	0.0184	0
2296	-299.9	-301.9	500	0.0768	0.0368	0.0400	0
2297	-250.3	-301.9	500	0.0765	0.0266	0.0499	0
2298	451.7	-301.9	121	0.0674	0.0030	0.0644	1
2299	-623.7	-301.5	500	0.0105	0.0353	-0.0247	0
2300	-99.5	-301.7	500	0.0984	0.0183	0.0801	0
2301	-362.3	-301.6	500	0.0599	0.0323	0.0275	0
2302	437.9	-301.6	99	0.0602	0.0028	0.0574	1
2303	-345.4	-301.3	500	0.0609	0.0300	0.0309	0
2304	293.4	-301.3	65	0.0247	0.0029	0.0218	1
2305	-393.5	-301.0	500	0.0316	0.0103	0.0213	0
2306	-86.2	-301.1	500	0.1046	0.0219	0.0828	0
2307	-483.3	-301.0	500	0.0409	0.0375	0.0033	0
2308	-288.7	-301.1	500	0.0677	0.0255	0.0423	0
2309	-411.5	-301.1	500	0.0551	0.0374	0.0177	0
2310	-89.3	-301.1	500	0.0940	0.0118	0.0821	0
2311	211.6	-301.0	132	0.0216	0.0030	0.0186	1
2312	-416.8	-300.8	500	0.0505	0.0339	0.0166	0
2313	-235.3	-300.9	500	0.0878	0.0349	0.0529	0
2314	-338.4	-300.8	500	0.0550	0.0227	0.0323	0
2315	-317.2	-300.8	500	0.0511	0.0146	0.0366	0
2316	-530.7	-300.8	500	0.0357	0.0418	-0.0061	0
2317	-188.2	-300.9	500	0.0878	0.0254	0.0624	0
2318	-410.8	-300.9	500	0.0231	0.0053	0.0178	0
2319	-430.3	-300.9	500	0.0373	0.0234	0.0139	0
2320	-241.9	-301.0	500	0.0717	0.0200	0.0516	0
2321	-327.8	-301.0	500	0.0573	0.0229	0.0344	0
2322	-112.6	-301.0	500	0.0917	0.0142	0.0775	0
2323	-337.9	-300.9	500	0.0587	0.0263	0.0324	0
2324	512.7	-300.9	214	0.0983	0.0029	0.0954	1
2325	-170.3	-300.6	500	0.0823	0.0163	0.0659	0
2326	-173.3	-300.5	500	0.0722	0.0069	0.0653	0
2327	-415.1	-300.5	500	0.0354	0.0184	0.0170	0
2328	-362.7	-300.5	500	0.0451	0.0176	0.0275	0
2329	-345.7	-300.5	500	0.0803	0.0495	0.0309	0
2330	-435.9	-300.6	500	0.0474	0.0346	0.0128	0
2331	-215.9	-300.6	500	0.0682	0.0114	0.0568	0
2332	-169.4	-300.6	500	0.0749	0.0087	0.0661	0
2333	-567.8	-300.5	500	0.0225	0.0360	-0.0136	0
2334	-246.2	-300.6	500	0.0749	0.0242	0.0508	0
2335	-191.9	-300.6	500	0.0956	0.0340	0.0616	0
2336	-210.3	-300.6	500	0.1011	0.0432	0.0579	0
2337	-607.1	-300.5	500	0.0178	0.0392	-0.0214	0
2338	-248.5	-300.7	500	0.0865	0.0362	0.0503	0
2339	-193.2	-300.6	500	0.0717	0.0104	0.0614	0
2340	-532.8	-300.6	500	0.0353	0.0419	-0.0066	0
2341	-326.2	-300.7	500	0.0565	0.0217	0.0348	0
2342	-456.6	-300.7	500	0.0194	0.0107	0.0087	0
2343	-500.0	-300.8	500	0.0274	0.0274	-0.0000	0
2344	-367.8	-300.9	500	0.0446	0.0181	0.0264	0
2345	-598.0	-300.9	500	0.0131	0.0327	-0.0196	0
2346	-382.8	-301.0	500	0.0367	0.0132	0.0234	0
2347	280.6	-301.0	87	0.0263	0.0030	0.0233	1
2348	-74.3	-300.8	500	0.1090	0.0238	0.0851	0
2349	-142.5	-300.7	500	0.1031	0.0316	0.0715	0
2350	-129.4	-300.6	500	0.0798	0.0057	0.0741	0
2351	-392.8	-300.6	500	0.0425	0.0211	0.0214	0
2352	-318.0	-300.6	500	0.0557	0.0193	0.0364	0
2353	-48.9	-300.6	500	0.1053	0.0151	0.0902	0
2354	424.8	-300.5	107	0.0592	0.0029	0.0563	1
2355	-242.0	-300.2	500	0.0810	0.0294	0.0516	0
2356	-447.1	-300.2	500	0.0508	0.0402	0.0106	0
2357	-424.5	-300.2	500	0.0278	0.0127	0.0151	0
2358	-240.6	-300.3	500	0.0968	0.0449	0.0519	0
2359	-269.8	-300.3	500	0.0582	0.0122	0.0460	0
2360	-359.5	-300.2	500	0.0538	0.0257	0.0281	0
2361	-252.7	-300.3	500	0.0676	0.0181	0.0495	0
2362	-57.7	-300.2	500	0.1116	0.0231	0.0885	0
2363	-513.8	-300.1	500	0.0371	0.0398	-0.0028	0
2364	-511.5	-300.2	500	0.0354	0.0377	-0.0023	0
2365	-71.2	-300.3	500	0.1121	0.0264	0.0858	0
2366	343.5	-300.2	94	0.0403	0.0028	0.0375	1
2367	-347.2	-300.0	500	0.0685	0.0379	0.0306	0
2368	-349.0	-300.0	500	0.0414	0.0112	0.0302	0
2369	-384.0	-300.0	500	0.0354	0.0122	0.0232	0
2370	-400.7	-300.0	500	0.0608	0.0410	0.0199	0
2371	-229.4	-300.1	500	0.0756	0.0215	0.0541	0
2372	-67.5	-300.0	500	0.1020	0.0155	0.0865	0
2373	-372.4	-299.9	500	0.0593	0.0338	0.0255	0
2374	-574.8	-300.0	500	0.0307	0.0456	-0.0150	0
2375	-319.9	-300.1	500	0.0683	0.0323	0.0360	0
2376	-302.5	-300.1	500	0.0683	0.0288	0.0395	0
2377	-168.7	-300.1	500	0.0911	0.0248	0.0663	0
2378	-361.1	-300.0	500	0.0417	0.0139	0.0278	0
2379	-306.3	-300.1	500	0.0599	0.0211	0.0387	0
2380	-374.3	-300.1	500	0.0553	0.0302	0.0251	0
2381	-107.6	-300.1	500	0.0920	0.0135	0.0785	0
2382	-329.0	-300.0	500	0.0549	0.0207	0.0342	0
2383	-99.4	-300.0	500	0.1004	0.0203	0.0801	0
2384	-405.7	-300.0	500	0.0568	0.0379	0.0189	0
2385	-293.7	-300.0	500	0.0554	0.0141	0.0413	0
2386	-283.5	-300.0	500	0.0615	0.0182	0.0433	0
2387	525.8	-300.0	162	0.0906	0.0029	0.0877	1
2388	-198.7	-299.6	500	0.0802	0.0199	0.0603	0
2389	-101.8	-299.6	500	0.0880	0.0084	0.0796	0
2390	-307.4	-299.5	500	0.0472	0.0087	0.0385	0
2391	-287.2	-299.5	500	0.0674	0.0248	0.0426	0
2392	-38.5	-299.5	500	0.1113	0.0190	0.0923	0
2393	-227.6	-299.4	500	0.0757	0.0212	0.0545	0
2394	-431.9	-299.4	500	0.0553	0.0417	0.0136	0
2395	-292.9	-299.4	500	0.0683	0.0268	0.0414	0
2396	-123.4	-299.4	500	0.1072	0.0319	0.0753	0
2397	-257.0	-299.4	500	0.0842	0.0356	0.0486	0
2398	-248.5	-299.3	500	0.0786	0.0283	0.0503	0
2399	-2.5	-299.3	500	0.1147	0.0152	0.0995	0
2400	-74.6	-299.2	500	0.1019	0.0168	0.0851	0
2401	-236.5	-299.1	500	0.0791	0.0264	0.0527	0
2402	-204.8	-299.1	500	0.0790	0.0200	0.0590	0
2403	-510.7	-299.0	500	0.0409	0.0431	-0.0021	0
2404	-306.2	-299.1	500	0.0779	0.0391	0.0388	0
2405	-251.7	-299.1	500	0.0711	0.0214	0.0497	0
2406	379.4	-299.1	97	0.0481	0.0029	0.0452	1
2407	-138.5	-298.8	500	0.0822	0.0099	0.0723	0
2408	-338.9	-298.8	500	0.0722	0.0400	0.0322	0
2409	-229.3	-298.8	500	0.0826	0.0285	0.0541	0
2410	-412.7	-298.7	500	0.0538	0.0364	0.0175	0
2411	-341.0	-298.8	500	0.0743	0.0425	0.0318	0
2412	-422.9	-298.8	500	0.0455	0.0301	0.0154	0
2413	-458.6	-298.9	500	0.0266	0.0184	0.0083	0
2414	-191.3	-298.9	500	0.0784	0.0166	0.0617	0
2415	-304.7	-298.9	500	0.0714	0.0323	0.0391	0
2416	-63.6	-298.9	500	0.1170	0.0297	0.0873	0
2417	-22.8	-298.8	500	0.1068	0.0113	0.0954	0
2418	-18.2	-298.7	500	0.1044	0.0080	0.0964	0
2419	-574.3	-298.6	500	0.0369	0.0518	-0.0149	0
2420	-115.7	-298.7	500	0.1056	0.0287	0.0769	0
2421	-401.7	-298.6	500	0.0437	0.0241	0.0197	0
2422	-408.0	-298.6	500	0.0265	0.0081	0.0184	0
2423	-135.9	-298.7	500	0.1024	0.0296	0.0728	0
2424	-348.1	-298.6	500	0.0706	0.0402	0.0304	0
2425	-429.8	-298.6	500	0.0484	0.0344	0.0140	0
2426	-368.4	-298.7	500	0.0663	0.0400	0.0263	0
2427	-26.8	-298.7	500	0.1035	0.0089	0.0946	0
2428	-293.1	-298.6	500	0.0647	0.0233	0.0414	0
2429	-488.5	-298.6	500	0.0372	0.0349	0.0023	0
2430	-206.4	-298.7	500	0.0931	0.0343	0.0587	0
2431	-530.4	-298.6	500	0.0423	0.0483	-0.0061	0
2432	-110.7	-298.7	500	0.0902	0.0123	0.0779	0
2433	-584.4	-298.7	500	0.0248	0.0416	-0.0169	0
2434	-279.0	-298.8	500	0.0730	0.0288	0.0442	0
2435	-126.0	-298.8	500	0.0841	0.0093	0.0748	0
2436	-179.3	-298.7	500	0.0981	0.0340	0.0641	0
2437	-189.3	-298.7	500	0.0906	0.0285	0.0621	0
2438	-378.3	-298.6	500	0.0294	0.0051	0.0243	0
2439	517.8	-298.6	249	0.1062	0.0029	0.1034	1
2440	-163.4	-298.3	500	0.0893	0.0220	0.0673	0
2441	-160.7	-298.3	500	0.0889	0.0210	0.0679	0
2442	555.0	-298.2	190	0.1021	0.0029	0.0993	1
2443	-269.9	-297.8	500	0.0829	0.0369	0.0460	0
2444	-288.1	-297.8	500	0.0908	0.0484	0.0424	0
2445	533.3	-297.8	191	0.0977	0.0028	0.0949	1
2446	-352.2	-297.5	500	0.0601	0.0306	0.0296	0
2447	-239.5	-297.5	500	0.0922	0.0401	0.0521	0
2448	376.2	-297.5	140	0.0561	0.0029	0.0531	1
2449	-365.0	-297.2	500	0.0479	0.0209	0.0270	0
2450	-181.9	-297.2	500	0.0930	0.0294	0.0636	0
2451	-310.0	-297.2	500	0.0747	0.0367	0.0380	0
2452	-530.8	-297.2	500	0.0176	0.0238	-0.0062	0
2453	-569.6	-297.3	500	0.0258	0.0397	-0.0139	0
2454	-324.9	-297.4	500	0.0709	0.0359	0.0350	0
2455	-48.2	-297.4	500	0.1176	0.0272	0.0904	0
2456	-313.4	-297.3	500	0.0649	0.0276	0.0373	0
2457	-143.3	-297.3	500	0.1071	0.0358	0.0713	0
