HYPERPARAMS
version: 9	h1_size: 2048	h2_size: None	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	E[r]	steps	start_d	end_d	covered	info
4489	-393.9	-215.8	500	0.0629	0.0416	0.0212	0
4490	-232.7	-215.9	500	0.0817	0.0282	0.0535	0
4491	-610.8	-215.9	500	0.0108	0.0330	-0.0222	0
4492	-378.2	-215.9	500	0.0676	0.0433	0.0244	0
4493	-439.9	-216.0	500	0.0246	0.0126	0.0120	0
4494	-69.4	-216.0	500	0.1027	0.0166	0.0861	0
4495	-557.8	-216.0	500	0.0221	0.0337	-0.0116	0
4496	-320.9	-216.1	500	0.0790	0.0432	0.0358	0
4497	-259.6	-216.1	500	0.0893	0.0412	0.0481	0
4498	-140.8	-216.1	500	0.1025	0.0306	0.0718	0
4499	-249.1	-216.1	500	0.0897	0.0396	0.0502	0
4500	-319.2	-216.1	500	0.0734	0.0372	0.0362	0
4501	-386.3	-216.1	500	0.0681	0.0454	0.0227	0
4502	-482.7	-216.2	500	0.0418	0.0383	0.0035	0
4503	-442.9	-216.2	500	0.0515	0.0401	0.0114	0
4504	-287.4	-216.3	500	0.0848	0.0423	0.0425	0
4505	-396.9	-216.3	500	0.0663	0.0457	0.0206	0
4506	-321.8	-216.3	500	0.0765	0.0409	0.0356	0
4507	-400.7	-216.3	500	0.0599	0.0400	0.0199	0
4508	-186.4	-216.4	500	0.0968	0.0341	0.0627	0
4509	-285.5	-216.4	500	0.0822	0.0393	0.0429	0
4510	-304.2	-216.4	500	0.0898	0.0507	0.0392	0
4511	10.5	-216.4	500	0.1140	0.0119	0.1021	0
4512	-300.7	-216.4	500	0.0794	0.0395	0.0399	0
4513	-260.8	-216.4	500	0.0874	0.0396	0.0478	0
4514	483.5	-216.4	145	0.0785	0.0027	0.0758	1
4515	-223.7	-216.2	500	0.0883	0.0331	0.0553	0
4516	-317.3	-216.2	500	0.0714	0.0348	0.0365	0
4517	-354.6	-216.3	500	0.0555	0.0264	0.0291	0
4518	-452.0	-216.3	500	0.0561	0.0465	0.0096	0
4519	-468.0	-216.3	500	0.0492	0.0428	0.0064	0
4520	-342.7	-216.4	500	0.0696	0.0381	0.0315	0
4521	-216.1	-216.4	500	0.1021	0.0453	0.0568	0
4522	-419.5	-216.4	500	0.0603	0.0442	0.0161	0
4523	-478.9	-216.5	500	0.0130	0.0088	0.0042	0
4524	-357.0	-216.5	500	0.0697	0.0411	0.0286	0
4525	411.8	-216.6	97	0.0549	0.0029	0.0519	1
4526	-550.8	-216.4	500	0.0108	0.0210	-0.0102	0
4527	-500.1	-216.5	500	0.0330	0.0330	-0.0000	0
4528	-4.3	-216.6	500	0.1153	0.0161	0.0991	0
4529	-519.0	-216.5	500	0.0391	0.0429	-0.0038	0
4530	-450.4	-216.6	500	0.0520	0.0421	0.0099	0
4531	-413.3	-216.6	500	0.0743	0.0569	0.0173	0
4532	-359.7	-216.7	500	0.0763	0.0482	0.0281	0
4533	-187.4	-216.7	500	0.1156	0.0531	0.0625	0
4534	-441.8	-216.7	500	0.0502	0.0386	0.0116	0
4535	-149.7	-216.8	500	0.1024	0.0324	0.0701	0
4536	419.3	-216.7	87	0.0542	0.0026	0.0515	1
4537	-529.2	-216.6	500	0.0407	0.0466	-0.0058	0
4538	-430.4	-216.7	500	0.0572	0.0432	0.0139	0
4539	438.9	-216.7	110	0.0631	0.0030	0.0601	1
4540	-433.8	-216.6	500	0.0562	0.0429	0.0132	0
4541	-500.9	-216.6	500	0.0202	0.0204	-0.0002	0
4542	-416.6	-216.7	500	0.0587	0.0421	0.0167	0
4543	-431.7	-216.7	500	0.0680	0.0544	0.0137	0
4544	-579.9	-216.8	500	0.0327	0.0487	-0.0160	0
4545	-139.0	-216.9	500	0.1000	0.0278	0.0722	0
4546	-401.0	-216.8	500	0.0675	0.0477	0.0198	0
4547	-128.8	-216.9	500	0.1041	0.0298	0.0742	0
4548	-222.4	-216.9	500	0.0970	0.0415	0.0555	0
4549	-349.6	-216.9	500	0.0857	0.0556	0.0301	0
4550	-387.6	-216.9	500	0.0532	0.0307	0.0225	0
4551	-407.1	-216.9	500	0.0571	0.0385	0.0186	0
4552	-198.8	-217.0	500	0.1003	0.0400	0.0602	0
4553	-362.2	-217.0	500	0.0583	0.0307	0.0276	0
4554	-344.3	-217.0	500	0.0719	0.0408	0.0311	0
4555	-160.0	-217.0	500	0.1061	0.0381	0.0680	0
4556	-459.7	-217.0	500	0.0614	0.0533	0.0081	0
4557	-399.7	-217.1	500	0.0381	0.0180	0.0201	0
4558	-454.8	-217.1	500	0.0174	0.0084	0.0090	0
4559	-150.3	-217.2	500	0.1135	0.0436	0.0699	0
4560	-213.3	-217.1	500	0.0846	0.0272	0.0573	0
4561	-524.6	-217.1	500	0.0185	0.0234	-0.0049	0
4562	336.3	-217.2	46	0.0294	0.0028	0.0266	1
4563	-226.0	-217.1	500	0.0831	0.0283	0.0548	0
4564	-371.7	-217.1	500	0.0528	0.0271	0.0257	0
4565	-393.2	-217.1	500	0.0699	0.0486	0.0214	0
4566	-423.2	-217.2	500	0.0826	0.0673	0.0154	0
4567	-438.7	-217.2	500	0.0624	0.0501	0.0123	0
4568	-527.2	-217.3	500	0.0251	0.0306	-0.0054	0
4569	579.0	-217.3	191	0.1069	0.0027	0.1042	1
4570	-366.7	-217.1	500	0.0671	0.0404	0.0267	0
4571	-169.3	-217.2	500	0.0806	0.0145	0.0661	0
4572	-353.0	-217.2	500	0.0883	0.0589	0.0294	0
4573	564.3	-217.2	198	0.1053	0.0029	0.1023	1
4574	-132.6	-217.0	500	0.0975	0.0240	0.0735	0
4575	329.7	-217.0	42	0.0272	0.0028	0.0244	1
4576	-506.4	-216.9	500	0.0278	0.0291	-0.0013	0
4577	-121.6	-217.0	500	0.1070	0.0313	0.0757	0
4578	-355.0	-216.9	500	0.0832	0.0541	0.0290	0
4579	-568.1	-217.0	500	0.0212	0.0348	-0.0136	0
4580	-348.0	-217.0	500	0.0741	0.0438	0.0304	0
4581	-359.8	-217.1	500	0.0878	0.0598	0.0280	0
4582	-521.4	-217.1	500	0.0313	0.0355	-0.0043	0
4583	-285.2	-217.2	500	0.0997	0.0567	0.0430	0
4584	-430.3	-217.2	500	0.0527	0.0388	0.0139	0
4585	-389.4	-217.2	500	0.0695	0.0474	0.0221	0
4586	-571.2	-217.3	500	0.0299	0.0441	-0.0142	0
4587	-370.7	-217.3	500	0.0445	0.0187	0.0259	0
4588	-199.5	-217.4	500	0.1196	0.0595	0.0601	0
4589	-403.1	-217.4	500	0.0818	0.0624	0.0194	0
4590	-331.6	-217.4	500	0.0905	0.0568	0.0337	0
4591	-322.5	-217.4	500	0.0691	0.0336	0.0355	0
4592	-387.3	-217.5	500	0.0498	0.0273	0.0225	0
4593	-11.9	-217.5	500	0.1135	0.0159	0.0976	0
4594	-375.6	-217.4	500	0.0909	0.0660	0.0249	0
4595	-410.5	-217.5	500	0.0520	0.0341	0.0179	0
4596	-258.2	-217.5	500	0.0969	0.0486	0.0484	0
4597	-462.2	-217.5	500	0.0583	0.0507	0.0076	0
4598	-401.0	-217.6	500	0.0441	0.0243	0.0198	0
4599	-379.6	-217.6	500	0.0604	0.0364	0.0241	0
4600	-467.9	-217.7	500	0.0308	0.0244	0.0064	0
4601	-455.6	-217.7	500	0.0554	0.0465	0.0089	0
4602	-95.0	-217.8	500	0.1063	0.0253	0.0810	0
4603	-352.3	-217.7	500	0.0735	0.0440	0.0295	0
4604	-343.4	-217.8	500	0.0901	0.0588	0.0313	0
4605	-511.4	-217.8	500	0.0368	0.0390	-0.0023	0
4606	-234.1	-217.9	500	0.0878	0.0346	0.0532	0
4607	-489.9	-217.9	500	0.0325	0.0304	0.0020	0
4608	-433.3	-217.9	500	0.0514	0.0380	0.0133	0
4609	-417.3	-218.0	500	0.0756	0.0591	0.0165	0
4610	-387.1	-218.0	500	0.0664	0.0438	0.0226	0
4611	-507.4	-218.1	500	0.0456	0.0471	-0.0015	0
4612	-283.0	-218.1	500	0.0802	0.0368	0.0434	0
4613	-41.3	-218.1	500	0.1126	0.0209	0.0917	0
4614	-436.7	-218.1	500	0.0347	0.0220	0.0127	0
4615	-73.7	-218.1	500	0.1148	0.0295	0.0853	0
4616	-296.7	-218.1	500	0.0899	0.0492	0.0407	0
4617	-383.1	-218.1	500	0.0612	0.0378	0.0234	0
4618	-405.6	-218.2	500	0.0485	0.0296	0.0189	0
4619	-300.2	-218.2	500	0.0930	0.0531	0.0400	0
4620	-379.3	-218.2	500	0.0596	0.0355	0.0241	0
4621	-566.9	-218.3	500	0.0217	0.0351	-0.0134	0
4622	-297.9	-218.3	500	0.0913	0.0509	0.0404	0
4623	-492.0	-218.3	500	0.0404	0.0387	0.0016	0
4624	-447.2	-218.4	500	0.0646	0.0540	0.0106	0
4625	-62.3	-218.5	500	0.1128	0.0253	0.0875	0
4626	-306.5	-218.4	500	0.0914	0.0527	0.0387	0
4627	-347.1	-218.4	500	0.0490	0.0184	0.0306	0
4628	-235.0	-218.5	500	0.0913	0.0383	0.0530	0
4629	-437.4	-218.5	500	0.0760	0.0635	0.0125	0
4630	-394.0	-218.5	500	0.0341	0.0129	0.0212	0
4631	-430.6	-218.6	500	0.0546	0.0407	0.0139	0
4632	-454.6	-218.6	500	0.0285	0.0194	0.0091	0
4633	-165.0	-218.7	500	0.0939	0.0269	0.0670	0
4634	-242.1	-218.6	500	0.0951	0.0435	0.0516	0
4635	-315.5	-218.6	500	0.0782	0.0413	0.0369	0
4636	-401.1	-218.7	500	0.0528	0.0330	0.0198	0
4637	-34.8	-218.7	500	0.1087	0.0156	0.0930	0
4638	-331.0	-218.7	500	0.0532	0.0194	0.0338	0
4639	-258.2	-218.7	500	0.0900	0.0417	0.0484	0
4640	-420.5	-218.7	500	0.0804	0.0645	0.0159	0
4641	-487.2	-218.7	500	0.0397	0.0372	0.0026	0
4642	-360.1	-218.8	500	0.0658	0.0379	0.0280	0
4643	-336.3	-218.8	500	0.0804	0.0477	0.0327	0
4644	559.4	-218.9	236	0.1122	0.0028	0.1094	1
4645	-417.4	-218.7	500	0.0818	0.0653	0.0165	0
4646	-258.2	-218.7	500	0.0956	0.0472	0.0484	0
4647	-168.9	-218.7	500	0.0908	0.0245	0.0662	0
4648	-163.2	-218.7	500	0.0986	0.0313	0.0674	0
4649	-543.5	-218.7	500	0.0217	0.0304	-0.0087	0
4650	405.1	-218.8	72	0.0485	0.0027	0.0458	1
4651	-548.1	-218.7	500	0.0208	0.0304	-0.0096	0
4652	-444.7	-218.7	500	0.0732	0.0621	0.0111	0
4653	-476.4	-218.8	500	0.0292	0.0245	0.0047	0
4654	-327.7	-218.8	500	0.0434	0.0090	0.0345	0
4655	-473.4	-218.9	500	0.0632	0.0579	0.0053	0
4656	-498.0	-218.9	500	0.0273	0.0269	0.0004	0
4657	-113.9	-219.0	500	0.1003	0.0231	0.0772	0
4658	-459.5	-218.9	500	0.0705	0.0624	0.0081	0
4659	-159.2	-219.0	500	0.0913	0.0232	0.0682	0
4660	-486.1	-219.0	500	0.0292	0.0264	0.0028	0
4661	-145.6	-219.0	500	0.1016	0.0308	0.0709	0
4662	-465.5	-219.0	500	0.0410	0.0341	0.0069	0
4663	-446.3	-219.1	500	0.0507	0.0399	0.0107	0
4664	-225.1	-219.1	500	0.0702	0.0152	0.0550	0
4665	-498.1	-219.1	500	0.0430	0.0426	0.0004	0
4666	-63.4	-219.2	500	0.1080	0.0207	0.0873	0
4667	-448.5	-219.2	500	0.0432	0.0329	0.0103	0
4668	-428.0	-219.2	500	0.0478	0.0334	0.0144	0
4669	-414.8	-219.2	500	0.0849	0.0679	0.0170	0
4670	-458.2	-219.3	500	0.0333	0.0249	0.0084	0
4671	-373.2	-219.3	500	0.0707	0.0454	0.0254	0
4672	-314.0	-219.4	500	0.0661	0.0289	0.0372	0
4673	-344.4	-219.4	500	0.0721	0.0410	0.0311	0
4674	-381.7	-219.4	500	0.0766	0.0530	0.0237	0
4675	468.4	-219.5	107	0.0679	0.0025	0.0654	1
4676	441.8	-219.3	100	0.0616	0.0029	0.0586	1
4677	-339.2	-219.2	500	0.0543	0.0221	0.0322	0
4678	-348.0	-219.2	500	0.0653	0.0349	0.0304	0
4679	-102.6	-219.2	500	0.1052	0.0257	0.0795	0
4680	-474.7	-219.2	500	0.0354	0.0303	0.0051	0
4681	-112.3	-219.2	500	0.0967	0.0191	0.0775	0
4682	535.2	-219.2	187	0.0973	0.0027	0.0946	1
4683	-348.5	-219.1	500	0.0669	0.0366	0.0303	0
4684	-449.2	-219.1	500	0.0760	0.0658	0.0102	0
4685	-253.5	-219.1	500	0.0975	0.0482	0.0493	0
4686	-282.6	-219.1	500	0.0974	0.0539	0.0435	0
4687	-189.6	-219.2	500	0.0956	0.0335	0.0621	0
4688	-200.7	-219.2	500	0.0715	0.0117	0.0599	0
4689	-407.4	-219.2	500	0.0776	0.0591	0.0185	0
4690	-295.3	-219.2	500	0.0683	0.0274	0.0409	0
4691	-328.5	-219.2	500	0.0844	0.0501	0.0343	0
4692	-109.3	-219.2	500	0.1047	0.0265	0.0781	0
4693	-147.2	-219.2	500	0.1136	0.0430	0.0706	0
4694	-216.6	-219.2	500	0.0807	0.0241	0.0567	0
4695	-307.8	-219.2	500	0.0790	0.0406	0.0384	0
4696	-515.4	-219.2	500	0.0223	0.0254	-0.0031	0
4697	-435.3	-219.3	500	0.0363	0.0234	0.0129	0
4698	-358.3	-219.3	500	0.0633	0.0349	0.0283	0
4699	-471.0	-219.4	500	0.0647	0.0590	0.0058	0
4700	-463.7	-219.4	500	0.0605	0.0533	0.0073	0
4701	506.4	-219.5	155	0.0851	0.0025	0.0826	1
4702	-468.6	-219.3	500	0.0356	0.0294	0.0063	0
4703	-492.7	-219.4	500	0.0303	0.0289	0.0015	0
4704	-442.0	-219.4	500	0.0794	0.0678	0.0116	0
4705	-136.5	-219.5	500	0.1000	0.0273	0.0727	0
4706	-516.0	-219.4	500	0.0297	0.0329	-0.0032	0
4707	-470.8	-219.5	500	0.0537	0.0479	0.0058	0
4708	-492.3	-219.6	500	0.0665	0.0650	0.0015	0
4709	-491.0	-219.6	500	0.0325	0.0307	0.0018	0
4710	-113.4	-219.7	500	0.1016	0.0243	0.0773	0
4711	265.3	-219.7	8	0.0079	0.0028	0.0051	1
4712	-135.1	-219.5	500	0.1009	0.0279	0.0730	0
4713	-397.7	-219.5	500	0.0820	0.0615	0.0205	0
4714	-461.2	-219.6	500	0.0750	0.0672	0.0078	0
4715	-336.6	-219.6	500	0.0710	0.0383	0.0327	0
4716	-127.6	-219.6	500	0.0929	0.0184	0.0745	0
4717	-311.9	-219.6	500	0.0624	0.0247	0.0376	0
4718	-235.2	-219.6	500	0.0884	0.0355	0.0530	0
4719	-117.6	-219.6	500	0.0934	0.0169	0.0765	0
4720	-479.2	-219.6	500	0.0683	0.0641	0.0042	0
4721	-361.8	-219.7	500	0.0701	0.0424	0.0276	0
4722	-364.7	-219.7	500	0.0844	0.0573	0.0271	0
4723	462.9	-219.7	131	0.0716	0.0026	0.0690	1
4724	-191.7	-219.6	500	0.1008	0.0392	0.0617	0
4725	-346.0	-219.6	500	0.0835	0.0527	0.0308	0
4726	-494.7	-219.6	500	0.0699	0.0688	0.0011	0
4727	-356.1	-219.7	500	0.0583	0.0296	0.0288	0
4728	-623.9	-219.7	500	0.0140	0.0388	-0.0248	0
4729	-568.0	-219.8	500	0.0179	0.0315	-0.0136	0
4730	-479.2	-219.9	500	0.0516	0.0474	0.0042	0
4731	-304.5	-219.9	500	0.0904	0.0513	0.0391	0
4732	-450.4	-219.9	500	0.0286	0.0187	0.0099	0
4733	-384.0	-220.0	500	0.0592	0.0360	0.0232	0
4734	-365.5	-220.0	500	0.0731	0.0462	0.0269	0
4735	-448.6	-220.1	500	0.0693	0.0591	0.0103	0
4736	-509.9	-220.1	500	0.0221	0.0241	-0.0020	0
4737	514.1	-220.2	191	0.0940	0.0027	0.0913	1
4738	-238.2	-220.0	500	0.0719	0.0196	0.0524	0
4739	-203.6	-220.0	500	0.0913	0.0320	0.0593	0
4740	-485.6	-220.0	500	0.0454	0.0425	0.0029	0
4741	-546.5	-220.1	500	0.0199	0.0292	-0.0093	0
4742	-467.7	-220.1	500	0.0723	0.0658	0.0065	0
4743	-514.9	-220.2	500	0.0154	0.0184	-0.0030	0
4744	-464.2	-220.2	500	0.0684	0.0613	0.0072	0
4745	-188.1	-220.3	500	0.1073	0.0449	0.0624	0
4746	-60.9	-220.3	500	0.1139	0.0260	0.0878	0
4747	-305.3	-220.3	500	0.0626	0.0237	0.0389	0
4748	-350.3	-220.3	500	0.0598	0.0298	0.0299	0
4749	-351.0	-220.3	500	0.0895	0.0597	0.0298	0
4750	-615.1	-220.3	500	0.0156	0.0386	-0.0230	0
4751	-494.8	-220.4	500	0.0324	0.0314	0.0010	0
4752	-478.3	-220.5	500	0.0262	0.0218	0.0043	0
4753	-72.2	-220.5	500	0.1169	0.0313	0.0856	0
4754	-418.5	-220.5	500	0.0698	0.0535	0.0163	0
4755	-116.4	-220.5	500	0.0996	0.0229	0.0767	0
4756	547.1	-220.5	171	0.0966	0.0029	0.0937	1
4757	-320.2	-220.4	500	0.0672	0.0312	0.0360	0
4758	532.8	-220.4	147	0.0891	0.0029	0.0862	1
4759	-213.7	-220.2	500	0.1016	0.0444	0.0573	0
4760	-168.5	-220.2	500	0.1048	0.0385	0.0663	0
4761	-471.6	-220.2	500	0.0288	0.0232	0.0057	0
4762	-432.1	-220.3	500	0.0628	0.0492	0.0136	0
4763	-368.8	-220.3	500	0.0845	0.0582	0.0262	0
4764	-511.3	-220.3	500	0.0421	0.0444	-0.0023	0
4765	-231.5	-220.4	500	0.0701	0.0164	0.0537	0
4766	-366.8	-220.4	500	0.0882	0.0616	0.0266	0
4767	-293.5	-220.4	500	0.0960	0.0547	0.0413	0
4768	-377.7	-220.4	500	0.0427	0.0182	0.0245	0
4769	-356.1	-220.5	500	0.0546	0.0259	0.0288	0
4770	-319.8	-220.5	500	0.0525	0.0164	0.0360	0
4771	-365.2	-220.5	500	0.0511	0.0241	0.0270	0
4772	-525.1	-220.6	500	0.0402	0.0452	-0.0050	0
4773	-411.7	-220.6	500	0.0430	0.0253	0.0177	0
4774	-341.6	-220.7	500	0.0887	0.0570	0.0317	0
4775	-230.6	-220.7	500	0.0779	0.0240	0.0539	0
4776	-261.1	-220.7	500	0.0920	0.0442	0.0478	0
4777	-47.5	-220.7	500	0.1039	0.0134	0.0905	0
4778	-338.4	-220.7	500	0.0543	0.0220	0.0323	0
4779	-194.1	-220.7	500	0.1035	0.0424	0.0612	0
4780	-172.3	-220.7	500	0.1046	0.0391	0.0655	0
4781	-451.8	-220.7	500	0.0347	0.0251	0.0096	0
4782	-246.1	-220.7	500	0.0686	0.0178	0.0508	0
4783	-325.2	-220.7	500	0.0916	0.0566	0.0350	0
4784	-351.2	-220.7	500	0.0574	0.0276	0.0298	0
4785	-450.5	-220.8	500	0.0349	0.0250	0.0099	0
4786	-444.5	-220.8	500	0.0288	0.0177	0.0111	0
4787	-123.9	-220.9	500	0.0940	0.0188	0.0752	0
4788	-590.3	-220.8	500	0.0105	0.0286	-0.0181	0
4789	-107.4	-220.9	500	0.1042	0.0257	0.0785	0
4790	-468.3	-220.9	500	0.0418	0.0354	0.0063	0
4791	-466.1	-220.9	500	0.0532	0.0464	0.0068	0
4792	-389.8	-221.0	500	0.0710	0.0489	0.0220	0
4793	-178.9	-221.0	500	0.0894	0.0252	0.0642	0
4794	-520.1	-221.0	500	0.0388	0.0428	-0.0040	0
4795	-393.1	-221.1	500	0.0538	0.0324	0.0214	0
4796	-145.5	-221.1	500	0.1082	0.0373	0.0709	0
4797	398.3	-221.1	76	0.0481	0.0030	0.0452	1
4798	-477.7	-221.0	500	0.0311	0.0267	0.0045	0
4799	-212.0	-221.0	500	0.0695	0.0119	0.0576	0
4800	-343.3	-221.0	500	0.0521	0.0207	0.0313	0
4801	-319.4	-221.1	500	0.0527	0.0166	0.0361	0
4802	-199.8	-221.1	500	0.0851	0.0251	0.0600	0
4803	-448.6	-221.1	500	0.0273	0.0171	0.0103	0
4804	-287.5	-221.1	500	0.0576	0.0151	0.0425	0
4805	-364.6	-221.1	500	0.0397	0.0126	0.0271	0
4806	-333.1	-221.2	500	0.0824	0.0491	0.0334	0
4807	-315.0	-221.2	500	0.0507	0.0137	0.0370	0
4808	-245.6	-221.2	500	0.0994	0.0485	0.0509	0
4809	1.1	-221.2	500	0.1133	0.0131	0.1002	0
4810	-256.6	-221.2	500	0.0755	0.0268	0.0487	0
4811	-518.9	-221.2	500	0.0299	0.0337	-0.0038	0
4812	-69.4	-221.2	500	0.1107	0.0245	0.0861	0
4813	-355.1	-221.2	500	0.0449	0.0160	0.0290	0
4814	-201.3	-221.2	500	0.0962	0.0365	0.0597	0
4815	-503.9	-221.2	500	0.0479	0.0487	-0.0008	0
4816	-246.0	-221.3	500	0.0970	0.0462	0.0508	0
4817	-505.3	-221.3	500	0.0463	0.0474	-0.0011	0
4818	-390.6	-221.3	500	0.0762	0.0544	0.0219	0
4819	443.6	-221.4	156	0.0731	0.0029	0.0703	1
4820	-368.9	-221.2	500	0.0408	0.0146	0.0262	0
4821	-235.4	-221.3	500	0.0709	0.0179	0.0529	0
4822	584.0	-221.3	212	0.1120	0.0030	0.1090	1
4823	-230.8	-221.1	500	0.0997	0.0458	0.0538	0
4824	-575.5	-221.1	500	0.0189	0.0340	-0.0151	0
4825	-493.6	-221.2	500	0.0780	0.0767	0.0013	0
4826	-91.8	-221.2	500	0.1091	0.0274	0.0816	0
4827	-463.2	-221.2	500	0.0405	0.0332	0.0074	0
4828	-472.1	-221.3	500	0.0658	0.0603	0.0056	0
4829	-364.5	-221.3	500	0.0686	0.0415	0.0271	0
4830	-157.4	-221.3	500	0.0786	0.0101	0.0685	0
4831	-421.8	-221.3	500	0.0396	0.0240	0.0156	0
4832	555.3	-221.4	215	0.1071	0.0028	0.1043	1
4833	-597.7	-221.2	500	0.0207	0.0403	-0.0195	0
4834	-423.2	-221.3	500	0.0322	0.0169	0.0154	0
4835	-290.4	-221.3	500	0.0941	0.0521	0.0419	0
4836	-519.0	-221.3	500	0.0404	0.0442	-0.0038	0
4837	-466.0	-221.4	500	0.0754	0.0686	0.0068	0
4838	-384.6	-221.5	500	0.0800	0.0570	0.0231	0
4839	-273.1	-221.5	500	0.0966	0.0512	0.0454	0
4840	-334.5	-221.5	500	0.0903	0.0572	0.0331	0
4841	-190.3	-221.5	500	0.0999	0.0380	0.0619	0
4842	-373.4	-221.5	500	0.0877	0.0624	0.0253	0
4843	-252.6	-221.6	500	0.0693	0.0198	0.0495	0
4844	454.3	-221.6	99	0.0640	0.0030	0.0610	1
4845	-244.1	-221.4	500	0.0712	0.0200	0.0512	0
4846	-313.2	-221.4	500	0.0687	0.0313	0.0374	0
4847	-478.3	-221.4	500	0.0773	0.0729	0.0043	0
4848	-458.7	-221.5	500	0.0702	0.0620	0.0083	0
4849	-264.6	-221.5	500	0.0655	0.0184	0.0471	0
4850	-263.8	-221.6	500	0.0816	0.0344	0.0472	0
4851	-423.8	-221.6	500	0.0553	0.0401	0.0152	0
4852	-441.1	-221.6	500	0.0545	0.0427	0.0118	0
4853	567.6	-221.7	188	0.1041	0.0028	0.1013	1
4854	-295.9	-221.5	500	0.0633	0.0224	0.0408	0
4855	-273.0	-221.5	500	0.0712	0.0258	0.0454	0
4856	-244.9	-221.5	500	0.1029	0.0519	0.0510	0
4857	-124.0	-221.5	500	0.0889	0.0137	0.0752	0
4858	15.3	-221.5	500	0.1111	0.0080	0.1031	0
4859	-170.7	-221.5	500	0.0995	0.0336	0.0659	0
4860	-162.9	-221.4	500	0.1056	0.0382	0.0674	0
4861	-524.5	-221.4	500	0.0520	0.0569	-0.0049	0
4862	-501.3	-221.5	500	0.0698	0.0700	-0.0003	0
4863	-176.5	-221.5	500	0.0903	0.0256	0.0647	0
4864	-84.1	-221.5	500	0.1089	0.0257	0.0832	0
4865	-447.8	-221.5	500	0.0387	0.0282	0.0104	0
4866	-547.5	-221.6	500	0.0620	0.0715	-0.0095	0
4867	-329.0	-221.6	500	0.0590	0.0248	0.0342	0
4868	-526.8	-221.6	500	0.0639	0.0693	-0.0054	0
4869	-452.2	-221.7	500	0.0297	0.0201	0.0096	0
4870	-289.2	-221.8	500	0.0654	0.0233	0.0422	0
4871	-487.7	-221.8	500	0.0695	0.0670	0.0025	0
4872	-522.3	-221.8	500	0.0127	0.0172	-0.0045	0
4873	-385.0	-221.9	500	0.0606	0.0376	0.0230	0
4874	-339.8	-221.9	500	0.0807	0.0486	0.0320	0
4875	-182.7	-221.9	500	0.1034	0.0399	0.0635	0
4876	-585.4	-221.9	500	0.0246	0.0417	-0.0171	0
4877	-385.6	-222.0	500	0.0445	0.0216	0.0229	0
4878	-444.2	-222.0	500	0.0841	0.0729	0.0112	0
4879	-446.9	-222.1	500	0.0546	0.0440	0.0106	0
4880	-344.7	-222.1	500	0.0566	0.0256	0.0311	0
4881	-485.7	-222.2	500	0.0188	0.0160	0.0029	0
4882	-497.4	-222.2	500	0.0358	0.0353	0.0005	0
4883	-457.1	-222.3	500	0.0467	0.0381	0.0086	0
4884	554.3	-222.3	181	0.1002	0.0029	0.0974	1
4885	-209.1	-222.2	500	0.0811	0.0229	0.0582	0
4886	-412.6	-222.2	500	0.0763	0.0589	0.0175	0
4887	-480.7	-222.2	500	0.0408	0.0370	0.0039	0
4888	-444.9	-222.2	500	0.0495	0.0384	0.0110	0
4889	-345.6	-222.3	500	0.0847	0.0538	0.0309	0
4890	-281.0	-222.3	500	0.0832	0.0394	0.0438	0
4891	-130.4	-222.3	500	0.1037	0.0298	0.0739	0
4892	-454.3	-222.3	500	0.0191	0.0099	0.0091	0
4893	-140.3	-222.4	500	0.0982	0.0262	0.0719	0
4894	-168.9	-222.3	500	0.1084	0.0422	0.0662	0
4895	-107.8	-222.3	500	0.0882	0.0098	0.0784	0
4896	-64.1	-222.3	500	0.1075	0.0203	0.0872	0
4897	-241.9	-222.3	500	0.0957	0.0440	0.0516	0
4898	-469.9	-222.3	500	0.0467	0.0407	0.0060	0
4899	-348.7	-222.3	500	0.0462	0.0159	0.0303	0
4900	-270.4	-222.4	500	0.0953	0.0494	0.0459	0
4901	-79.0	-222.4	500	0.1123	0.0281	0.0842	0
4902	-199.3	-222.3	500	0.0794	0.0192	0.0601	0
4903	-438.6	-222.3	500	0.0675	0.0552	0.0123	0
4904	-137.3	-222.4	500	0.0996	0.0270	0.0725	0
4905	-317.7	-222.4	500	0.0868	0.0504	0.0365	0
4906	491.4	-222.4	153	0.0819	0.0030	0.0789	1
4907	-406.4	-222.2	500	0.0433	0.0246	0.0187	0
4908	-158.2	-222.3	500	0.0771	0.0087	0.0684	0
4909	-272.6	-222.3	500	0.0697	0.0242	0.0455	0
4910	-127.7	-222.3	500	0.0865	0.0120	0.0745	0
4911	-127.7	-222.2	500	0.1058	0.0313	0.0745	0
4912	-226.1	-222.2	500	0.0763	0.0216	0.0548	0
4913	-165.4	-222.2	500	0.1037	0.0368	0.0669	0
4914	-533.7	-222.2	500	0.0193	0.0261	-0.0067	0
4915	-246.0	-222.3	500	0.1013	0.0505	0.0508	0
4916	-24.3	-222.3	500	0.1124	0.0173	0.0951	0
4917	-273.0	-222.2	500	0.0892	0.0438	0.0454	0
4918	-314.6	-222.3	500	0.0612	0.0241	0.0371	0
4919	-212.0	-222.3	500	0.1044	0.0468	0.0576	0
4920	-443.6	-222.3	500	0.0708	0.0595	0.0113	0
4921	-54.5	-222.3	500	0.1042	0.0151	0.0891	0
