HYPERPARAMS
version: 9	h1_size: 2048	h2_size: None	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	E[r]	steps	start_d	end_d	covered	info
5517	-360.7	-287.3	500	0.0427	0.0149	0.0279	0
5518	-542.0	-287.3	500	0.0113	0.0197	-0.0084	0
5519	-333.4	-287.4	500	0.0626	0.0293	0.0333	0
5520	-414.5	-287.4	500	0.0295	0.0124	0.0171	0
5521	-171.3	-287.4	500	0.0920	0.0263	0.0657	0
5522	-240.0	-287.4	500	0.0774	0.0254	0.0520	0
5523	-438.1	-287.4	500	0.0285	0.0162	0.0124	0
5524	-440.4	-287.4	500	0.0267	0.0148	0.0119	0
5525	-310.3	-287.4	500	0.0801	0.0422	0.0379	0
5526	-153.0	-287.4	500	0.0917	0.0223	0.0694	0
5527	-470.8	-287.4	500	0.0258	0.0199	0.0058	0
5528	-180.3	-287.5	500	0.1220	0.0581	0.0639	0
5529	422.2	-287.4	114	0.0604	0.0030	0.0574	1
5530	-345.4	-287.3	500	0.0531	0.0221	0.0309	0
5531	-545.8	-287.3	500	0.0697	0.0789	-0.0092	0
5532	-569.0	-287.4	500	0.0640	0.0778	-0.0138	0
5533	-123.4	-287.4	500	0.1092	0.0339	0.0753	0
5534	-425.7	-287.4	500	0.0421	0.0272	0.0149	0
5535	-337.6	-287.4	500	0.0592	0.0267	0.0325	0
5536	-379.9	-287.4	500	0.0774	0.0534	0.0240	0
5537	-372.0	-287.4	500	0.0505	0.0249	0.0256	0
5538	-383.0	-287.4	500	0.0782	0.0548	0.0234	0
5539	-417.0	-287.5	500	0.0475	0.0309	0.0166	0
5540	-197.5	-287.5	500	0.0997	0.0392	0.0605	0
5541	-433.5	-287.5	500	0.0486	0.0353	0.0133	0
5542	-199.1	-287.5	500	0.0718	0.0116	0.0602	0
5543	-450.0	-287.5	500	0.0164	0.0064	0.0100	0
5544	-373.7	-287.5	500	0.0841	0.0588	0.0253	0
5545	-405.3	-287.5	500	0.0506	0.0316	0.0189	0
5546	-351.3	-287.6	500	0.0456	0.0159	0.0297	0
5547	-207.0	-287.6	500	0.1061	0.0475	0.0586	0
5548	-422.8	-287.5	500	0.0380	0.0226	0.0154	0
5549	-343.4	-287.6	500	0.0599	0.0286	0.0313	0
5550	-416.0	-287.6	500	0.0589	0.0421	0.0168	0
5551	-448.7	-287.6	500	0.0457	0.0354	0.0103	0
5552	-170.3	-287.6	500	0.0846	0.0186	0.0659	0
5553	-89.3	-287.6	500	0.0986	0.0164	0.0821	0
5554	-101.1	-287.6	500	0.1090	0.0292	0.0798	0
5555	-150.0	-287.5	500	0.0750	0.0050	0.0700	0
5556	-468.6	-287.5	500	0.0236	0.0173	0.0063	0
5557	-141.3	-287.6	500	0.1085	0.0368	0.0717	0
5558	317.9	-287.5	48	0.0260	0.0029	0.0231	1
5559	-109.2	-287.4	500	0.0833	0.0051	0.0782	0
5560	-384.6	-287.4	500	0.0474	0.0243	0.0231	0
5561	-112.5	-287.4	500	0.1032	0.0257	0.0775	0
5562	-272.4	-287.4	500	0.0566	0.0111	0.0455	0
5563	-236.1	-287.4	500	0.0756	0.0228	0.0528	0
5564	-237.7	-287.4	500	0.0885	0.0360	0.0525	0
5565	-295.4	-287.3	500	0.0542	0.0133	0.0409	0
5566	-69.5	-287.4	500	0.1030	0.0169	0.0861	0
5567	-114.3	-287.3	500	0.0862	0.0091	0.0771	0
5568	-55.1	-287.3	500	0.1142	0.0252	0.0890	0
5569	-252.5	-287.2	500	0.0746	0.0251	0.0495	0
5570	-394.0	-287.2	500	0.0855	0.0643	0.0212	0
5571	-264.2	-287.3	500	0.0576	0.0105	0.0472	0
5572	-329.9	-287.2	500	0.0414	0.0074	0.0340	0
5573	-135.1	-287.3	500	0.0778	0.0048	0.0730	0
5574	-272.2	-287.2	500	0.0531	0.0076	0.0456	0
5575	-303.2	-287.2	500	0.0619	0.0226	0.0394	0
5576	483.7	-287.2	139	0.0775	0.0030	0.0745	1
5577	-335.9	-287.1	500	0.0445	0.0117	0.0328	0
5578	-467.7	-287.1	500	0.0308	0.0243	0.0065	0
5579	-446.4	-287.1	500	0.0202	0.0094	0.0107	0
5580	-254.4	-287.2	500	0.0723	0.0231	0.0491	0
5581	-325.7	-287.2	500	0.0501	0.0152	0.0349	0
5582	-303.6	-287.2	500	0.0558	0.0165	0.0393	0
5583	-129.9	-287.2	500	0.0989	0.0249	0.0740	0
5584	-436.1	-287.1	500	0.0740	0.0613	0.0128	0
5585	-393.9	-287.2	500	0.0480	0.0267	0.0212	0
5586	-424.8	-287.2	500	0.0227	0.0077	0.0150	0
5587	-124.8	-287.2	500	0.0958	0.0208	0.0750	0
5588	-129.7	-287.2	500	0.1091	0.0350	0.0741	0
5589	-411.6	-287.1	500	0.0395	0.0218	0.0177	0
5590	-422.8	-287.2	500	0.0313	0.0158	0.0154	0
5591	-296.1	-287.2	500	0.0563	0.0155	0.0408	0
5592	-416.6	-287.2	500	0.0251	0.0084	0.0167	0
5593	-158.3	-287.2	500	0.0966	0.0283	0.0683	0
5594	-224.8	-287.2	500	0.0780	0.0230	0.0550	0
5595	-189.1	-287.2	500	0.0825	0.0203	0.0622	0
5596	-157.2	-287.2	500	0.0858	0.0173	0.0686	0
5597	302.1	-287.1	207	0.0547	0.0030	0.0517	1
5598	-101.8	-287.0	500	0.0929	0.0132	0.0796	0
5599	-498.1	-287.0	500	0.0333	0.0329	0.0004	0
5600	-107.1	-287.0	500	0.1082	0.0296	0.0786	0
5601	349.3	-287.0	60	0.0347	0.0030	0.0317	1
5602	-430.5	-286.9	500	0.0424	0.0285	0.0139	0
5603	-399.4	-286.9	500	0.0524	0.0322	0.0201	0
5604	-393.8	-286.9	500	0.0810	0.0598	0.0212	0
5605	-344.1	-287.0	500	0.0606	0.0295	0.0312	0
5606	-121.8	-287.0	500	0.1035	0.0279	0.0756	0
5607	-184.4	-286.9	500	0.0787	0.0156	0.0631	0
5608	-445.8	-286.9	500	0.0211	0.0103	0.0108	0
5609	543.6	-287.0	196	0.1009	0.0030	0.0979	1
5610	-125.0	-286.8	500	0.0834	0.0084	0.0750	0
5611	-371.4	-286.8	500	0.0328	0.0071	0.0257	0
5612	-419.7	-286.8	500	0.0262	0.0102	0.0161	0
5613	-397.1	-286.8	500	0.0641	0.0436	0.0206	0
5614	-403.2	-286.8	500	0.0343	0.0149	0.0194	0
5615	-161.9	-286.9	500	0.0871	0.0195	0.0676	0
5616	-488.2	-286.8	500	0.0685	0.0662	0.0024	0
5617	-286.0	-286.9	500	0.0620	0.0192	0.0428	0
5618	-467.7	-286.9	500	0.0410	0.0345	0.0065	0
5619	-240.2	-286.9	500	0.0764	0.0245	0.0520	0
5620	-413.5	-286.9	500	0.0579	0.0406	0.0173	0
5621	-267.2	-286.9	500	0.0599	0.0134	0.0466	0
5622	-126.4	-286.9	500	0.0871	0.0124	0.0747	0
5623	-481.6	-286.9	500	0.0380	0.0343	0.0037	0
5624	-379.1	-286.9	500	0.0523	0.0281	0.0242	0
5625	-321.5	-286.9	500	0.0608	0.0251	0.0357	0
5626	-115.4	-286.9	500	0.1009	0.0239	0.0769	0
5627	-431.9	-286.9	500	0.0451	0.0315	0.0136	0
5628	-360.6	-286.9	500	0.0356	0.0078	0.0279	0
5629	-200.3	-286.9	500	0.0759	0.0160	0.0599	0
5630	-346.9	-286.9	500	0.0710	0.0403	0.0306	0
5631	-253.9	-286.9	500	0.0622	0.0130	0.0492	0
5632	-134.1	-286.9	500	0.0856	0.0124	0.0732	0
5633	-235.6	-286.9	500	0.0902	0.0373	0.0529	0
5634	-237.8	-286.9	500	0.0699	0.0175	0.0524	0
5635	-391.8	-286.9	500	0.0342	0.0125	0.0216	0
5636	-173.9	-286.9	500	0.1131	0.0479	0.0652	0
5637	-403.5	-286.9	500	0.0585	0.0392	0.0193	0
5638	-591.2	-286.9	500	0.0220	0.0402	-0.0182	0
5639	-244.3	-287.0	500	0.0667	0.0156	0.0511	0
5640	-198.4	-287.0	500	0.0735	0.0132	0.0603	0
5641	302.3	-286.9	211	0.0555	0.0030	0.0525	1
5642	-367.6	-286.8	500	0.0475	0.0210	0.0265	0
5643	-460.0	-286.9	500	0.0428	0.0348	0.0080	0
5644	243.2	-286.9	40	0.0094	0.0030	0.0065	1
5645	-476.6	-286.8	500	0.0390	0.0343	0.0047	0
5646	-114.1	-286.8	500	0.0821	0.0049	0.0772	0
5647	-585.6	-286.8	500	0.0148	0.0320	-0.0171	0
5648	-444.8	-286.8	500	0.0367	0.0257	0.0110	0
5649	-311.7	-286.9	500	0.0568	0.0192	0.0377	0
5650	-407.9	-286.9	500	0.0346	0.0161	0.0184	0
5651	-274.3	-286.9	500	0.0670	0.0218	0.0451	0
5652	-213.7	-286.9	500	0.0865	0.0293	0.0573	0
5653	-82.2	-286.9	500	0.0931	0.0096	0.0836	0
5654	-287.1	-286.8	500	0.0705	0.0279	0.0426	0
5655	-180.9	-286.8	500	0.0809	0.0171	0.0638	0
5656	-418.3	-286.8	500	0.0413	0.0250	0.0163	0
5657	-362.1	-286.9	500	0.0821	0.0545	0.0276	0
5658	-277.1	-286.9	500	0.0557	0.0112	0.0446	0
5659	210.4	-286.9	202	0.0353	0.0029	0.0324	1
5660	-434.3	-286.8	500	0.0233	0.0102	0.0131	0
5661	-245.9	-286.8	500	0.0697	0.0188	0.0508	0
5662	-327.1	-286.8	500	0.0449	0.0103	0.0346	0
5663	-333.2	-286.8	500	0.0570	0.0237	0.0334	0
5664	466.0	-286.8	107	0.0675	0.0028	0.0647	1
5665	-110.9	-286.7	500	0.0908	0.0129	0.0778	0
5666	-158.0	-286.6	500	0.0803	0.0119	0.0684	0
5667	-113.7	-286.6	500	0.0984	0.0212	0.0773	0
5668	-508.5	-286.6	500	0.0144	0.0161	-0.0017	0
5669	-514.0	-286.6	500	0.0371	0.0399	-0.0028	0
5670	-230.0	-286.7	500	0.0674	0.0134	0.0540	0
5671	358.7	-286.7	114	0.0474	0.0029	0.0444	1
5672	-393.1	-286.5	500	0.0274	0.0060	0.0214	0
5673	-152.4	-286.6	500	0.0897	0.0202	0.0695	0
5674	-149.6	-286.5	500	0.0807	0.0107	0.0701	0
5675	-241.8	-286.5	500	0.1098	0.0582	0.0516	0
5676	-474.6	-286.5	500	0.0193	0.0142	0.0051	0
5677	-472.2	-286.5	500	0.0423	0.0367	0.0056	0
5678	-368.3	-286.6	500	0.0332	0.0068	0.0263	0
5679	-245.6	-286.6	500	0.0631	0.0122	0.0509	0
5680	-326.8	-286.6	500	0.0495	0.0149	0.0346	0
5681	-173.5	-286.6	500	0.0713	0.0060	0.0653	0
5682	461.4	-286.6	121	0.0695	0.0029	0.0666	1
5683	-202.7	-286.4	500	0.0846	0.0251	0.0595	0
5684	-447.7	-286.4	500	0.0184	0.0079	0.0105	0
5685	-185.3	-286.5	500	0.0791	0.0162	0.0629	0
5686	-34.5	-286.4	500	0.1024	0.0093	0.0931	0
5687	-146.2	-286.4	500	0.1080	0.0373	0.0708	0
5688	-157.5	-286.4	500	0.0988	0.0303	0.0685	0
5689	-166.6	-286.3	500	0.0916	0.0249	0.0667	0
5690	-285.2	-286.3	500	0.0605	0.0176	0.0430	0
5691	-336.5	-286.3	500	0.0512	0.0185	0.0327	0
5692	-65.7	-286.3	500	0.0998	0.0129	0.0869	0
5693	-239.9	-286.3	500	0.0761	0.0241	0.0520	0
5694	-468.5	-286.3	500	0.0175	0.0112	0.0063	0
5695	-232.8	-286.3	500	0.0696	0.0162	0.0534	0
5696	-162.2	-286.3	500	0.0800	0.0125	0.0676	0
5697	-240.9	-286.3	500	0.0705	0.0187	0.0518	0
5698	-295.7	-286.3	500	0.0557	0.0149	0.0409	0
5699	-470.8	-286.3	500	0.0343	0.0285	0.0058	0
5700	-266.7	-286.3	500	0.0662	0.0195	0.0467	0
5701	-168.6	-286.3	500	0.1159	0.0496	0.0663	0
5702	-159.1	-286.3	500	0.0968	0.0286	0.0682	0
5703	-541.0	-286.3	500	0.0198	0.0281	-0.0082	0
5704	-85.1	-286.3	500	0.1002	0.0172	0.0830	0
5705	-75.4	-286.3	500	0.1120	0.0270	0.0849	0
5706	-60.2	-286.2	500	0.1000	0.0121	0.0880	0
5707	-445.3	-286.2	500	0.0443	0.0334	0.0109	0
5708	-208.3	-286.2	500	0.0773	0.0189	0.0583	0
5709	-546.9	-286.2	500	0.0385	0.0478	-0.0094	0
5710	-246.5	-286.3	500	0.0641	0.0134	0.0507	0
5711	-301.2	-286.3	500	0.0512	0.0114	0.0398	0
5712	-408.6	-286.3	500	0.0305	0.0122	0.0183	0
5713	-57.5	-286.3	500	0.0965	0.0080	0.0885	0
5714	-154.3	-286.2	500	0.0920	0.0228	0.0691	0
5715	-311.1	-286.2	500	0.0741	0.0364	0.0378	0
5716	-378.5	-286.2	500	0.0324	0.0081	0.0243	0
5717	-229.5	-286.2	500	0.0972	0.0431	0.0541	0
5718	-304.0	-286.2	500	0.0541	0.0149	0.0392	0
5719	-148.2	-286.2	500	0.0890	0.0186	0.0704	0
5720	-378.7	-286.2	500	0.0406	0.0163	0.0243	0
5721	-255.1	-286.2	500	0.0587	0.0097	0.0490	0
5722	-281.9	-286.2	500	0.0802	0.0366	0.0436	0
5723	531.0	-286.2	137	0.0865	0.0029	0.0836	1
5724	-415.2	-286.1	500	0.0252	0.0083	0.0170	0
5725	-351.4	-286.1	500	0.0363	0.0066	0.0297	0
5726	-560.5	-286.1	500	0.0181	0.0302	-0.0121	0
5727	-312.3	-286.2	500	0.0558	0.0183	0.0375	0
5728	-347.1	-286.2	500	0.0525	0.0219	0.0306	0
5729	-230.4	-286.2	500	0.0656	0.0117	0.0539	0
5730	-360.7	-286.2	500	0.0494	0.0216	0.0279	0
5731	-363.7	-286.2	500	0.0405	0.0132	0.0273	0
5732	-537.3	-286.2	500	0.0747	0.0821	-0.0075	0
5733	469.0	-286.2	105	0.0681	0.0030	0.0651	1
5734	-201.1	-286.1	500	0.1123	0.0525	0.0598	0
5735	-342.0	-286.1	500	0.0481	0.0165	0.0316	0
5736	-443.4	-286.1	500	0.0243	0.0130	0.0113	0
5737	-410.7	-286.1	500	0.0493	0.0314	0.0179	0
5738	-95.9	-286.1	500	0.0911	0.0103	0.0808	0
5739	-527.5	-286.1	500	0.0268	0.0323	-0.0055	0
5740	-310.7	-286.1	500	0.0474	0.0095	0.0379	0
5741	-550.0	-286.2	500	0.0213	0.0313	-0.0100	0
5742	-393.9	-286.2	500	0.0287	0.0075	0.0212	0
5743	-330.2	-286.2	500	0.0427	0.0087	0.0340	0
5744	-228.9	-286.2	500	0.0647	0.0105	0.0542	0
5745	-238.3	-286.2	500	0.0594	0.0071	0.0523	0
5746	-221.4	-286.2	500	0.0745	0.0188	0.0557	0
5747	-35.7	-286.2	500	0.1031	0.0103	0.0929	0
5748	-200.4	-286.2	500	0.0893	0.0294	0.0599	0
5749	-221.7	-286.1	500	0.0974	0.0418	0.0557	0
5750	-262.4	-286.1	500	0.0766	0.0290	0.0475	0
5751	-130.3	-286.1	500	0.0848	0.0109	0.0739	0
5752	-454.8	-286.1	500	0.0334	0.0243	0.0090	0
5753	-336.7	-286.1	500	0.0536	0.0210	0.0327	0
5754	-148.3	-286.1	500	0.0830	0.0127	0.0703	0
5755	-367.8	-286.1	500	0.0663	0.0399	0.0264	0
5756	-177.0	-286.1	500	0.1044	0.0398	0.0646	0
5757	-355.4	-286.1	500	0.0461	0.0172	0.0289	0
5758	-114.2	-286.1	500	0.1101	0.0330	0.0772	0
5759	-475.3	-286.1	500	0.0273	0.0224	0.0049	0
5760	-334.7	-286.1	500	0.0404	0.0073	0.0331	0
5761	-441.1	-286.1	500	0.0182	0.0064	0.0118	0
5762	-372.5	-286.2	500	0.0398	0.0143	0.0255	0
5763	-203.9	-286.2	500	0.0692	0.0100	0.0592	0
5764	-241.9	-286.2	500	0.0826	0.0310	0.0516	0
5765	-265.0	-286.1	500	0.0640	0.0170	0.0470	0
5766	-92.9	-286.1	500	0.1099	0.0285	0.0814	0
5767	-205.6	-286.1	500	0.0792	0.0203	0.0589	0
5768	-216.7	-286.1	500	0.0872	0.0306	0.0567	0
5769	-161.9	-286.1	500	0.0861	0.0185	0.0676	0
5770	-251.7	-286.1	500	0.0799	0.0302	0.0497	0
5771	-195.5	-286.1	500	0.0836	0.0227	0.0609	0
5772	-60.4	-286.0	500	0.1067	0.0188	0.0879	0
5773	-150.5	-286.0	500	0.0829	0.0129	0.0699	0
5774	-439.9	-286.0	500	0.0369	0.0249	0.0120	0
5775	-312.1	-286.0	500	0.0677	0.0302	0.0376	0
5776	-466.0	-286.0	500	0.0211	0.0143	0.0068	0
5777	-465.4	-286.0	500	0.0306	0.0237	0.0069	0
5778	-620.6	-286.1	500	0.0178	0.0419	-0.0241	0
5779	-133.3	-286.1	500	0.1151	0.0417	0.0733	0
5780	-212.6	-286.1	500	0.0645	0.0070	0.0575	0
5781	-182.6	-286.1	500	0.0769	0.0134	0.0635	0
5782	-305.0	-286.1	500	0.0677	0.0287	0.0390	0
5783	-213.0	-286.1	500	0.0785	0.0211	0.0574	0
5784	-245.3	-286.1	500	0.0730	0.0221	0.0509	0
5785	-156.1	-286.1	500	0.0846	0.0158	0.0688	0
5786	-210.8	-286.0	500	0.0773	0.0195	0.0578	0
5787	411.9	-286.0	237	0.0828	0.0029	0.0799	1
5788	-285.1	-285.9	500	0.0621	0.0191	0.0430	0
5789	-406.2	-285.9	500	0.0511	0.0323	0.0188	0
5790	-124.7	-285.9	500	0.1020	0.0269	0.0751	0
5791	-187.0	-285.9	500	0.0869	0.0243	0.0626	0
5792	-211.4	-285.9	500	0.0885	0.0308	0.0577	0
5793	-206.0	-285.9	500	0.0963	0.0375	0.0588	0
5794	-238.3	-285.9	500	0.0690	0.0166	0.0523	0
5795	-99.6	-285.8	500	0.0927	0.0126	0.0801	0
5796	-283.8	-285.8	500	0.0637	0.0204	0.0432	0
5797	-177.9	-285.8	500	0.1156	0.0512	0.0644	0
5798	-353.4	-285.8	500	0.0430	0.0137	0.0293	0
5799	-309.0	-285.8	500	0.0488	0.0106	0.0382	0
5800	-279.1	-285.8	500	0.0562	0.0121	0.0442	0
5801	-369.7	-285.8	500	0.0825	0.0564	0.0261	0
5802	-139.2	-285.8	500	0.0895	0.0173	0.0722	0
5803	-291.1	-285.8	500	0.0825	0.0407	0.0418	0
5804	233.6	-285.8	89	0.0174	0.0030	0.0144	1
5805	-123.5	-285.7	500	0.0890	0.0136	0.0753	0
5806	-377.0	-285.7	500	0.0537	0.0291	0.0246	0
5807	-253.8	-285.7	500	0.0603	0.0110	0.0492	0
5808	-297.7	-285.7	500	0.0628	0.0223	0.0405	0
5809	-343.8	-285.7	500	0.0866	0.0553	0.0312	0
5810	517.4	-285.7	153	0.0869	0.0026	0.0843	1
5811	-512.3	-285.6	500	0.0119	0.0143	-0.0025	0
5812	-187.8	-285.6	500	0.0837	0.0212	0.0624	0
5813	-381.6	-285.6	500	0.0327	0.0090	0.0237	0
5814	-127.9	-285.6	500	0.0933	0.0189	0.0744	0
5815	-400.9	-285.6	500	0.0432	0.0233	0.0198	0
5816	-139.2	-285.6	500	0.0912	0.0190	0.0722	0
5817	-350.5	-285.6	500	0.0600	0.0301	0.0299	0
5818	-293.4	-285.6	500	0.0836	0.0423	0.0413	0
5819	512.2	-285.6	166	0.0885	0.0026	0.0859	1
5820	-348.7	-285.4	500	0.0827	0.0525	0.0303	0
5821	-212.3	-285.5	500	0.0806	0.0230	0.0575	0
5822	477.4	-285.4	140	0.0766	0.0029	0.0737	1
5823	-343.8	-285.3	500	0.0857	0.0544	0.0312	0
5824	-179.3	-285.3	500	0.0886	0.0245	0.0641	0
5825	-244.3	-285.3	500	0.0670	0.0159	0.0511	0
5826	-266.3	-285.3	500	0.0755	0.0288	0.0467	0
5827	-249.8	-285.3	500	0.0653	0.0152	0.0500	0
5828	549.7	-285.3	203	0.1036	0.0028	0.1008	1
5829	-354.5	-285.1	500	0.0341	0.0050	0.0291	0
5830	-296.4	-285.2	500	0.0602	0.0195	0.0407	0
5831	-179.2	-285.2	500	0.0761	0.0120	0.0642	0
5832	-274.0	-285.1	500	0.0539	0.0087	0.0452	0
5833	-222.3	-285.1	500	0.0753	0.0198	0.0555	0
5834	-458.5	-285.1	500	0.0282	0.0199	0.0083	0
5835	410.0	-285.2	91	0.0532	0.0027	0.0504	1
5836	486.1	-285.0	146	0.0793	0.0029	0.0765	1
5837	-397.8	-284.9	500	0.0265	0.0061	0.0204	0
5838	-289.1	-284.9	500	0.0500	0.0079	0.0422	0
5839	-189.2	-284.9	500	0.0969	0.0347	0.0622	0
5840	-408.6	-284.9	500	0.0385	0.0202	0.0183	0
5841	-323.6	-284.9	500	0.0938	0.0585	0.0353	0
5842	-259.6	-284.9	500	0.0683	0.0202	0.0481	0
5843	488.3	-284.9	154	0.0813	0.0027	0.0786	1
5844	-491.1	-284.8	500	0.0213	0.0196	0.0018	0
5845	-92.3	-284.8	500	0.0998	0.0182	0.0815	0
5846	-250.4	-284.8	500	0.0960	0.0461	0.0499	0
5847	-93.8	-284.8	500	0.1004	0.0191	0.0812	0
5848	-431.3	-284.8	500	0.0264	0.0127	0.0137	0
5849	410.8	-284.8	312	0.0974	0.0030	0.0945	1
5850	-283.3	-284.7	500	0.0722	0.0289	0.0433	0
5851	-332.4	-284.7	500	0.0632	0.0297	0.0335	0
5852	-17.7	-284.7	500	0.1171	0.0206	0.0965	0
5853	-408.6	-284.6	500	0.0329	0.0146	0.0183	0
5854	-480.6	-284.7	500	0.0159	0.0120	0.0039	0
5855	-413.0	-284.7	500	0.0299	0.0125	0.0174	0
5856	-470.3	-284.7	500	0.0263	0.0203	0.0059	0
5857	-432.8	-284.7	500	0.0387	0.0253	0.0134	0
5858	-193.0	-284.8	500	0.0823	0.0209	0.0614	0
5859	527.1	-284.7	195	0.0974	0.0029	0.0945	1
5860	-63.9	-284.6	500	0.1039	0.0166	0.0872	0
5861	-207.3	-284.6	500	0.0679	0.0094	0.0585	0
5862	-436.2	-284.6	500	0.0294	0.0167	0.0128	0
5863	-170.4	-284.6	500	0.0839	0.0179	0.0659	0
5864	515.5	-284.6	179	0.0918	0.0029	0.0889	1
5865	-170.8	-284.4	500	0.1138	0.0480	0.0658	0
5866	413.1	-284.4	76	0.0511	0.0030	0.0481	1
5867	-215.7	-284.3	500	0.0733	0.0165	0.0569	0
5868	-219.6	-284.3	500	0.0878	0.0317	0.0561	0
5869	-246.9	-284.3	500	0.0596	0.0090	0.0506	0
5870	-252.3	-284.3	500	0.0615	0.0119	0.0495	0
5871	-232.4	-284.3	500	0.0718	0.0183	0.0535	0
5872	-413.7	-284.2	500	0.0282	0.0109	0.0173	0
5873	-177.7	-284.3	500	0.0857	0.0213	0.0645	0
5874	-273.7	-284.3	500	0.0926	0.0474	0.0453	0
5875	-326.7	-284.3	500	0.0394	0.0047	0.0347	0
5876	-262.5	-284.3	500	0.0531	0.0056	0.0475	0
5877	-455.0	-284.3	500	0.0313	0.0223	0.0090	0
5878	-408.8	-284.3	500	0.0280	0.0097	0.0182	0
5879	-274.6	-284.3	500	0.0544	0.0093	0.0451	0
5880	-109.8	-284.3	500	0.0956	0.0176	0.0780	0
5881	-347.8	-284.3	500	0.0487	0.0183	0.0304	0
5882	-66.1	-284.3	500	0.0969	0.0101	0.0868	0
5883	-193.9	-284.2	500	0.0757	0.0145	0.0612	0
5884	-115.7	-284.2	500	0.1042	0.0273	0.0769	0
5885	-104.3	-284.2	500	0.0918	0.0127	0.0791	0
5886	-196.0	-284.2	500	0.0691	0.0083	0.0608	0
5887	-206.7	-284.2	500	0.0687	0.0100	0.0587	0
5888	-310.8	-284.1	500	0.0531	0.0152	0.0378	0
5889	-154.9	-284.1	500	0.0757	0.0067	0.0690	0
5890	-419.5	-284.1	500	0.0335	0.0174	0.0161	0
5891	-166.5	-284.1	500	0.0871	0.0204	0.0667	0
5892	-114.9	-284.1	500	0.0878	0.0108	0.0770	0
5893	-243.6	-284.1	500	0.0658	0.0145	0.0513	0
5894	-386.4	-284.1	500	0.0279	0.0051	0.0227	0
5895	-237.3	-284.1	500	0.0682	0.0156	0.0525	0
5896	-347.9	-284.1	500	0.0368	0.0064	0.0304	0
5897	-180.7	-284.1	500	0.0770	0.0131	0.0639	0
5898	-73.9	-284.1	500	0.1042	0.0190	0.0852	0
5899	-290.8	-284.1	500	0.0541	0.0122	0.0418	0
5900	-264.6	-284.1	500	0.0671	0.0201	0.0471	0
5901	-164.6	-284.1	500	0.0759	0.0088	0.0671	0
5902	-141.9	-284.0	500	0.0879	0.0163	0.0716	0
5903	-418.2	-284.0	500	0.0423	0.0259	0.0164	0
5904	-462.2	-284.0	500	0.0422	0.0347	0.0076	0
5905	-271.2	-284.1	500	0.0708	0.0250	0.0458	0
5906	-134.5	-284.1	500	0.0897	0.0166	0.0731	0
5907	-93.7	-284.0	500	0.0944	0.0131	0.0813	0
5908	-252.1	-284.0	500	0.0696	0.0200	0.0496	0
5909	-262.7	-284.0	500	0.0624	0.0149	0.0475	0
5910	-244.2	-284.0	500	0.0581	0.0070	0.0512	0
5911	-251.5	-284.0	500	0.0789	0.0292	0.0497	0
5912	-108.1	-284.0	500	0.0916	0.0132	0.0784	0
5913	-415.4	-284.0	500	0.0315	0.0145	0.0169	0
5914	-490.4	-284.0	500	0.0194	0.0174	0.0019	0
5915	-120.7	-284.0	500	0.0966	0.0207	0.0759	0
5916	-440.9	-284.0	500	0.0275	0.0157	0.0118	0
5917	-253.9	-284.0	500	0.0971	0.0479	0.0492	0
5918	-505.1	-284.0	500	0.0098	0.0108	-0.0010	0
5919	-238.8	-284.0	500	0.0687	0.0165	0.0522	0
5920	-152.0	-284.0	500	0.0903	0.0207	0.0696	0
5921	-146.0	-284.0	500	0.0903	0.0195	0.0708	0
5922	-93.1	-284.0	500	0.0954	0.0140	0.0814	0
5923	-102.4	-284.0	500	0.0977	0.0182	0.0795	0
5924	-47.6	-283.9	500	0.1075	0.0170	0.0905	0
5925	-219.3	-283.9	500	0.0690	0.0128	0.0561	0
5926	-237.2	-283.9	500	0.0748	0.0223	0.0526	0
5927	-386.1	-283.9	500	0.0320	0.0092	0.0228	0
5928	358.7	-283.9	195	0.0635	0.0029	0.0606	1
5929	-80.7	-283.8	500	0.1085	0.0246	0.0839	0
5930	-308.3	-283.7	500	0.0522	0.0139	0.0383	0
5931	-234.4	-283.7	500	0.0726	0.0195	0.0531	0
5932	-401.4	-283.7	500	0.0367	0.0170	0.0197	0
5933	-292.8	-283.8	500	0.0551	0.0137	0.0414	0
5934	-164.6	-283.8	500	0.0812	0.0141	0.0671	0
5935	-278.5	-283.7	500	0.0555	0.0112	0.0443	0
5936	-125.7	-283.7	500	0.0898	0.0149	0.0749	0
5937	-271.8	-283.7	500	0.0558	0.0102	0.0456	0
5938	-148.4	-283.7	500	0.0828	0.0124	0.0703	0
5939	-203.5	-283.7	500	0.0656	0.0063	0.0593	0
5940	-371.8	-283.7	500	0.0472	0.0215	0.0256	0
5941	-159.0	-283.7	500	0.0984	0.0302	0.0682	0
5942	-259.9	-283.7	500	0.0836	0.0356	0.0480	0
5943	455.7	-283.7	130	0.0700	0.0030	0.0670	1
5944	493.8	-283.5	119	0.0754	0.0027	0.0728	1
5945	-167.7	-283.4	500	0.1151	0.0487	0.0665	0
5946	-198.2	-283.4	500	0.1166	0.0562	0.0604	0
5947	-405.6	-283.4	500	0.0302	0.0113	0.0189	0
5948	-283.0	-283.4	500	0.0564	0.0131	0.0434	0
5949	-239.4	-283.4	500	0.0872	0.0350	0.0521	0
5950	-269.5	-283.4	500	0.0633	0.0172	0.0461	0
