HYPERPARAMS
version: 3	h1_size: 512	h2_size: 512	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	steps	start_d	end_d	covered	info
1614	309.3	500	0.0975	0.0356	0.0619	False
1615	392.1	500	0.1040	0.0256	0.0784	False
1616	49.7	500	0.0525	0.0425	0.0099	False
1617	63.8	500	0.0821	0.0693	0.0128	False
1618	340.2	500	0.1037	0.0357	0.0680	False
1619	70.7	500	0.1075	0.0934	0.0141	False
1620	-52.9	500	0.0327	0.0432	-0.0106	False
1621	212.3	500	0.0894	0.0470	0.0425	False
1622	-68.2	500	0.0151	0.0287	-0.0136	False
1623	170.2	500	0.0809	0.0469	0.0340	False
1624	24.7	500	0.0315	0.0265	0.0049	False
1625	126.6	500	0.0670	0.0417	0.0253	False
1626	145.5	500	0.0886	0.0595	0.0291	False
1627	74.4	500	0.0890	0.0741	0.0149	False
1628	35.8	500	0.0448	0.0377	0.0072	False
1629	292.8	500	0.0956	0.0371	0.0586	False
1630	-30.0	500	0.0311	0.0371	-0.0060	False
1631	-27.2	500	0.0253	0.0307	-0.0054	False
1632	774.8	189	0.1082	0.0030	0.1053	True
1633	20.5	500	0.0397	0.0356	0.0041	False
1634	137.4	500	0.0660	0.0385	0.0275	False
1635	182.9	500	0.0562	0.0196	0.0366	False
1636	-64.3	500	0.0171	0.0299	-0.0129	False
1637	240.1	500	0.0993	0.0513	0.0480	False
1638	82.6	500	0.1023	0.0857	0.0165	False
1639	233.0	500	0.0898	0.0432	0.0466	False
1640	192.3	500	0.0920	0.0535	0.0385	False
1641	275.1	500	0.0889	0.0339	0.0550	False
1642	375.7	500	0.1063	0.0312	0.0751	False
1643	114.4	500	0.0440	0.0212	0.0229	False
1644	167.4	500	0.0965	0.0630	0.0335	False
1645	111.7	500	0.0550	0.0326	0.0223	False
1646	122.6	500	0.0531	0.0286	0.0245	False
1647	9.7	500	0.0946	0.0927	0.0019	False
1648	190.5	500	0.0864	0.0483	0.0381	False
1649	213.1	500	0.1090	0.0664	0.0426	False
1650	27.2	500	0.0638	0.0583	0.0054	False
1651	-23.9	500	0.0899	0.0947	-0.0048	False
1652	201.8	500	0.0741	0.0337	0.0404	False
1653	184.0	500	0.0727	0.0359	0.0368	False
1654	112.0	500	0.0552	0.0328	0.0224	False
1655	329.4	500	0.1110	0.0452	0.0659	False
1656	186.4	500	0.0861	0.0488	0.0373	False
1657	157.3	500	0.0838	0.0523	0.0315	False
1658	200.1	500	0.0809	0.0408	0.0400	False
1659	25.4	500	0.0178	0.0127	0.0051	False
1660	127.5	500	0.0932	0.0677	0.0255	False
1661	183.4	500	0.0985	0.0618	0.0367	False
1662	149.3	500	0.0702	0.0404	0.0299	False
1663	-58.9	500	0.0328	0.0446	-0.0118	False
1664	184.1	500	0.0839	0.0471	0.0368	False
1665	-83.9	500	0.0101	0.0269	-0.0168	False
1666	149.7	500	0.0660	0.0361	0.0299	False
1667	170.8	500	0.0933	0.0591	0.0342	False
1668	156.9	500	0.0783	0.0469	0.0314	False
1669	160.9	500	0.0544	0.0222	0.0322	False
1670	82.0	500	0.0757	0.0593	0.0164	False
1671	168.4	500	0.0433	0.0096	0.0337	False
1672	483.7	500	0.1129	0.0161	0.0967	False
1673	169.5	500	0.0951	0.0612	0.0339	False
1674	138.3	500	0.1135	0.0859	0.0277	False
1675	140.9	500	0.0434	0.0152	0.0282	False
1676	-0.1	500	0.0491	0.0491	-0.0000	False
1677	7.5	500	0.0517	0.0502	0.0015	False
1678	274.1	500	0.0760	0.0212	0.0548	False
1679	217.1	500	0.1041	0.0607	0.0434	False
1680	94.8	500	0.0445	0.0255	0.0190	False
1681	32.1	500	0.0426	0.0361	0.0064	False
1682	18.4	500	0.0263	0.0226	0.0037	False
1683	176.9	500	0.0503	0.0149	0.0354	False
1684	95.9	500	0.0705	0.0513	0.0192	False
1685	69.3	500	0.0456	0.0318	0.0139	False
1686	32.6	500	0.0798	0.0733	0.0065	False
1687	226.6	500	0.0852	0.0399	0.0453	False
1688	408.8	500	0.1063	0.0245	0.0818	False
1689	179.6	500	0.0785	0.0426	0.0359	False
1690	182.1	500	0.0876	0.0512	0.0364	False
1691	285.3	500	0.0741	0.0171	0.0571	False
1692	383.9	500	0.1042	0.0274	0.0768	False
1693	-59.4	500	0.0444	0.0563	-0.0119	False
1694	74.1	500	0.0993	0.0844	0.0148	False
1695	11.2	500	0.0321	0.0299	0.0022	False
1696	172.5	500	0.0993	0.0648	0.0345	False
1697	-13.1	500	0.0564	0.0590	-0.0026	False
1698	62.6	500	0.0446	0.0321	0.0125	False
1699	289.6	500	0.0838	0.0259	0.0579	False
1700	105.2	500	0.0650	0.0440	0.0210	False
1701	401.1	500	0.1025	0.0223	0.0802	False
1702	341.3	500	0.1056	0.0374	0.0683	False
1703	341.9	500	0.0975	0.0292	0.0684	False
1704	91.6	500	0.1165	0.0982	0.0183	False
1705	414.4	500	0.0912	0.0083	0.0829	False
1706	-20.1	500	0.0933	0.0973	-0.0040	False
1707	198.3	500	0.0623	0.0227	0.0397	False
1708	339.4	500	0.1077	0.0398	0.0679	False
1709	113.7	500	0.0421	0.0194	0.0227	False
1710	125.2	500	0.0680	0.0430	0.0250	False
1711	210.8	500	0.0898	0.0477	0.0422	False
1712	368.6	500	0.1001	0.0264	0.0737	False
1713	18.5	500	0.0369	0.0332	0.0037	False
1714	71.4	500	0.0927	0.0784	0.0143	False
1715	24.7	500	0.0361	0.0311	0.0049	False
1716	150.3	500	0.0829	0.0529	0.0301	False
1717	77.1	500	0.0730	0.0575	0.0154	False
1718	19.3	500	0.0310	0.0271	0.0039	False
1719	-63.4	500	0.0387	0.0514	-0.0127	False
1720	87.3	500	0.0800	0.0626	0.0175	False
1721	35.3	500	0.0233	0.0162	0.0071	False
1722	364.9	500	0.1089	0.0359	0.0730	False
1723	172.5	500	0.0581	0.0236	0.0345	False
1724	140.4	500	0.0744	0.0464	0.0281	False
1725	-10.5	500	0.0513	0.0534	-0.0021	False
1726	31.3	500	0.1052	0.0990	0.0063	False
1727	-133.0	500	0.0639	0.0905	-0.0266	False
1728	193.5	500	0.0633	0.0246	0.0387	False
1729	102.6	500	0.0866	0.0661	0.0205	False
1730	-25.6	500	0.0299	0.0350	-0.0051	False
1731	339.1	500	0.1068	0.0389	0.0678	False
1732	8.4	500	0.0610	0.0593	0.0017	False
1733	392.1	500	0.1021	0.0237	0.0784	False
1734	401.2	500	0.1032	0.0230	0.0802	False
1735	87.0	500	0.0738	0.0564	0.0174	False
1736	17.3	500	0.0600	0.0565	0.0035	False
1737	-5.9	500	0.0323	0.0334	-0.0012	False
1738	266.0	500	0.0785	0.0253	0.0532	False
1739	153.3	500	0.0891	0.0585	0.0307	False
1740	286.7	500	0.0867	0.0294	0.0573	False
1741	18.7	500	0.0714	0.0677	0.0037	False
1742	84.1	500	0.0709	0.0541	0.0168	False
1743	287.0	500	0.0822	0.0248	0.0574	False
1744	-22.7	500	0.0426	0.0471	-0.0045	False
1745	8.3	500	0.0255	0.0239	0.0017	False
1746	35.1	500	0.0498	0.0428	0.0070	False
1747	126.7	500	0.0487	0.0233	0.0253	False
1748	-13.9	500	0.0275	0.0303	-0.0028	False
1749	471.5	500	0.1130	0.0187	0.0943	False
1750	84.9	500	0.0349	0.0179	0.0170	False
1751	59.3	500	0.0889	0.0770	0.0119	False
1752	263.8	500	0.0945	0.0417	0.0528	False
1753	-22.5	500	0.0750	0.0795	-0.0045	False
1754	55.0	500	0.1125	0.1015	0.0110	False
1755	26.7	500	0.0718	0.0664	0.0053	False
1756	20.0	500	0.0676	0.0636	0.0040	False
1757	29.3	500	0.0758	0.0700	0.0059	False
1758	134.6	500	0.0872	0.0603	0.0269	False
1759	32.2	500	0.0353	0.0288	0.0064	False
1760	754.1	199	0.1039	0.0028	0.1011	True
1761	-27.7	500	0.0352	0.0408	-0.0055	False
1762	100.0	500	0.0588	0.0389	0.0200	False
1763	217.8	500	0.0669	0.0233	0.0436	False
1764	333.5	500	0.0906	0.0239	0.0667	False
1765	39.4	500	0.0921	0.0843	0.0079	False
1766	10.1	500	0.0546	0.0526	0.0020	False
1767	-35.9	500	0.0262	0.0334	-0.0072	False
1768	76.4	500	0.0237	0.0085	0.0153	False
1769	80.3	500	0.0945	0.0785	0.0161	False
1770	44.9	500	0.0722	0.0632	0.0090	False
1771	147.7	500	0.0619	0.0323	0.0295	False
1772	50.4	500	0.0510	0.0409	0.0101	False
1773	391.6	500	0.1054	0.0270	0.0783	False
1774	269.0	500	0.0811	0.0273	0.0538	False
1775	201.7	500	0.0724	0.0320	0.0403	False
1776	132.1	500	0.0801	0.0537	0.0264	False
1777	276.5	500	0.0806	0.0253	0.0553	False
1778	252.4	500	0.0960	0.0455	0.0505	False
1779	389.0	48	0.0310	0.0030	0.0281	True
1780	73.7	500	0.0923	0.0776	0.0147	False
1781	47.3	500	0.0423	0.0329	0.0095	False
1782	-95.8	500	0.0278	0.0470	-0.0192	False
1783	221.1	500	0.0861	0.0419	0.0442	False
1784	106.9	500	0.0823	0.0609	0.0214	False
1785	230.6	500	0.0706	0.0245	0.0461	False
1786	117.3	500	0.0680	0.0445	0.0235	False
1787	328.3	500	0.0996	0.0339	0.0657	False
1788	-22.8	500	0.0401	0.0447	-0.0046	False
1789	75.9	500	0.0454	0.0302	0.0152	False
1790	243.7	500	0.0923	0.0435	0.0487	False
1791	54.7	500	0.0639	0.0530	0.0109	False
1792	72.0	500	0.0883	0.0739	0.0144	False
1793	179.0	500	0.0816	0.0458	0.0358	False
1794	-60.6	500	0.0239	0.0360	-0.0121	False
1795	0.8	500	0.0252	0.0250	0.0002	False
1796	56.4	500	0.0854	0.0742	0.0113	False
1797	221.8	500	0.0703	0.0259	0.0444	False
1798	181.2	500	0.0485	0.0123	0.0362	False
1799	79.8	500	0.0554	0.0395	0.0160	False
1800	197.0	500	0.0751	0.0357	0.0394	False
1801	55.1	500	0.0883	0.0773	0.0110	False
1802	79.0	500	0.1021	0.0863	0.0158	False
1803	4.5	500	0.0673	0.0665	0.0009	False
1804	212.1	500	0.0724	0.0300	0.0424	False
1805	341.8	500	0.0959	0.0276	0.0684	False
1806	92.3	500	0.0884	0.0700	0.0185	False
1807	273.8	500	0.0840	0.0292	0.0548	False
1808	326.2	500	0.0915	0.0263	0.0652	False
1809	137.0	500	0.0671	0.0397	0.0274	False
1810	182.1	500	0.0727	0.0363	0.0364	False
1811	365.4	500	0.0847	0.0116	0.0731	False
1812	-30.1	500	0.0209	0.0269	-0.0060	False
1813	-12.1	500	0.0305	0.0329	-0.0024	False
1814	2.1	500	0.0439	0.0435	0.0004	False
1815	161.7	500	0.0722	0.0399	0.0323	False
1816	21.3	500	0.0216	0.0173	0.0043	False
1817	236.5	500	0.1009	0.0536	0.0473	False
1818	238.6	500	0.0618	0.0140	0.0477	False
1819	219.2	500	0.0909	0.0471	0.0438	False
1820	88.6	500	0.0620	0.0442	0.0177	False
1821	157.9	500	0.0686	0.0370	0.0316	False
1822	-97.5	500	0.0238	0.0433	-0.0195	False
1823	141.0	500	0.0879	0.0597	0.0282	False
1824	184.2	500	0.0889	0.0520	0.0368	False
1825	-5.7	500	0.0638	0.0649	-0.0011	False
1826	327.0	500	0.0939	0.0285	0.0654	False
1827	35.4	500	0.0361	0.0290	0.0071	False
1828	232.7	500	0.0804	0.0339	0.0465	False
1829	-36.9	500	0.0367	0.0441	-0.0074	False
1830	89.6	500	0.0521	0.0342	0.0179	False
1831	-3.5	500	0.0580	0.0587	-0.0007	False
1832	66.6	500	0.0818	0.0685	0.0133	False
1833	95.4	500	0.0649	0.0458	0.0191	False
1834	339.4	500	0.0845	0.0166	0.0679	False
1835	-33.8	500	0.0251	0.0319	-0.0068	False
1836	102.4	500	0.0572	0.0367	0.0205	False
1837	151.4	500	0.0489	0.0186	0.0303	False
1838	381.7	500	0.0987	0.0223	0.0763	False
1839	232.1	500	0.0731	0.0267	0.0464	False
1840	184.4	500	0.0546	0.0177	0.0369	False
1841	270.0	500	0.0983	0.0443	0.0540	False
1842	-164.2	500	0.0292	0.0620	-0.0328	False
1843	-99.6	500	0.0591	0.0790	-0.0199	False
1844	130.6	500	0.0678	0.0417	0.0261	False
1845	104.9	500	0.0449	0.0239	0.0210	False
1846	181.2	500	0.0794	0.0432	0.0362	False
1847	137.7	500	0.0659	0.0384	0.0275	False
1848	-52.1	500	0.0368	0.0472	-0.0104	False
1849	274.2	500	0.0997	0.0449	0.0548	False
1850	423.0	500	0.1039	0.0194	0.0846	False
1851	-40.5	500	0.0395	0.0476	-0.0081	False
1852	68.4	500	0.0880	0.0743	0.0137	False
1853	369.4	500	0.0890	0.0151	0.0739	False
1854	60.2	500	0.0769	0.0648	0.0120	False
1855	163.1	500	0.0616	0.0290	0.0326	False
1856	48.0	500	0.0848	0.0752	0.0096	False
1857	70.0	500	0.0925	0.0785	0.0140	False
1858	154.2	500	0.0821	0.0513	0.0308	False
1859	20.3	500	0.0175	0.0134	0.0041	False
1860	-107.4	500	0.0240	0.0455	-0.0215	False
1861	75.2	500	0.0467	0.0316	0.0150	False
1862	293.2	500	0.0976	0.0390	0.0586	False
1863	31.7	500	0.0246	0.0183	0.0063	False
1864	235.7	500	0.0753	0.0282	0.0471	False
1865	430.7	500	0.1115	0.0253	0.0861	False
1866	-0.4	500	0.0602	0.0603	-0.0001	False
1867	91.4	500	0.0564	0.0381	0.0183	False
1868	149.8	500	0.0559	0.0259	0.0300	False
1869	331.5	500	0.0899	0.0235	0.0663	False
1870	334.0	500	0.0857	0.0189	0.0668	False
1871	59.5	500	0.0249	0.0130	0.0119	False
1872	116.2	500	0.0579	0.0347	0.0232	False
1873	239.4	500	0.0650	0.0171	0.0479	False
1874	162.8	500	0.0974	0.0649	0.0326	False
1875	304.4	500	0.1057	0.0448	0.0609	False
1876	237.2	500	0.0766	0.0292	0.0474	False
1877	367.6	500	0.1041	0.0306	0.0735	False
1878	80.3	500	0.1035	0.0874	0.0161	False
1879	224.6	500	0.0584	0.0135	0.0449	False
1880	82.1	500	0.0443	0.0279	0.0164	False
1881	168.6	500	0.0921	0.0584	0.0337	False
1882	98.9	500	0.0822	0.0624	0.0198	False
1883	285.0	500	0.0931	0.0361	0.0570	False
1884	154.4	500	0.0708	0.0400	0.0309	False
1885	466.9	500	0.1136	0.0202	0.0934	False
1886	74.1	500	0.0540	0.0392	0.0148	False
1887	29.0	500	0.0156	0.0098	0.0058	False
1888	136.1	500	0.1029	0.0757	0.0272	False
1889	-82.0	500	0.0112	0.0276	-0.0164	False
1890	150.0	500	0.0667	0.0368	0.0300	False
1891	128.0	500	0.0435	0.0179	0.0256	False
1892	6.5	500	0.0530	0.0517	0.0013	False
1893	56.2	500	0.0532	0.0419	0.0112	False
1894	146.2	500	0.0667	0.0374	0.0292	False
1895	125.8	500	0.0476	0.0224	0.0252	False
1896	292.7	500	0.0846	0.0261	0.0585	False
1897	208.9	500	0.0853	0.0435	0.0418	False
1898	-17.2	500	0.0470	0.0504	-0.0034	False
1899	83.9	500	0.0596	0.0428	0.0168	False
1900	73.0	500	0.0759	0.0613	0.0146	False
1901	60.0	500	0.0847	0.0727	0.0120	False
1902	211.8	500	0.0913	0.0489	0.0424	False
1903	161.1	500	0.0573	0.0251	0.0322	False
1904	28.7	500	0.0773	0.0716	0.0057	False
1905	-15.3	500	0.0562	0.0593	-0.0031	False
1906	-80.3	500	0.0252	0.0412	-0.0161	False
1907	304.7	500	0.1021	0.0412	0.0609	False
1908	289.3	500	0.0877	0.0298	0.0579	False
1909	203.6	500	0.0529	0.0122	0.0407	False
1910	179.8	500	0.1089	0.0729	0.0360	False
1911	45.9	500	0.0322	0.0230	0.0092	False
1912	-26.7	500	0.0216	0.0270	-0.0053	False
1913	78.6	500	0.0506	0.0349	0.0157	False
1914	108.4	500	0.0518	0.0301	0.0217	False
1915	106.5	500	0.0573	0.0360	0.0213	False
1916	292.0	500	0.0905	0.0321	0.0584	False
1917	23.4	500	0.0364	0.0318	0.0047	False
1918	-120.9	500	0.0117	0.0359	-0.0242	False
1919	186.1	500	0.0867	0.0495	0.0372	False
1920	-49.4	500	0.0245	0.0344	-0.0099	False
1921	215.8	500	0.0688	0.0256	0.0432	False
1922	55.2	500	0.1051	0.0941	0.0110	False
1923	154.9	500	0.0582	0.0272	0.0310	False
1924	109.4	500	0.0614	0.0395	0.0219	False
1925	172.4	500	0.0924	0.0579	0.0345	False
1926	-104.4	500	0.0261	0.0470	-0.0209	False
1927	306.5	500	0.0795	0.0182	0.0613	False
1928	246.3	500	0.0680	0.0188	0.0493	False
1929	176.7	500	0.0776	0.0423	0.0353	False
1930	129.0	500	0.0877	0.0619	0.0258	False
1931	40.1	500	0.0326	0.0245	0.0080	False
1932	-14.2	500	0.0157	0.0186	-0.0028	False
1933	19.4	500	0.0204	0.0166	0.0039	False
1934	376.7	500	0.0998	0.0245	0.0753	False
1935	276.2	500	0.1007	0.0455	0.0552	False
1936	226.3	500	0.0739	0.0286	0.0453	False
1937	37.0	500	0.0826	0.0752	0.0074	False
1938	218.1	500	0.0636	0.0200	0.0436	False
1939	187.3	500	0.0779	0.0404	0.0375	False
1940	82.6	500	0.0770	0.0605	0.0165	False
1941	27.2	500	0.0440	0.0386	0.0054	False
1942	243.2	500	0.0994	0.0508	0.0486	False
1943	141.0	500	0.0877	0.0595	0.0282	False
1944	100.0	500	0.0622	0.0422	0.0200	False
1945	138.5	500	0.0881	0.0605	0.0277	False
1946	61.0	500	0.0300	0.0178	0.0122	False
1947	210.4	500	0.0813	0.0392	0.0421	False
1948	258.6	500	0.0865	0.0347	0.0517	False
1949	337.4	500	0.0856	0.0181	0.0675	False
1950	-121.7	500	0.0070	0.0313	-0.0243	False
1951	47.4	500	0.0596	0.0501	0.0095	False
1952	417.2	500	0.1044	0.0210	0.0834	False
1953	221.1	500	0.0629	0.0187	0.0442	False
1954	311.9	500	0.1017	0.0393	0.0624	False
1955	164.4	500	0.0860	0.0532	0.0329	False
1956	-97.7	500	0.0147	0.0342	-0.0195	False
1957	87.9	500	0.0544	0.0368	0.0176	False
1958	281.3	500	0.0828	0.0265	0.0563	False
1959	-28.9	500	0.0210	0.0268	-0.0058	False
1960	252.0	500	0.0995	0.0491	0.0504	False
1961	68.7	500	0.0886	0.0749	0.0137	False
1962	89.1	500	0.1018	0.0840	0.0178	False
1963	83.1	500	0.0850	0.0684	0.0166	False
1964	378.7	500	0.1040	0.0283	0.0757	False
1965	288.7	500	0.1005	0.0428	0.0577	False
1966	-60.3	500	0.0644	0.0764	-0.0121	False
1967	86.9	500	0.0480	0.0306	0.0174	False
1968	26.4	500	0.0297	0.0245	0.0053	False
1969	11.4	500	0.0260	0.0237	0.0023	False
1970	-27.7	500	0.0160	0.0216	-0.0055	False
1971	71.1	500	0.0715	0.0572	0.0142	False
1972	103.4	500	0.0501	0.0294	0.0207	False
1973	103.5	500	0.0544	0.0337	0.0207	False
1974	264.3	500	0.0899	0.0370	0.0529	False
1975	188.1	500	0.0677	0.0301	0.0376	False
1976	420.7	500	0.0947	0.0106	0.0841	False
1977	148.3	500	0.0807	0.0510	0.0297	False
1978	-90.8	500	0.0141	0.0323	-0.0182	False
1979	-80.3	500	0.0184	0.0344	-0.0161	False
1980	308.3	500	0.0811	0.0194	0.0617	False
1981	115.9	500	0.0538	0.0306	0.0232	False
1982	177.3	500	0.0743	0.0388	0.0355	False
1983	185.1	500	0.0609	0.0239	0.0370	False
1984	88.4	500	0.0550	0.0373	0.0177	False
1985	112.0	500	0.0971	0.0747	0.0224	False
1986	75.4	500	0.0976	0.0825	0.0151	False
1987	117.4	500	0.0549	0.0314	0.0235	False
1988	122.1	500	0.0745	0.0501	0.0244	False
1989	307.7	500	0.1053	0.0437	0.0615	False
1990	-65.4	500	0.0252	0.0382	-0.0131	False
1991	98.8	500	0.0682	0.0484	0.0198	False
1992	39.7	500	0.0350	0.0270	0.0079	False
1993	51.4	500	0.0372	0.0269	0.0103	False
1994	230.6	500	0.0751	0.0290	0.0461	False
1995	297.6	500	0.0860	0.0265	0.0595	False
1996	357.8	500	0.0978	0.0262	0.0716	False
1997	59.3	500	0.0771	0.0652	0.0119	False
1998	-15.1	500	0.0286	0.0316	-0.0030	False
1999	344.9	500	0.0887	0.0197	0.0690	False
2000	263.1	500	0.0622	0.0096	0.0526	False
2001	218.6	500	0.0793	0.0356	0.0437	False
2002	67.7	500	0.0794	0.0659	0.0135	False
2003	198.6	500	0.0715	0.0318	0.0397	False
2004	377.0	500	0.1051	0.0297	0.0754	False
2005	407.4	500	0.0959	0.0145	0.0815	False
2006	-62.9	500	0.0254	0.0380	-0.0126	False
2007	62.9	500	0.0682	0.0556	0.0126	False
2008	96.6	500	0.1133	0.0940	0.0193	False
2009	6.9	500	0.0358	0.0344	0.0014	False
2010	191.1	500	0.0998	0.0616	0.0382	False
2011	-18.4	500	0.0291	0.0328	-0.0037	False
2012	187.5	500	0.0790	0.0415	0.0375	False
2013	139.7	500	0.0734	0.0455	0.0279	False
2014	157.1	500	0.0759	0.0445	0.0314	False
2015	-3.1	500	0.0175	0.0181	-0.0006	False
2016	297.7	500	0.0857	0.0262	0.0595	False
2017	234.2	500	0.0855	0.0387	0.0468	False
2018	264.8	500	0.1112	0.0583	0.0530	False
2019	191.2	500	0.0648	0.0266	0.0382	False
2020	79.7	500	0.0868	0.0709	0.0159	False
2021	-86.1	500	0.0284	0.0456	-0.0172	False
2022	40.4	500	0.0442	0.0361	0.0081	False
2023	119.9	500	0.0618	0.0378	0.0240	False
2024	164.1	500	0.0780	0.0452	0.0328	False
2025	52.7	500	0.0387	0.0282	0.0105	False
2026	76.6	500	0.0792	0.0639	0.0153	False
2027	90.1	500	0.1088	0.0908	0.0180	False
2028	100.0	500	0.0522	0.0322	0.0200	False
2029	119.2	500	0.0688	0.0450	0.0238	False
2030	189.2	500	0.0714	0.0335	0.0378	False
2031	-74.1	500	0.0251	0.0399	-0.0148	False
2032	367.6	500	0.1024	0.0289	0.0735	False
2033	218.7	500	0.0739	0.0302	0.0437	False
2034	140.5	500	0.0470	0.0189	0.0281	False
2035	-109.4	500	0.0277	0.0496	-0.0219	False
2036	300.4	500	0.0937	0.0336	0.0601	False
2037	380.7	46	0.0295	0.0030	0.0265	True
2038	361.3	500	0.1055	0.0333	0.0723	False
2039	24.2	500	0.0500	0.0452	0.0048	False
2040	282.1	500	0.0670	0.0105	0.0564	False
2041	64.6	500	0.0751	0.0622	0.0129	False
2042	40.6	500	0.0327	0.0246	0.0081	False
2043	86.4	500	0.0413	0.0240	0.0173	False
2044	-75.1	500	0.0131	0.0281	-0.0150	False
2045	162.0	500	0.0811	0.0487	0.0324	False
2046	360.9	43	0.0252	0.0029	0.0223	True
2047	89.2	500	0.0405	0.0227	0.0178	False
2048	119.0	500	0.0618	0.0380	0.0238	False
2049	-26.2	500	0.0285	0.0338	-0.0052	False
2050	137.5	500	0.0813	0.0538	0.0275	False
2051	473.0	500	0.1057	0.0111	0.0946	False
2052	261.1	500	0.1173	0.0650	0.0522	False
2053	-13.6	500	0.0188	0.0215	-0.0027	False
2054	380.8	500	0.0997	0.0236	0.0762	False
2055	145.1	500	0.0610	0.0320	0.0290	False
2056	222.4	500	0.0848	0.0403	0.0445	False
2057	132.1	500	0.0856	0.0592	0.0264	False
2058	41.7	500	0.0381	0.0298	0.0083	False
2059	308.7	500	0.0750	0.0132	0.0617	False
2060	270.7	500	0.0665	0.0124	0.0541	False
2061	278.8	500	0.0978	0.0421	0.0558	False
2062	105.1	500	0.0966	0.0756	0.0210	False
2063	83.0	500	0.0425	0.0259	0.0166	False
2064	243.5	500	0.0703	0.0216	0.0487	False
2065	186.1	500	0.0765	0.0393	0.0372	False
2066	112.2	500	0.0899	0.0674	0.0224	False
2067	195.9	500	0.0871	0.0480	0.0392	False
2068	226.0	500	0.0777	0.0325	0.0452	False
2069	126.8	500	0.0669	0.0415	0.0254	False
2070	77.1	500	0.0967	0.0813	0.0154	False
2071	68.7	500	0.0936	0.0798	0.0137	False
2072	-14.6	500	0.0512	0.0541	-0.0029	False
2073	48.4	500	0.0409	0.0313	0.0097	False
2074	175.0	500	0.1072	0.0722	0.0350	False
2075	134.1	500	0.0808	0.0540	0.0268	False
2076	309.4	500	0.0869	0.0250	0.0619	False
2077	104.1	500	0.0897	0.0689	0.0208	False
2078	-133.3	500	0.0469	0.0736	-0.0267	False
2079	123.8	500	0.0840	0.0593	0.0248	False
2080	102.1	500	0.1135	0.0930	0.0204	False
2081	23.5	500	0.0173	0.0126	0.0047	False
2082	27.5	500	0.0402	0.0347	0.0055	False
2083	147.2	500	0.0534	0.0240	0.0294	False
2084	232.4	500	0.0892	0.0427	0.0465	False
2085	333.2	500	0.1022	0.0355	0.0666	False
2086	124.5	500	0.0910	0.0660	0.0249	False
2087	152.5	500	0.0736	0.0431	0.0305	False
2088	100.5	500	0.0799	0.0598	0.0201	False
2089	23.6	500	0.0308	0.0261	0.0047	False
2090	195.9	500	0.0638	0.0246	0.0392	False
2091	591.2	127	0.0714	0.0028	0.0685	True
2092	98.7	500	0.0563	0.0366	0.0197	False
2093	-32.7	500	0.0357	0.0422	-0.0065	False
2094	236.0	500	0.0729	0.0257	0.0472	False
2095	-47.7	500	0.0330	0.0425	-0.0095	False
2096	192.3	500	0.1020	0.0635	0.0385	False
2097	137.4	500	0.0924	0.0649	0.0275	False
2098	178.0	500	0.0810	0.0454	0.0356	False
2099	147.1	500	0.0414	0.0120	0.0294	False
2100	189.3	500	0.0894	0.0515	0.0379	False
2101	-2.2	500	0.0282	0.0286	-0.0004	False
2102	91.7	500	0.0465	0.0281	0.0183	False
2103	87.9	500	0.0536	0.0360	0.0176	False
2104	151.7	500	0.1089	0.0786	0.0303	False
2105	46.7	500	0.0341	0.0247	0.0093	False
2106	264.5	500	0.0766	0.0237	0.0529	False
2107	-10.4	500	0.0365	0.0385	-0.0021	False
2108	154.5	500	0.0726	0.0417	0.0309	False
2109	275.1	500	0.1017	0.0467	0.0550	False
2110	-8.8	500	0.0478	0.0496	-0.0018	False
2111	112.7	500	0.0652	0.0426	0.0225	False
2112	-58.7	500	0.0460	0.0577	-0.0117	False
2113	-91.7	500	0.0190	0.0374	-0.0183	False
2114	31.6	500	0.0338	0.0275	0.0063	False
2115	503.1	440	0.0537	0.0030	0.0507	True
2116	221.6	500	0.0555	0.0112	0.0443	False
2117	-26.7	500	0.0392	0.0445	-0.0053	False
2118	323.8	500	0.0832	0.0185	0.0648	False
2119	107.9	500	0.0987	0.0771	0.0216	False
2120	95.8	500	0.0698	0.0506	0.0192	False
2121	129.3	500	0.0926	0.0668	0.0259	False
2122	212.6	500	0.0997	0.0572	0.0425	False
2123	58.7	500	0.0836	0.0719	0.0117	False
2124	258.3	500	0.0778	0.0262	0.0517	False
2125	66.4	500	0.0283	0.0150	0.0133	False
2126	247.5	500	0.0900	0.0405	0.0495	False
2127	331.6	500	0.1028	0.0365	0.0663	False
2128	102.6	500	0.0444	0.0238	0.0205	False
2129	271.1	500	0.0959	0.0417	0.0542	False
2130	174.4	500	0.1010	0.0661	0.0349	False
2131	67.3	500	0.0373	0.0238	0.0135	False
2132	258.0	500	0.0659	0.0143	0.0516	False
2133	95.8	500	0.1187	0.0995	0.0192	False
2134	240.9	500	0.0949	0.0467	0.0482	False
2135	363.0	500	0.1121	0.0395	0.0726	False
2136	203.8	500	0.0694	0.0287	0.0408	False
2137	232.4	500	0.0637	0.0173	0.0465	False
2138	343.1	500	0.0836	0.0149	0.0686	False
2139	213.2	500	0.0932	0.0505	0.0426	False
2140	-13.7	500	0.0339	0.0367	-0.0027	False
2141	159.9	500	0.0656	0.0337	0.0320	False
